tconst,directors,writers
tt0389245,"nm1497597,nm1501070,nm1467215,nm1446250","nm1497597,nm1501070,nm1497648,nm1467215,nm1446250"
tt0389246,nm1163610,"nm1163610,nm1503343"
tt0389248,nm0409986,\N
tt0389254,nm1500231,nm1500231
tt0389256,nm1497979,\N
tt0389257,nm1071060,\N
tt0389258,nm1071060,\N
tt0389259,nm1071060,\N
tt0389260,nm1071060,\N
tt0389263,nm1071060,\N
tt0389264,nm1071060,\N
tt0389265,nm1071060,\N
tt0389266,nm1071060,\N
tt0389267,nm1071060,\N
tt0389269,nm1071060,\N
tt0389271,nm1071060,\N
tt0389274,nm1071060,\N
tt0389275,nm0417804,"nm0417804,nm0551704,nm0560943"
tt0389276,nm0798827,\N
tt0389277,nm0625747,"nm0625747,nm0809207"
tt0389278,nm1076816,nm1076816
tt0389280,nm1500562,"nm1500562,nm1500984"
tt0389281,nm0678907,nm0678907
tt0389282,nm0025534,"nm1603528,nm0025534"
tt0389285,nm1065402,nm0002239
tt0389288,nm0998110,nm0998110
tt0389290,nm0611254,nm0611254
tt0389291,nm0454879,nm0454879
tt0389292,nm1802198,nm1802198
tt0389293,nm0785199,\N
tt0389296,nm0056423,\N
tt0389297,nm0645661,nm1069598
tt0389299,nm0384616,nm0419591
tt0389301,nm0258007,\N
tt0389308,nm1497975,\N
tt0389309,nm1347228,"nm0434318,nm1105866,nm1138093"
tt0389311,nm1007648,nm1503366
tt0389313,nm1472334,nm1472334
tt0389315,nm0163095,\N
tt0389316,"nm2069857,nm2070173","nm2069857,nm2062718"
tt0389318,nm0358430,nm0358430
tt0389319,nm0108132,nm0108132
tt0389321,nm1502084,nm4870938
tt0389326,nm0672769,"nm0672769,nm0313605"
tt0389327,nm1497931,nm1497931
tt0389328,nm0349406,nm0349406
tt0389329,\N,\N
tt0389335,nm0312988,"nm0312988,nm0342278,nm0342303,nm0830699"
tt0389336,nm1502117,nm1502117
tt0389337,nm0430782,"nm1440053,nm1437907"
tt0389338,nm0523276,\N
tt0389340,nm1564780,nm1563026
tt0389341,nm0645661,nm1077029
tt0389342,nm0226189,"nm0064986,nm0205860"
tt0389343,nm0170144,"nm0170144,nm0449363"
tt0389344,nm0645661,nm1069598
tt0389348,\N,\N
tt0389351,nm0097870,\N
tt0389353,nm0645661,nm1069598
tt0389356,nm0954806,nm0031080
tt0389357,"nm1936386,nm1502127","nm1936386,nm1502127"
tt0389360,nm0776893,nm0776893
tt0389361,nm1497918,nm1503339
tt0389363,"nm1257044,nm0414302",\N
tt0389364,nm0094905,"nm0094905,nm1498328"
tt0389367,nm0668201,nm0668201
tt0389371,nm1502109,nm1501479
tt0389372,nm1509373,nm1509373
tt0389377,nm0786987,nm0786987
tt0389378,nm0194385,"nm0194385,nm10441967,nm13705950"
tt0389380,nm0358430,\N
tt0389383,nm0237015,nm0237015
tt0389384,nm0133955,nm1249451
tt0389389,nm0101288,\N
tt0389390,nm0101288,\N
tt0389391,nm0101288,\N
tt0389392,nm0101288,\N
tt0389393,nm0101288,\N
tt0389395,nm1487663,"nm1491113,nm1487663"
tt0389396,nm0648546,\N
tt0389397,"nm1497982,nm1497993","nm1497982,nm1497993"
tt0389399,nm0782381,"nm0187058,nm1503367"
tt0389400,nm1180436,\N
tt0389403,nm0214018,\N
tt0389405,nm0679429,nm0436949
tt0389407,nm1323010,nm1323010
tt0389408,nm1498989,nm1498989
tt0389410,nm0313221,"nm1498398,nm0077348"
tt0389411,nm0994503,nm0994503
tt0389416,nm0350044,nm0350044
tt0389418,"nm1497992,nm1499270",nm1497992
tt0389419,nm0962849,nm0962849
tt0389420,nm1374131,nm1374131
tt0389421,nm0328126,nm0328126
tt0389422,"nm0841419,nm1509952",\N
tt0389425,nm1498570,"nm1471503,nm1500982"
tt0389427,nm0909145,\N
tt0389428,nm0909145,\N
tt0389429,nm0909145,\N
tt0389430,nm0479001,nm0824503
tt0389431,\N,\N
tt0389432,nm1498852,\N
tt0389433,nm0080191,\N
tt0389434,nm0656855,\N
tt0389435,nm0065496,nm0065496
tt0389436,nm0089777,nm0089777
tt0389437,nm0256495,nm0698257
tt0389439,nm1502107,nm1502107
tt0389440,nm0788391,\N
tt0389442,nm0503156,"nm0436237,nm0503156,nm0775369"
tt0389443,nm0056156,\N
tt0389444,nm0258007,nm0289448
tt0389448,nm1504063,\N
tt0389451,nm0445844,nm0445844
tt0389453,nm0312988,"nm0312988,nm0342278,nm0342303,nm0830699"
tt0389455,"nm1351752,nm1268896,nm1500664,nm1498741","nm1498741,nm1268896,nm1351752,nm1500664"
tt0389456,nm1003276,nm1001498
tt0389459,nm0660431,"nm3070731,nm3579917,nm0660431"
tt0389463,nm1502110,nm1502110
tt0389464,nm0175113,"nm0040720,nm0083392,nm0107115,nm0287432,nm0306660"
tt0389465,nm0164865,\N
tt0389467,nm1317966,nm1514365
tt0389468,"nm1509946,nm1505748,nm1506374",\N
tt0389470,nm0548096,"nm0318172,nm0679521"
tt0389473,nm0066096,"nm0066096,nm0681629"
tt0389474,nm0885188,nm0885188
tt0389475,nm1482291,nm1482291
tt0389477,nm0910000,nm0774476
tt0389481,nm0117929,nm1503336
tt0389482,nm0423333,nm0077000
tt0389483,nm1272505,nm1040990
tt0389484,nm1442872,nm1442872
tt0389485,nm1338734,\N
tt0389496,nm1071060,\N
tt0389497,nm1071060,\N
tt0389504,nm0047658,"nm0334420,nm0885213"
tt0389505,nm0037868,"nm0037868,nm0153456"
tt0389508,nm0893562,nm0893562
tt0389510,nm0352583,nm0352583
tt0389514,nm1209140,nm1209140
tt0389515,nm0390437,\N
tt0389517,\N,"nm1182029,nm1144336"
tt0389518,nm1482955,nm1482955
tt0389519,nm0543809,\N
tt0389522,nm0898524,"nm0898524,nm1269722"
tt0389523,nm1497968,nm1497968
tt0389524,nm0666685,"nm1500429,nm0995938"
tt0389526,nm1503386,nm1511411
tt0389528,nm1509945,"nm0770652,nm0840010"
tt0389531,nm1383041,"nm1128299,nm1503351"
tt0389532,nm1501224,nm0073615
tt0389536,"nm1662683,nm2492577,nm2498531,nm2495415,nm1153768,nm2375162",\N
tt0389538,\N,"nm1628302,nm1503368,nm1613764"
tt0389539,nm1292825,"nm0476993,nm1294706,nm1079789"
tt0389540,nm0491063,nm0491063
tt0389543,nm1462434,"nm1498424,nm1462434"
tt0389547,nm0645661,nm1141940
tt0389549,nm0179486,nm0179486
tt0389551,nm0757398,\N
tt0389553,nm1069069,nm1001498
tt0389554,"nm0081428,nm0369432","nm0081428,nm0369432"
tt0389556,nm0237876,nm0237876
tt0389557,nm0000682,"nm0812121,nm0000682"
tt0389561,nm0361580,nm0654807
tt0389562,nm0752244,"nm1000981,nm0752244,nm0060712"
tt0389564,"nm0003497,nm0676671,nm0592813,nm0178944,nm0508883,nm0118778,nm0327064,nm0800533,nm0066736,nm0509183,nm0006853,nm0001726,nm0833191,nm0067090,nm0156838,nm0677956,nm0779641,nm0922857,nm0914368,nm0743164,nm0225416,nm0870295","nm0248404,nm0676671,nm1153843,nm0066985,nm0989941,nm0710887,nm0073693,nm0938129,nm0577334,nm0677956,nm1527076,nm1726245,nm0588005,nm2696778,nm0583514,nm1061823,nm0472600,nm0915316"
tt0389565,"nm0603277,nm0646187",nm0197724
tt0389567,\N,\N
tt0389568,"nm2003652,nm1449910","nm1551073,nm0784711,nm1448962"
tt0389569,"nm0305876,nm0554929","nm2406112,nm0302201,nm0302204,nm1583648,nm1532678"
tt0389570,"nm0637956,nm0609911,nm0627347","nm2056369,nm0266780,nm2054691"
tt0389571,"nm1730983,nm1298072,nm0474430,nm0196408,nm0249923,nm2564294,nm1235953,nm5222999,nm0065927,nm1921918,nm0280745,nm0524077,nm2539316,nm1847106,nm0607727,nm14806705,nm2118695,nm2070660,nm4377375,nm1191315,nm1637857,nm0957738,nm7032117,nm2180253,nm0382596,nm4274355,nm8841743,nm10028488,nm3140864,nm1649923,nm2103340,nm4735253,nm0898303","nm2560518,nm11771831,nm1301034,nm1301189,nm2665350,nm2657236,nm0796065,nm2664864,nm1370093,nm0082154,nm2659988,nm0995964,nm2665316,nm1142712,nm3164313,nm8841743,nm0594531,nm7143247,nm2145235,nm0333333,nm0382596"
tt0389573,nm1504085,\N
tt0389577,nm1504064,"nm0018661,nm1104036,nm1095060,nm1511409,nm1668151,nm1668152,nm0416826,nm1379008"
tt0389578,nm1138523,\N
tt0389579,\N,\N
tt0389581,nm0379356,"nm0027725,nm0105557"
tt0389582,"nm2574778,nm0027544",\N
tt0389584,nm0129574,nm1526508
tt0389585,nm1349387,\N
tt0389586,"nm0765705,nm0802693",nm0430801
tt0389587,nm1633037,"nm1239296,nm1381904"
tt0389590,\N,\N
tt0389591,nm1059462,\N
tt0389593,nm1363374,\N
tt0389594,nm0013160,nm1506294
tt0389595,nm1515473,nm1514852
tt0389597,"nm0207011,nm0602600","nm0959640,nm1386702,nm1513300,nm1918035,nm1514345,nm1924535,nm0639244,nm1515954,nm1536194"
tt0389598,nm0637081,\N
tt0389599,nm1506719,nm1506719
tt0389600,"nm0121906,nm2476312,nm2029106,nm1365706,nm2239033","nm2272703,nm2266396,nm0121906,nm1037456,nm7272792,nm1365706,nm2306830,nm7272717,nm7272859,nm7280450,nm7272860,nm7316745,nm3466636,nm7272753,nm7272793,nm7321371,nm7272745"
tt0389602,nm0465097,"nm1506094,nm0682935"
tt0389604,"nm0058802,nm0154737,nm1646081,nm0385565,nm0615464,nm4485801,nm2091307,nm1453535,nm5865165,nm1098974,nm1037497,nm0908223,nm3440434,nm0182555,nm1642945,nm1780132,nm0860963,nm0925840","nm0058802,nm0154737,nm0385565,nm4485801,nm1453535,nm5865165,nm1037497,nm2594296,nm3440434,nm1642945,nm1780132"
tt0389605,nm0504273,"nm1404692,nm1698415,nm1959660,nm0989448,nm0647431,nm0662263"
tt0389607,nm0872535,"nm1330944,nm0623054"
tt0389608,nm0907761,nm0708273
tt0389616,nm3242080,"nm0135439,nm3237368,nm0025436"
tt0389617,"nm0128365,nm0387596,nm0071776,nm0366709,nm1642908,nm0781673,nm0940774","nm0639630,nm1511459,nm1427586,nm0289125,nm0497021,nm1207151,nm0571779,nm1269084,nm0675476,nm0860375"
tt0389619,nm0440006,nm0633313
tt0389630,"nm1764580,nm1509956","nm1507924,nm1166938"
tt0389631,"nm0937017,nm0230964,nm2754521,nm0743949,nm2756452,nm0394815","nm0743949,nm0937017,nm0230964,nm2754985,nm2521134"
tt0389633,nm1493746,"nm1038863,nm0559535"
tt0389635,nm0004121,"nm0018785,nm0295271"
tt0389642,nm1624929,"nm1625158,nm1631970,nm1436477"
tt0389644,nm3425760,"nm3670298,nm1482322"
tt0389646,\N,"nm1582127,nm1010380,nm0263233"
tt0389648,nm0660967,"nm0154269,nm2034887"
tt0389650,nm1506340,\N
tt0389651,"nm1509423,nm2767178,nm0372773,nm0919280,nm1186467",nm1525348
tt0389655,nm0789503,nm0946501
tt0389656,"nm1504067,nm3602644",\N
tt0389657,"nm0451313,nm10050591",nm1324555
tt0389658,nm1381731,\N
tt0389660,"nm1498358,nm1092348,nm1488397,nm0835467,nm0937556,nm1337374","nm0367308,nm1864965,nm1862782,nm1001327,nm0637404,nm0743872,nm1092348,nm1818256,nm0835467,nm0937556"
tt0389662,"nm1108994,nm0305493,nm0306236","nm0488665,nm1367531,nm0996348,nm1356167,nm9629318"
tt0389663,nm0185233,nm0132603
tt0389664,"nm0102873,nm0391905,nm2007278,nm0325368,nm1488618,nm1455688,nm0819083,nm1789994,nm1350463","nm0925980,nm1403188,nm0521454,nm0308706,nm1522123,nm1318188,nm1688718,nm2016510,nm0341211,nm1208415,nm1020914,nm1522142,nm0098866"
tt0389665,nm0531854,"nm3826169,nm0531854"
tt0389667,\N,\N
tt0389668,"nm1635721,nm1636494,nm1599127","nm2105521,nm1597693,nm1597721,nm0266423,nm0359576,nm1585180,nm8159283,nm8127027,nm1179079,nm0885795,nm0915291,nm1201908,nm8127028,nm8127029,nm2493441,nm3805693,nm1597652,nm0990904,nm2264113,nm0338537,nm0386535,nm1597675,nm2267859"
tt0389669,\N,"nm1625158,nm1631970,nm1436477"
tt0389670,"nm0844288,nm0812750,nm0525555,nm0850538,nm1294854,nm0117389,nm2310852,nm1550333,nm0245913,nm0501758,nm2269246","nm0096901,nm0473078,nm1506700,nm1506815"
tt0389671,nm0926872,\N
tt0389673,nm0159162,"nm1033267,nm1033349"
tt0389674,nm14055326,\N
tt0389675,nm1504889,nm1504889
tt0389677,nm4850935,"nm2993838,nm0811797"
tt0389679,\N,"nm1507605,nm1504888"
tt0389680,"nm6953153,nm0417560",nm5277288
tt0389681,"nm1509934,nm2718412","nm0440604,nm6621838"
tt0389682,nm0623842,"nm0003944,nm10282309,nm1094792,nm1511410,nm0296929,nm2152533,nm1836371,nm0630447,nm1511452,nm0779436"
tt0389683,\N,nm1504888
tt0389684,nm2532418,\N
tt0389686,\N,\N
tt0389687,"nm4179066,nm1509898","nm1507668,nm0552102,nm0576002,nm1508124,nm0663524,nm1508330,nm1507158,nm1507495"
tt0389688,"nm12947305,nm5035959",nm0973330
tt0389690,nm0671701,"nm0102635,nm0587196"
tt0389695,nm0755113,"nm1506101,nm1248468"
tt0389696,"nm0520683,nm0141381","nm0141381,nm0520683"
tt0389697,nm0414908,\N
tt0389701,"nm0871860,nm1029269","nm1079524,nm1029269,nm0690686,nm0828177,nm0871860"
tt0389702,nm0857160,"nm0146157,nm0696305"
tt0389704,\N,\N
tt0389707,\N,"nm1739419,nm1761795,nm1508653"
tt0389708,"nm0182037,nm0024063,nm2075606,nm0740869,nm0181339","nm1437159,nm1511398,nm1511413,nm0298350,nm1511420,nm1511425"
tt0389711,nm0587741,"nm1132582,nm0587741"
tt0389712,nm0839046,\N
tt0389715,nm1506878,\N
tt0389718,nm1506567,\N
tt0389719,nm1509928,nm1509928
tt0389720,nm0095414,\N
tt0389721,nm0846590,nm0800240
tt0389722,nm1720541,"nm0632051,nm0064181,nm0625198,nm2615528"
tt0389724,nm1503477,nm0018963
tt0389725,nm1338142,\N
tt0389726,nm3058370,nm1520918
tt0389727,nm1214317,"nm1060432,nm0504984"
tt0389730,nm0229380,"nm1481454,nm1506312,nm1482311,nm0538756"
tt0389732,\N,"nm0141381,nm0520683"
tt0389733,nm0289599,\N
tt0389738,nm0753912,nm0753912
tt0389748,nm1507241,nm1507241
tt0389751,nm0335131,"nm1563097,nm0858570,nm0898725"
tt0389752,nm0161991,nm0161991
tt0389754,nm0771832,nm0771832
tt0389759,nm0304369,"nm3498698,nm1845773"
tt0389760,nm0201897,\N
tt0389764,nm1481606,nm1481606
tt0389766,nm0912238,\N
tt0389771,nm0117572,nm0117572
tt0389773,nm0698283,nm0062137
tt0389776,nm0257681,nm0257681
tt0389777,\N,\N
tt0389778,nm1503387,nm1503387
tt0389779,\N,\N
tt0389781,nm0882772,\N
tt0389789,nm1334618,nm1334618
tt0389790,"nm0971239,nm9054338","nm0000632,nm0272324,nm0546267,nm0732165,nm0552092,nm1166844"
tt0389792,nm0950001,nm0237574
tt0389794,nm0159654,\N
tt0389796,nm0466428,nm0466428
tt0389804,nm1216840,\N
tt0389805,nm1272177,nm1038871
tt0389809,nm0029014,"nm0701446,nm0584017,nm0564561"
tt0389813,nm3035012,nm1741898
tt0389815,nm0838549,"nm0838549,nm1504474"
tt0389817,"nm0175113,nm0683400",nm0683400
tt0389822,nm0613996,"nm0117582,nm0377422"
tt0389823,nm0705649,nm0705649
tt0389825,"nm0107389,nm0388023,nm1503789","nm0107389,nm0388023,nm1503789"
tt0389827,nm0798827,\N
tt0389828,nm0932551,nm0932551
tt0389831,"nm0239788,nm0503204,nm1509943","nm0239788,nm0246368,nm0487549,nm0738755,nm1421995"
tt0389833,nm1246883,"nm1628335,nm1294453"
tt0389834,nm1507766,nm1507766
tt0389835,nm0392601,\N
tt0389837,nm1507515,"nm0494257,nm1507515"
tt0389842,nm0587741,nm0587741
tt0389845,nm0482673,nm0482673
tt0389849,\N,"nm0153036,nm0153080,nm0536997,nm0123273,nm0921298"
tt0389851,nm0748926,"nm0005358,nm0748926,nm0548250,nm0880744"
tt0389852,nm0836909,nm0080238
tt0389853,nm1509941,\N
tt0389857,nm0183659,\N
tt0389860,nm0178997,"nm0466175,nm0641479"
tt0389863,nm1509388,\N
tt0389865,nm0065861,nm0065861
tt0389866,nm1504087,nm1511201
tt0389867,\N,"nm0138316,nm1134804"
tt0389868,nm1428008,"nm1508037,nm1428008"
tt0389869,\N,"nm1504040,nm1504051,nm1509861"
tt0389871,nm0243848,nm0243848
tt0389880,nm1509774,nm1509774
tt0389887,nm0258007,nm0289448
tt0389888,nm0258007,\N
tt0389892,nm1047209,"nm1135214,nm2161323,nm0537125"
tt0389893,\N,\N
tt0389894,nm0781161,"nm1505612,nm1590993,nm0781161"
tt0389895,nm0533567,nm1503787
tt0389896,nm1506456,nm1506456
tt0389903,nm0282451,\N
tt0389905,"nm1138625,nm1350580",nm1333022
tt0389908,nm0694737,nm0694737
tt0389909,\N,\N
tt0389910,nm0658482,"nm0684920,nm0003407"
tt0389911,nm1099262,nm1099262
tt0389912,nm0931426,"nm1000907,nm1433581"
tt0389913,nm0094217,\N
tt0389914,nm0366573,\N
tt0389915,nm1232709,\N
tt0389916,nm1066081,\N
tt0389917,nm0496928,\N
tt0389919,nm1190156,\N
tt0389920,\N,\N
tt0389921,nm0358430,\N
tt0389922,nm0632560,\N
tt0389928,"nm1519201,nm1503443",\N
tt0389929,nm0624963,nm0624963
tt0389931,nm1509931,nm1509931
tt0389932,nm0587741,nm0587741
tt0389933,nm0258007,nm0289448
tt0389937,nm0676671,"nm0573270,nm0676671"
tt0389939,nm0201897,\N
tt0389940,nm0645661,"nm1076932,nm0496900"
tt0389943,nm1251937,nm1251937
tt0389946,nm1068630,nm1068630
tt0389947,\N,\N
tt0389948,nm0587741,nm0587741
tt0389950,nm1450608,\N
tt0389952,\N,\N
tt0389953,\N,\N
tt0389954,\N,\N
tt0389955,\N,\N
tt0389957,nm0121653,nm0121653
tt0389960,nm0314178,nm0095607
tt0389962,nm1505934,"nm1505934,nm1650324"
tt0389966,nm1507084,nm1507084
tt0389973,nm0539034,"nm1547713,nm1332681"
tt0389974,nm1509897,"nm1505557,nm1509897,nm1511449,nm1524653"
tt0389976,nm0529923,\N
tt0389977,nm0645661,nm0645661
tt0389979,nm0237015,\N
tt0389980,nm1503679,nm1508210
tt0389981,nm0687238,"nm0169115,nm0687238"
tt0389984,nm0258007,nm0289448
tt0389988,nm0954930,nm0954930
tt0389989,"nm1558413,nm1503830","nm1558413,nm1503830"
tt0389990,nm1508033,nm1508033
tt0389992,nm0081535,nm0081535
tt0389993,nm0258007,nm0289448
tt0389997,nm1090803,\N
tt0390005,"nm1509903,nm1504072","nm1509903,nm1511445,nm1356621"
tt0390006,nm0940774,nm0639630
tt0390007,nm0272024,\N
tt0390008,nm1509900,nm1509900
tt0390011,\N,\N
tt0390015,\N,\N
tt0390017,"nm0205803,nm1083489","nm0169505,nm0372466,nm1083489"
tt0390018,nm1509905,"nm1509905,nm1509328"
tt0390022,nm0000916,"nm0084334,nm0169173,nm0000916"
tt0390024,\N,\N
tt0390025,nm1509181,"nm1509181,nm1583112"
tt0390030,\N,\N
tt0390032,nm1340117,\N
tt0390033,"nm0132258,nm0156116,nm0928570","nm0132258,nm0566588,nm0169362,nm4226207,nm0918175,nm0728875,nm0000188"
tt0390034,nm0565063,\N
tt0390035,nm1347228,\N
tt0390036,"nm1188572,nm0789461",nm0789461
tt0390037,nm1506277,"nm1506129,nm1506277"
tt0390041,nm0655230,nm0655230
tt0390042,nm1509885,nm1511444
tt0390043,nm1119257,nm1506112
tt0390051,nm0000812,"nm0000812,nm0254735,nm0661164"
tt0390053,\N,\N
tt0390054,nm2167709,"nm2167709,nm2164748"
tt0390058,nm1110912,"nm4100471,nm4100751,nm2058587"
tt0390059,nm0037428,nm0037428
tt0390061,nm0973105,nm0989930
tt0390062,nm0624038,nm0624038
tt0390064,nm0653973,nm0653973
tt0390065,nm1506170,nm1506170
tt0390066,nm0443842,"nm1651862,nm0100736"
tt0390067,nm1546956,\N
tt0390069,nm0752244,"nm1000981,nm0752244"
tt0390071,nm1507079,nm1507079
tt0390072,nm1504595,"nm1507065,nm1506984"
tt0390073,nm0355790,"nm0355790,nm0522454"
tt0390074,nm1509942,\N
tt0390075,nm0069279,nm0000636
tt0390079,nm1212514,"nm1212514,nm1717985"
tt0390080,nm0618405,nm0618405
tt0390082,nm0872287,nm0872287
tt0390084,nm0145713,\N
tt0390088,nm1507308,nm1506446
tt0390096,nm0199609,"nm0745272,nm0003045,nm0717554,nm1927438"
tt0390098,nm0003650,\N
tt0390100,nm1509910,"nm1509910,nm1261583,nm0868789"
tt0390102,nm1109991,\N
tt0390105,nm0016960,nm0948461
tt0390107,nm0234809,\N
tt0390108,nm1507322,\N
tt0390109,nm0537268,\N
tt0390112,nm1509912,nm1509912
tt0390115,nm1119138,nm1119138
tt0390116,nm1503418,nm1503418
tt0390117,nm0645661,nm1069598
tt0390120,nm0912085,"nm1405081,nm0411213"
tt0390123,nm0950506,"nm1503462,nm0950506"
tt0390124,nm1232709,\N
tt0390126,nm1455617,nm1455617
tt0390130,\N,\N
tt0390132,"nm0017158,nm0289599",\N
tt0390133,nm0303884,nm0303884
tt0390136,nm0679154,"nm1125039,nm1126077,nm0351006"
tt0390137,nm0125753,"nm0214177,nm0362668,nm0608075"
tt0390139,nm0814343,"nm0080432,nm0434318"
tt0390140,nm1509886,nm1509886
tt0390143,nm0645661,"nm1090238,nm1077174"
tt0390144,nm0204934,\N
tt0390145,nm0856693,nm4787782
tt0390152,nm0708001,\N
tt0390153,nm1302679,nm1302679
tt0390157,nm0552896,nm0552896
tt0390159,"nm0075010,nm1302411","nm0423765,nm0716366,nm0286435"
tt0390161,nm1503476,\N
tt0390162,nm1509964,\N
tt0390163,nm0634602,"nm1081992,nm0634602,nm2139370,nm0756983,nm2685352,nm1082674"
tt0390166,nm1216840,nm1202581
tt0390167,\N,\N
tt0390168,nm1033205,nm1033205
tt0390169,nm1014475,"nm1014475,nm1487653"
tt0390170,nm0991532,\N
tt0390176,nm0461278,nm0314863
tt0390178,nm0710615,\N
tt0390179,nm1506162,nm1506162
tt0390180,"nm1541594,nm1176870","nm1541594,nm1176870"
tt0390182,nm1504030,"nm1504030,nm1509762"
tt0390184,nm0698184,\N
tt0390185,nm1313756,"nm1313756,nm1389282"
tt0390186,nm1106529,\N
tt0390187,nm1286044,nm1286044
tt0390188,nm0676793,\N
tt0390190,"nm0990310,nm0989043",nm0647140
tt0390191,nm1507951,nm1507951
tt0390192,"nm0223381,nm1252622,nm1250603,nm0248266","nm1250603,nm0248266"
tt0390195,nm0157387,"nm0157387,nm0215609"
tt0390197,nm0580725,"nm1360837,nm0804226"
tt0390200,nm0036785,\N
tt0390201,nm1435286,"nm1435286,nm1508368"
tt0390202,nm1313590,nm1313590
tt0390203,nm1215688,\N
tt0390204,nm0479373,nm0479373
tt0390205,nm1168564,nm1168564
tt0390206,nm1508311,"nm1508311,nm1511467"
tt0390211,nm1903946,nm1823946
tt0390215,nm1509924,"nm1456436,nm1509924"
tt0390221,nm0551358,nm0551358
tt0390227,nm0755032,\N
tt0390233,"nm0080636,nm0226768",\N
tt0390237,nm0912238,nm0912238
tt0390238,nm0912238,nm0912238
tt0390240,nm0471175,nm0471175
tt0390244,"nm1893445,nm0905154,nm0905152","nm1715514,nm2254412,nm0149503,nm10767204,nm5236778,nm0905154,nm0905152"
tt0390245,nm0617407,nm1104075
tt0390247,nm0362065,\N
tt0390249,\N,"nm0082677,nm0210290,nm0000229"
tt0390250,nm0863633,nm0819764
tt0390252,nm1503444,nm1503444
tt0390253,nm1498964,\N
tt0390255,\N,\N
tt0390256,nm1435934,nm1025933
tt0390258,nm0252065,\N
tt0390259,nm0880055,\N
tt0390261,nm0010144,\N
tt0390262,nm1506660,nm1506660
tt0390264,nm1450608,nm1450608
tt0390265,nm1505205,\N
tt0390266,"nm2568037,nm0533989,nm1650274",nm0818468
tt0390268,nm2005170,\N
tt0390269,nm0651520,"nm2553837,nm0746889"
tt0390272,nm0232504,nm0950728
tt0390273,nm0601815,nm0601815
tt0390274,"nm0815772,nm1509958",\N
tt0390275,nm1235950,nm1202581
tt0390276,nm1509902,nm1509902
tt0390279,nm0645661,\N
tt0390281,"nm1511068,nm1511148","nm1511068,nm1523294,nm1511148"
tt0390283,nm0441324,"nm0477696,nm0952015"
tt0390285,nm0338316,\N
tt0390290,nm0383692,"nm0383692,nm0411702,nm0620727"
tt0390291,nm3387699,\N
tt0390292,nm0430153,"nm0430153,nm1511443"
tt0390293,nm0568019,\N
tt0390296,\N,\N
tt0390298,nm0779386,nm0779386
tt0390299,nm0832134,\N
tt0390302,nm0004596,nm0693655
tt0390305,nm1523673,"nm1523673,nm3221887,nm0521808,nm2260417"
tt0390309,nm0501085,"nm1518432,nm1483613,nm1316110,nm1505350"
tt0390311,nm0403225,"nm0594911,nm8132034"
tt0390314,\N,\N
tt0390317,nm0217075,"nm0217075,nm1116049,nm1583743"
tt0390320,nm0639021,nm0639021
tt0390323,nm1365428,"nm1414936,nm1365428"
tt0390325,nm1508214,nm1508214
tt0390326,nm1127150,nm1127150
tt0390327,nm0948693,"nm0529618,nm1507524,nm0104630,nm0948693"
tt0390329,nm0656855,\N
tt0390330,"nm1085552,nm0969507","nm0781114,nm1408780"
tt0390332,nm0643446,nm0643446
tt0390333,nm0358430,\N
tt0390335,nm1503425,\N
tt0390336,"nm1503390,nm0809242","nm0809242,nm1503390"
tt0390341,nm0482774,nm0498080
tt0390343,nm1348846,nm1348846
tt0390344,nm1721091,\N
tt0390348,nm1370666,nm1370666
tt0390350,nm1020310,"nm1252916,nm0704378,nm1066114"
tt0390359,"nm0228636,nm0074072",nm0228636
tt0390360,nm0064798,\N
tt0390361,nm0064798,\N
tt0390362,nm0064798,\N
tt0390363,nm0064798,\N
tt0390364,nm0064798,\N
tt0390365,"nm0533744,nm1503475",\N
tt0390368,\N,\N
tt0390369,nm1509925,nm1509925
tt0390370,nm0419494,nm0419494
tt0390373,nm1178668,nm1506284
tt0390374,nm0906548,nm2176971
tt0390376,nm0621937,\N
tt0390377,nm1344795,nm1511438
tt0390381,nm0383510,nm0383510
tt0390384,nm1503403,nm1503403
tt0390386,nm0719072,nm0001032
tt0390387,nm0662529,nm0420746
tt0390390,nm1309983,nm1309983
tt0390391,nm0810168,\N
tt0390392,nm0169874,"nm0857275,nm0860690"
tt0390393,nm0023929,"nm0003676,nm0227187"
tt0390395,nm1240556,nm1240556
tt0390397,nm0160545,\N
tt0390399,"nm1505609,nm0561185",nm1505609
tt0390400,nm0670262,\N
tt0390406,nm0097859,\N
tt0390413,nm1504077,"nm0002007,nm3835598"
tt0390416,nm0882772,\N
tt0390418,nm0478418,nm0478418
tt0390419,nm0513669,\N
tt0390422,nm0277404,nm0549628
tt0390425,nm1162595,nm1162595
tt0390430,\N,\N
tt0390435,nm0645661,nm1141940
tt0390436,nm0645661,nm1126402
tt0390438,nm1504089,"nm0890268,nm1511466"
tt0390440,nm1143008,"nm1509744,nm1143008"
tt0390441,nm1410292,\N
tt0390445,\N,nm1511402
tt0390446,\N,\N
tt0390448,nm1506663,"nm1506663,nm1511177"
tt0390449,nm0912238,\N
tt0390450,nm1415540,"nm1520912,nm0745343"
tt0390454,nm0645661,nm1511460
tt0390455,nm0762517,\N
tt0390463,nm0131064,nm1509177
tt0390466,nm0645661,nm1141940
tt0390468,nm0426568,"nm1503493,nm0426568"
tt0390472,nm1509950,nm1503823
tt0390473,nm1347228,"nm0434318,nm1347228,nm0795652"
tt0390474,nm1508343,nm1508343
tt0390475,nm1504783,nm1504783
