tconst,directors,writers
tt0348755,nm0227819,nm0227819
tt0348756,nm0089777,nm0399560
tt0348757,nm0292377,nm0271947
tt0348758,nm0953044,nm0659950
tt0348760,nm0924880,nm0624119
tt0348767,nm0826126,nm0970589
tt0348768,nm1019066,nm1086298
tt0348769,nm1085267,nm1086298
tt0348770,nm0276467,"nm0248395,nm0276467"
tt0348772,nm1085434,nm1045627
tt0348774,nm1085267,nm1151055
tt0348781,nm0661332,nm0661332
tt0348794,nm0692105,\N
tt0348800,"nm0227819,nm0235371","nm0227819,nm0235371"
tt0348811,"nm0660431,nm0939869,nm2892319,nm1414743,nm2016351,nm0330324,nm0043335,nm0864888,nm0303247,nm0078762,nm2767178,nm3420806,nm0573710,nm1729628,nm0935214,nm3184420,nm1840868,nm0571436,nm0842201,nm3119898,nm1313339,nm12418105,nm0071036,nm1306834,nm1427413,nm2094069,nm1118439,nm0141186,nm0772105,nm1325737","nm1529956,nm0657920,nm0660431,nm3070731,nm2200716,nm0043335,nm2348118,nm0533565,nm0864888,nm0926981,nm0939869,nm2767178,nm3420806,nm1018375,nm0573710,nm1729628,nm1414743,nm0935214,nm3184420,nm0791845,nm0842201,nm3119898,nm0252952,nm0372773,nm1529962,nm1313339,nm0796973,nm1593557,nm0833420,nm0996120,nm0014589,nm1306834,nm1427413,nm2094069,nm1118439,nm1038162,nm0141186,nm0330324,nm1981275,nm0992633"
tt0348812,nm0800884,\N
tt0348813,"nm1069069,nm0313759,nm1305279,nm1306897,nm0945025","nm1014044,nm0465378,nm1306518"
tt0348815,nm0242409,"nm0010480,nm0020104,nm0150327,nm0242409,nm0329027,nm0329200,nm0363492,nm0437900,nm0615080,nm0666938"
tt0348816,nm0742158,nm1274518
tt0348824,nm0782766,"nm1182139,nm1182352"
tt0348825,"nm0455394,nm0760120","nm0386974,nm0642953,nm0760120"
tt0348826,"nm1304292,nm0716610",nm1307522
tt0348828,nm0366573,\N
tt0348833,nm0369442,nm0369442
tt0348836,nm0440913,nm0349406
tt0348839,nm1567616,"nm1280210,nm1860640"
tt0348841,nm0476123,nm0703228
tt0348843,nm0768289,"nm0080315,nm1145539"
tt0348845,nm1303684,nm1305730
tt0348847,nm1306200,"nm0206797,nm1306200"
tt0348850,nm1297138,nm0659138
tt0348851,nm1003276,nm1118557
tt0348853,nm0284774,"nm0087646,nm0276466,nm0284774,nm0745930"
tt0348855,nm1306805,\N
tt0348857,nm1305223,nm1305223
tt0348860,nm0217557,"nm0217557,nm0752427,nm0899239"
tt0348864,nm0110654,nm0110654
tt0348866,nm1350325,\N
tt0348867,nm0269440,"nm0064503,nm0092006,nm0269440,nm1065892"
tt0348869,nm1306853,"nm0155009,nm1306853"
tt0348870,nm1128368,nm1013002
tt0348872,nm0205289,nm0205289
tt0348873,nm1191401,nm0505201
tt0348874,nm0046900,"nm0046900,nm1499254,nm1626510"
tt0348875,nm0107896,nm0107896
tt0348876,nm0030681,"nm0030681,nm0092006,nm0347038,nm0889761"
tt0348878,nm1158974,"nm0275260,nm1165918,nm1305673"
tt0348881,nm0825973,nm0973731
tt0348883,nm0501471,nm0501471
tt0348884,nm0596347,nm0596347
tt0348885,nm0134682,\N
tt0348888,"nm0487948,nm1318340","nm2316038,nm0326779,nm0547425,nm1319876,nm3194866,nm1320140"
tt0348890,nm0777029,nm0777029
tt0348892,"nm0053484,nm0360253,nm0060072,nm0710230,nm0840097,nm0100372,nm0130800,nm0952873,nm0049914,nm0051135,nm0629363","nm0282437,nm0022492,nm0625316,nm0359256,nm0798940,nm2953911,nm0114990,nm0133977,nm0139218,nm0266166,nm0287831,nm0418116,nm0444689,nm0459708,nm0489895,nm0578859,nm0579912,nm13171691,nm0612239,nm0644727,nm1989361,nm0730331,nm4573996,nm0812221,nm1894712,nm0908052,nm0949382,nm2994489,nm0000740,nm0122560,nm0219682,nm0293750,nm0351933,nm0358918,nm0371725,nm0509406,nm0675479,nm0213362,nm0228216,nm0368949,nm0573137,nm0713204,nm0781918,nm0000875,nm0342278,nm0342303,nm0674518,nm0816150"
tt0348893,nm0463715,nm1316059
tt0348894,"nm0297239,nm2947024,nm2595974,nm0188575,nm1326252,nm2353685,nm3965073,nm0856420,nm0136160,nm1909452","nm1153907,nm1747621,nm3759280"
tt0348895,nm0095085,"nm1309440,nm0095085,nm0398222"
tt0348896,"nm0317487,nm0583287",nm0089846
tt0348897,\N,"nm1252487,nm1450998,nm1491594,nm1453659,nm1293025"
tt0348898,nm1245598,"nm0324523,nm1245598"
tt0348899,nm0409043,"nm0324244,nm0005826"
tt0348901,\N,\N
tt0348904,"nm0770375,nm1136926,nm0598173","nm0023993,nm0624523,nm1311694"
tt0348905,"nm1444721,nm3491787",\N
tt0348907,nm0228134,"nm1569073,nm0188782,nm0329374,nm1084053"
tt0348908,\N,"nm1186064,nm0826645,nm1602566"
tt0348912,nm0203202,nm0203202
tt0348913,"nm0343622,nm0926215,nm0490792,nm0000536,nm0235852,nm0027413,nm0066548,nm0550931,nm0001726,nm0833191,nm0934525,nm0156838,nm0294350,nm0877427,nm0922857,nm0941276","nm0298188,nm0323752,nm0556435,nm1531276,nm0275234,nm0896107,nm0643824,nm2244980,nm2107415,nm0679902,nm0509425,nm0818434,nm0543967,nm0587905"
tt0348914,"nm0203215,nm0080601,nm0001353,nm0021899,nm0590889,nm0257554,nm0793455,nm0346550,nm0006853,nm0863990,nm0003733,nm0851930,nm0887700,nm0276385","nm0586965,nm0765438,nm1802517,nm1949279,nm0941688,nm2715016,nm0534352,nm1923248,nm0419633,nm0701217,nm1802607,nm1843338,nm0793455,nm0114868,nm1009772,nm0573652,nm2349355,nm1870313,nm0923738"
tt0348915,\N,"nm1597639,nm1244946,nm1306215"
tt0348918,\N,"nm1112192,nm1363704,nm1523661,nm1211311,nm1110721,nm1460250,nm1460553"
tt0348922,nm0255603,nm0454909
tt0348925,nm1245598,"nm0324523,nm1245598"
tt0348926,"nm0021975,nm1046485,nm0863254,nm0132763,nm0366314,nm0306883,nm0089276,nm0096391,nm0566671,nm0233864,nm0469140,nm1390504,nm1433057,nm9665714,nm2155406,nm0649708,nm2270436,nm0020984,nm1193948,nm0760195,nm9608247,nm0386498,nm0444161,nm0446834,nm0869859,nm1044897","nm0325732,nm0030478,nm0318275,nm0296737,nm0789737,nm0411445,nm0000636,nm0169569,nm0056217,nm0406585,nm0548529,nm0394200,nm0021975,nm0010063,nm0058019,nm0416556,nm0928492,nm0639997,nm0155009,nm0600972,nm0016361,nm0486760,nm0916908,nm0027173,nm0700474,nm0079348,nm0499170,nm0801669,nm0106517,nm0360113,nm0759415,nm0104572,nm0601603,nm7757540,nm0805152,nm0909484,nm0012938,nm1267561,nm0030637,nm0066848,nm0092435,nm0186427,nm0002042,nm0245943,nm0289440,nm0320824,nm0340368,nm1181555,nm0465956,nm0469140,nm0475441,nm0491306,nm0542425,nm0610720,nm1046485,nm8089483,nm0714083,nm0779058,nm0795229,nm0796142,nm0006318,nm0863254,nm0902446,nm0924824,nm0930539,nm7489747,nm0033993,nm8011383,nm0350744,nm0401721,nm0375484,nm0471904,nm0489636,nm0593801,nm0878526,nm0916925,nm1976218,nm0539942,nm0596942,nm0607876,nm0652534,nm7584493,nm0801136,nm0801558,nm0837956,nm0855704,nm0859599,nm0885785,nm0921722,nm0065716,nm0079201,nm0232194,nm0264088,nm0295835,nm0330794,nm0389710,nm0801953,nm0027355,nm1005949,nm0089276,nm0256582,nm1290766,nm7992748,nm0360078,nm4171812,nm0491168,nm0492485,nm4721827,nm0639530,nm0928642,nm0049661,nm0133411,nm9705001,nm0234502,nm1713442,nm8026504,nm0301764,nm5144002,nm0395990,nm8471955,nm0568318,nm0568814,nm0608399,nm0649708,nm3601693,nm0801831,nm0819655,nm0820815,nm0834529,nm0858769,nm0066523,nm0086404,nm0277581,nm0305030,nm0643375,nm0878287,nm0258542,nm0743846,nm1044897,nm0429627,nm0723010,nm0861388,nm0877057,nm0926008"
tt0348927,nm0548474,"nm1326331,nm1327987"
tt0348928,nm0025579,nm0332660
tt0348931,nm0313227,nm0854981
tt0348932,"nm0494389,nm0316202,nm0699566","nm0316202,nm0699566"
tt0348943,"nm0063165,nm1071909","nm0063165,nm0809877"
tt0348944,nm0521700,nm0991423
tt0348946,nm0155892,nm0232340
tt0348949,"nm1642615,nm1640695,nm0852416","nm1363796,nm0199154,nm1698016,nm1334094,nm1360812,nm1106676"
tt0348950,"nm1185088,nm0488822","nm0026153,nm0057381,nm0123194,nm0172830,nm0342278,nm0342303,nm1185088,nm0488822,nm0674518,nm0207305"
tt0348951,\N,"nm1600680,nm1319694,nm1640728,nm1557871,nm2171199,nm1284490,nm1640732"
tt0348952,nm0632788,"nm1310336,nm1311272,nm0948391"
tt0348954,\N,\N
tt0348958,"nm0304305,nm0191173","nm0646561,nm0646579,nm9209432,nm1309364,nm0251896,nm1125039,nm1126077,nm1300968"
tt0348963,"nm1310234,nm1311680,nm0922465,nm1049597,nm1131417",nm1712984
tt0348966,"nm0001274,nm0957198,nm0950506,nm0926215,nm0908833,nm0444709,nm0003163,nm0227781,nm0742819","nm0640713,nm0353673,nm1072572,nm1447614,nm1212043,nm0714050,nm1052034,nm0036169"
tt0348975,\N,"nm0092310,nm1016397,nm1310406,nm1309209,nm1311231,nm1311475,nm1311502,nm1311535"
tt0348976,\N,"nm1369359,nm1350387,nm0669941,nm1210668,nm1277627"
tt0348978,nm1045797,nm1327098
tt0348979,"nm0193512,nm0004597,nm0606812","nm0386601,nm1072798,nm1303423,nm0923070,nm1621385"
tt0348980,"nm1647119,nm1746042","nm1647119,nm1311412"
tt0348981,nm1310742,"nm1709490,nm1309452,nm2338252,nm1309759,nm1310254,nm0901286"
tt0348983,nm1310930,"nm1863751,nm1870111,nm1310930,nm0188871,nm0045480,nm0263031,nm0124487,nm0524240,nm0702880"
tt0348985,\N,"nm1499165,nm1288051"
tt0348986,nm0782578,"nm0436000,nm0676194"
tt0348987,"nm3562925,nm3741560",nm0648460
tt0348988,\N,"nm1503352,nm0597066,nm0767500"
tt0348989,nm1310499,nm1310499
tt0348991,nm0486287,nm0755103
tt0348993,"nm1097553,nm1097554","nm1097553,nm1097554,nm0758699"
tt0348997,nm1106529,\N
tt0348998,"nm1147350,nm0041707","nm1240342,nm1310272,nm1263844,nm0918219,nm0804443,nm1308907,nm1583642"
tt0348999,nm1012778,nm0191526
tt0349000,\N,"nm1309363,nm0073007"
tt0349005,"nm0632620,nm1054948,nm0754628,nm0686121","nm1325877,nm1531248,nm0138759,nm0346351,nm0836809,nm1499251"
tt0349016,"nm1484692,nm1403570,nm0632236,nm0036272,nm0283377","nm0283389,nm1310409,nm0470078,nm0547018,nm0697978,nm0360694,nm0647746,nm0528065,nm0062966"
tt0349017,nm1105464,"nm1105464,nm1105806"
tt0349019,"nm1818548,nm1380357,nm0405508,nm1300600",\N
tt0349020,"nm0363401,nm1769980","nm0363401,nm1317532"
tt0349025,nm0861414,"nm1912460,nm0861414"
tt0349026,\N,"nm1105464,nm1105806"
tt0349027,\N,\N
tt0349037,"nm1486931,nm1312135,nm1110721,nm1602552,nm1422193","nm1281920,nm1486931,nm1312135,nm1110721,nm1602552,nm1422193"
tt0349038,nm0631564,"nm1310211,nm0631564"
tt0349039,nm0750383,nm1311582
tt0349041,nm0406529,"nm1310923,nm0022674"
tt0349043,nm1405246,"nm0298279,nm0018661,nm0698095,nm0104090,nm0233875,nm1096691,nm0828701"
tt0349047,nm0378660,"nm0378660,nm0081305,nm0442622"
tt0349048,nm1018712,nm1453811
tt0349049,nm0353870,"nm0353870,nm0777029"
tt0349050,nm0232962,"nm1269014,nm0000691"
tt0349052,nm1282641,nm1282641
tt0349053,nm0332985,"nm0011826,nm1163574"
tt0349054,nm0260408,"nm8953995,nm0260408,nm8953996,nm8953997"
tt0349055,nm0242409,"nm0430503,nm0437900,nm0655462,nm0666938,nm0789051,nm0802025,nm0817476,nm0020918,nm0120152,nm0156732,nm0242409,nm0296091,nm0338456,nm0354880,nm0254754"
tt0349057,"nm0232962,nm1654167",\N
tt0349058,nm1310829,"nm3066821,nm1310829,nm1360813"
tt0349060,nm1278480,\N
tt0349061,nm1278480,\N
tt0349063,nm0002492,nm0002492
tt0349064,nm1309085,nm1038254
tt0349066,nm1182497,"nm0598633,nm1182497"
tt0349067,\N,\N
tt0349069,nm0334753,\N
tt0349070,nm0111097,nm0134785
tt0349072,nm0302618,"nm0555005,nm2235539"
tt0349076,nm0173101,"nm1309488,nm0173101,nm1310002,nm4171805"
tt0349077,nm1309585,nm1309585
tt0349079,nm0321159,"nm0321159,nm0447549,nm0763035"
tt0349080,nm0632236,"nm0386981,nm1672145"
tt0349081,nm0552289,\N
tt0349083,nm0899649,\N
tt0349084,nm0746668,"nm1039512,nm0997965"
tt0349085,nm0469739,\N
tt0349088,nm1203319,"nm1529648,nm1203319"
tt0349091,\N,\N
tt0349092,nm1287524,"nm1310957,nm1287524"
tt0349094,nm0759988,\N
tt0349095,nm0375420,\N
tt0349096,nm0190615,nm0190615
tt0349098,nm0412541,nm1309354
tt0349106,nm1309900,nm0413711
tt0349107,nm0797382,nm1111912
tt0349112,nm0622051,\N
tt0349113,nm1312635,nm1312635
tt0349115,nm0894354,"nm0333033,nm1300956,nm0576392"
tt0349116,nm0090442,nm0090442
tt0349122,nm1128822,nm1088936
tt0349124,nm1301080,nm0545249
tt0349131,\N,\N
tt0349133,nm0832481,"nm0177532,nm0558520,nm0552553"
tt0349134,nm0051204,nm0718637
tt0349135,nm0072644,nm0435189
tt0349136,"nm0006625,nm1207904,nm0000309,nm0230964,nm0233578,nm1463601,nm1463814,nm0539950,nm0585011,nm0597761,nm0672060,nm0691194,nm1311186,nm1312639,nm0738796,nm0743949,nm0797455,nm1156471,nm0854697,nm0001814,nm0950819",\N
tt0349137,"nm1310237,nm0628399","nm0143191,nm1415454,nm0628399,nm0907018,nm7467573"
tt0349139,nm0345099,nm0774008
tt0349147,nm0898507,nm1206688
tt0349150,\N,\N
tt0349154,nm0700554,nm0700554
tt0349155,"nm0267740,nm0430261",nm0430261
tt0349157,nm0687571,nm0687571
tt0349158,nm1311330,"nm0449616,nm1311330"
tt0349159,nm1309091,"nm0167396,nm1309091"
tt0349162,nm1309428,nm1309428
tt0349164,nm0899156,nm0899156
tt0349166,nm0280541,"nm0280541,nm1847952"
tt0349168,nm1299531,nm0737904
tt0349169,nm0850044,nm0850044
tt0349170,nm0712354,"nm0712354,nm0764652"
tt0349175,nm0311063,\N
tt0349176,nm1355546,nm1583697
tt0349177,nm1311088,\N
tt0349180,nm0378069,nm0299701
tt0349183,nm1310983,"nm1216840,nm1310983"
tt0349189,nm0092563,nm0092563
tt0349190,"nm0010144,nm0545580",nm0545570
tt0349191,nm1165779,nm1221015
tt0349193,"nm1312633,nm1309084","nm1312633,nm1309084"
tt0349194,nm0208111,"nm0325784,nm0329958,nm0548847"
tt0349198,nm4272549,"nm4272549,nm4272466"
tt0349199,nm1311505,nm1309516
tt0349201,"nm0619923,nm0865918","nm0619923,nm0865918"
tt0349202,nm0434189,"nm0127919,nm0434189"
tt0349204,nm0910992,nm0910992
tt0349205,nm0506613,"nm0318326,nm0136950,nm0864471,nm0363958,nm0169505,nm0812513"
tt0349209,"nm1096807,nm0822855","nm1096807,nm0822855"
tt0349212,nm0707274,"nm1376084,nm0707274,nm1575005"
tt0349215,nm0350597,nm0350597
tt0349216,nm0258902,nm0781261
tt0349217,nm0781261,nm0781261
tt0349218,nm0354565,nm0686696
tt0349219,nm1310425,nm1310425
tt0349221,nm1310919,nm1310919
tt0349225,nm0261181,nm0261181
tt0349231,nm1100884,"nm0067467,nm0452668"
tt0349232,nm0853193,\N
tt0349238,nm0974025,nm0974025
tt0349241,nm0738202,\N
tt0349243,nm0531962,\N
tt0349247,nm0735879,"nm0307408,nm0735879"
tt0349248,nm0433363,"nm0191183,nm0702500"
tt0349249,nm0304091,nm0223526
tt0349250,nm0126898,"nm0070152,nm0126898,nm0832393"
tt0349260,nm0000958,"nm1310451,nm0668754"
tt0349263,nm0853028,nm0687741
tt0349275,"nm1310083,nm1312636","nm1310083,nm1312636"
tt0349277,nm0006658,"nm0082772,nm0552553"
tt0349302,nm0271485,nm0271485
tt0349304,nm0943164,nm0399074
tt0349310,nm0228104,nm0228104
tt0349311,nm0137770,"nm0137770,nm1168286"
tt0349312,nm0155548,nm1068865
tt0349326,nm0614225,\N
tt0349330,nm1312630,nm0396357
tt0349333,nm1210614,"nm1387177,nm1186435,nm1063072"
tt0349336,\N,\N
tt0349340,nm0703975,nm1360071
tt0349343,nm1106923,nm1106923
tt0349345,nm0177234,nm0177234
tt0349347,nm0418729,nm0215853
tt0349349,nm0256189,"nm1309750,nm0256189"
tt0349350,nm1523943,nm1523943
tt0349352,nm0911061,\N
tt0349354,nm0290802,"nm0193375,nm0290802"
tt0349357,"nm1006741,nm1071913",\N
tt0349358,nm0002413,nm0002413
tt0349360,nm1312071,"nm0372666,nm1312071"
tt0349363,nm0299175,"nm0620052,nm0632803"
tt0349364,nm0914923,"nm0122817,nm0216755"
tt0349367,nm0348735,"nm0665651,nm0736093"
tt0349372,\N,\N
tt0349373,nm1045754,\N
tt0349382,nm1347121,nm0097894
tt0349384,nm0287931,nm0287931
tt0349387,nm0890499,nm0605965
tt0349388,"nm0348624,nm0406536",nm0383740
tt0349390,nm1310646,nm1310646
tt0349391,nm0914923,nm0174688
tt0349395,nm1299531,nm0737904
tt0349398,"nm0091380,nm0466113",nm0281556
tt0349400,nm0004596,"nm0063955,nm0089982"
tt0349406,nm0589106,"nm0036713,nm0772118"
tt0349407,nm1212234,"nm0166405,nm0204427"
tt0349408,nm0120467,"nm0094663,nm0120467,nm1099457"
tt0349412,nm0971908,\N
tt0349413,nm0829078,nm0829078
tt0349414,nm0581081,nm0581081
tt0349416,nm0163375,nm0163375
tt0349422,nm1310724,"nm1310437,nm1310724"
tt0349423,\N,\N
tt0349424,nm0035630,"nm1310734,nm0035630,nm0599021"
tt0349425,nm1229323,nm1229323
tt0349427,nm0243626,"nm0243626,nm0813219"
tt0349428,nm0597816,"nm0043697,nm0002010,nm0597816"
tt0349436,nm0734007,"nm0471763,nm0683421,nm0734007"
tt0349438,nm0495534,nm0505554
tt0349439,nm0991918,"nm0623125,nm1010368"
tt0349444,nm0192577,nm0484890
tt0349449,nm0700514,"nm0001053,nm0700514"
tt0349453,nm1169450,nm1169450
tt0349457,nm0565879,nm0565879
tt0349458,"nm1310885,nm1311671","nm1310885,nm1311671"
tt0349462,nm0032911,"nm0032911,nm0220697"
tt0349465,nm0441472,"nm0480237,nm0506518"
tt0349466,nm0670670,\N
tt0349467,nm0005387,nm0697115
tt0349469,nm0862821,"nm0381074,nm0725300"
tt0349470,nm0281098,nm0281098
tt0349471,nm0163776,\N
tt0349475,\N,nm0000636
tt0349479,nm0725635,"nm5921119,nm0740947"
tt0349481,nm0620052,"nm0613547,nm0620052,nm3313633,nm1213687"
tt0349488,nm1082338,"nm0434318,nm0576488"
tt0349489,nm0530789,nm0530789
tt0349490,\N,"nm1189164,nm1065319,nm1231243,nm0555851"
tt0349492,nm0163776,\N
tt0349501,nm0619177,"nm0367955,nm1961655,nm0619177"
tt0349502,"nm0860142,nm0302410",nm0860142
tt0349508,nm0240226,"nm1644037,nm1597711"
tt0349516,nm1312634,\N
tt0349517,nm1310521,"nm1310521,nm1310384"
tt0349523,nm0411746,"nm0633986,nm1311577"
tt0349526,nm0672043,"nm0672043,nm0000636,nm1311367"
tt0349529,nm0229638,"nm0229638,nm0003180"
tt0349530,nm0925028,\N
tt0349531,nm0791027,"nm1369368,nm1154535"
tt0349533,nm0685778,"nm0460104,nm0685778"
tt0349535,nm1217050,\N
tt0349538,nm0264350,nm0264350
tt0349540,nm0480445,\N
tt0349544,nm0869889,"nm1311262,nm0869889"
tt0349548,nm0599021,"nm0109424,nm0599021"
tt0349556,nm0701936,"nm0701936,nm0840756,nm0881907"
tt0349557,nm0882059,"nm0270407,nm0882059"
tt0349561,nm1305800,"nm0708835,nm1305800"
tt0349563,nm1203867,"nm0463455,nm0463458"
tt0349568,nm0218752,\N
tt0349570,nm0491626,"nm0099761,nm0264688,nm0491626,nm0093664"
tt0349572,nm0898507,nm0215853
tt0349575,nm0944047,"nm0289696,nm0679445"
tt0349576,nm0230706,nm1106091
tt0349583,nm0731596,\N
tt0349584,nm0002492,nm0002492
tt0349585,nm0925028,\N
tt0349592,nm1217651,nm1217651
tt0349594,nm0489614,nm0489614
tt0349596,nm1287388,\N
tt0349597,nm0940393,\N
tt0349598,nm0692358,nm0498080
tt0349601,nm0617762,nm0739630
tt0349602,nm0303030,"nm0007028,nm0398467"
tt0349603,nm0074716,\N
tt0349605,nm0819443,nm4074475
tt0349606,nm0698239,"nm0299701,nm0504723"
tt0349607,nm0482774,\N
tt0349609,nm3944045,"nm0988867,nm0999088"
tt0349611,nm0781477,nm0203577
tt0349612,nm1270520,"nm0004166,nm0094744,nm0822855,nm1270520"
tt0349613,nm0073935,"nm0036076,nm0073935,nm0266523"
tt0349618,nm1224164,"nm0434318,nm0765454"
tt0349619,nm1311395,"nm1591034,nm1311395"
tt0349620,nm0660967,"nm0999502,nm2236210,nm1182352,nm0792767"
tt0349622,nm0335519,nm0249266
tt0349624,nm0335519,nm0249266
tt0349625,nm0881967,nm0493960
tt0349626,nm0632698,nm1310820
tt0349627,nm1191440,nm0747606
tt0349628,nm0842257,\N
tt0349630,\N,\N
tt0349634,nm0080358,"nm0080358,nm3013043,nm0729815"
tt0349635,"nm0451173,nm0417562","nm1261023,nm1031548"
tt0349636,nm0377741,"nm0051332,nm0325784,nm0329958"
tt0349637,nm0008030,"nm1039058,nm0279394,nm0325784,nm0329958,nm0548847,nm0555585,nm0674768,nm0802025"
tt0349638,nm1312625,nm1312625
tt0349640,nm1226871,nm1226871
tt0349642,"nm1309265,nm1309735",nm0213354
tt0349643,nm0155548,nm1062540
tt0349644,nm0155548,nm14900124
tt0349645,nm0849200,nm0474883
tt0349646,nm0015486,nm0015486
tt0349657,"nm0373698,nm0672060",\N
tt0349660,nm0712257,\N
tt0349661,"nm1894642,nm0394815","nm0264351,nm1169011"
tt0349663,nm1310383,"nm1310383,nm1310518"
tt0349664,nm3370429,"nm3369095,nm1815819,nm1816425"
tt0349671,nm0905570,nm0905570
tt0349672,nm0406728,"nm0406728,nm0620117,nm3189385,nm0765850"
tt0349673,nm0386985,"nm0024377,nm0386985"
tt0349676,nm1215688,nm1215688
tt0349678,nm1217651,\N
tt0349679,nm1323642,"nm1323642,nm1361132"
tt0349682,nm1312629,"nm1511407,nm1312629,nm1506110"
tt0349683,nm0298807,nm0291905
tt0349684,nm0823864,nm0871166
tt0349686,nm0259678,"nm0259678,nm0673297"
tt0349688,nm0946918,"nm0934629,nm0946918"
tt0349689,nm0287931,"nm0244219,nm0287931"
tt0349691,nm0702522,"nm0403251,nm0702522"
tt0349694,"nm1309333,nm1310009",nm1310009
tt0349697,nm0947945,nm0910977
tt0349701,nm0299175,"nm1181962,nm0847026"
tt0349703,nm1334468,"nm1571874,nm1334468,nm1059103,nm1466155,nm1179457"
tt0349710,nm0751221,nm0171474
tt0349716,nm1014347,nm1014347
tt0349724,"nm10229426,nm0911048","nm0762628,nm2219928"
tt0349727,nm0448831,"nm0286595,nm0448831,nm1343225"
tt0349728,"nm0577022,nm0626812",nm0597175
tt0349729,nm0204243,"nm0765109,nm0237785,nm0584427,nm0001640,nm1351716,nm0825498,nm0407629,nm0005499,nm0946230,nm0905942,nm0253042,nm0913017,nm0991377,nm0200090"
tt0349730,nm0287931,nm0287931
tt0349731,\N,\N
tt0349733,nm1311620,"nm0719857,nm1311620"
tt0349734,nm0302201,nm0207010
tt0349736,nm0456222,nm0456222
tt0349738,nm0720668,"nm0346283,nm0346629,nm0720668,nm0211142"
tt0349743,nm1311735,"nm12232663,nm0487377,nm1311735"
tt0349744,nm0731596,\N
tt0349746,nm0731596,\N
tt0349747,nm0689081,nm0689081
tt0349748,nm1667127,nm1667127
tt0349752,nm0187834,nm0258414
tt0349761,nm0375420,\N
tt0349762,nm0612691,nm0612691
tt0349763,nm1086501,"nm0898183,nm0498080"
tt0349765,nm0743555,nm0743555
tt0349768,nm0271485,"nm0271485,nm2612695,nm1907377,nm0558166"
tt0349771,nm0150057,"nm0307848,nm0335133,nm0657431,nm0799442"
tt0349772,nm0150057,"nm0307848,nm0335133,nm0799442"
tt0349773,nm1362668,nm2527134
tt0349774,nm1147200,nm0750549
tt0349775,\N,\N
tt0349776,\N,nm1702242
tt0349780,nm1007017,\N
tt0349781,"nm3101700,nm0721219",\N
tt0349785,nm0725526,"nm0725526,nm0746889"
tt0349788,nm0351610,nm0473500
tt0349789,nm0227819,nm0227819
tt0349790,nm1302679,nm1302679
tt0349792,\N,\N
tt0349799,nm1106529,\N
tt0349800,\N,\N
tt0349804,nm1309634,"nm1309634,nm1308953,nm1313041"
tt0349805,nm1037515,nm1037515
tt0349809,nm0800301,\N
tt0349815,nm0470130,nm0470130
