tconst,directors,writers
tt0248330,nm0805628,"nm0626814,nm0900663"
tt0248332,nm0809467,nm0499883
tt0248333,nm0064415,\N
tt0248335,nm0723134,\N
tt0248343,nm0626047,\N
tt0248347,nm0624173,\N
tt0248350,nm0396207,nm0765104
tt0248362,nm0703036,\N
tt0248368,nm0783865,"nm0048305,nm0783865"
tt0248369,nm0371278,\N
tt0248370,nm0313449,\N
tt0248371,\N,\N
tt0248372,\N,\N
tt0248373,\N,\N
tt0248374,nm0332531,"nm0361882,nm0595655,nm0734931,nm1193566,nm0878982"
tt0248375,nm0160280,"nm0174688,nm0201405"
tt0248378,nm0102749,"nm0069667,nm0102749"
tt0248379,nm0913297,"nm0420621,nm1868714,nm0118179"
tt0248381,nm0160280,nm0201405
tt0248384,nm0631539,"nm0305030,nm0631539"
tt0248387,nm0805628,"nm0805628,nm0465366"
tt0248396,nm0624173,\N
tt0248399,nm0569697,"nm0569697,nm0907778"
tt0248402,nm0347451,"nm0946756,nm0663613,nm0361882,nm0428177"
tt0248408,nm0378660,"nm0378660,nm0081305,nm0442622,nm0165326"
tt0248409,nm0678450,"nm0678450,nm0940008"
tt0248410,nm0730386,\N
tt0248415,nm0670282,"nm0009165,nm0505537,nm0123078"
tt0248417,nm0329574,\N
tt0248420,nm0396207,nm0765104
tt0248427,nm0712730,\N
tt0248428,nm0890060,"nm1776758,nm0080238,nm0244335,nm0890060"
tt0248431,"nm0428059,nm0491048","nm0491048,nm0663613,nm0832584,nm0907778,nm0933406,nm0946756"
tt0248433,"nm0783865,nm0851537","nm0783865,nm0851537"
tt0248436,nm0914310,nm0914310
tt0248438,\N,"nm0205244,nm0733907"
tt0248439,"nm0215874,nm0783865","nm0215874,nm0783865"
tt0248440,nm0120189,nm2609073
tt0248441,nm0885536,"nm0885536,nm0756580"
tt0248443,\N,\N
tt0248452,"nm0332531,nm0377194,nm0734931","nm0269679,nm0377194,nm0428177,nm0734931"
tt0248459,nm0762659,nm0634779
tt0248461,nm0153713,nm0907778
tt0248462,nm0224683,nm0363393
tt0248464,nm0851537,\N
tt0248465,\N,\N
tt0248473,nm0000779,\N
tt0248485,nm0064415,\N
tt0248486,nm0021037,"nm0308689,nm0402555,nm0608622"
tt0248487,nm0783865,nm0783865
tt0248489,nm0623229,\N
tt0248490,nm0351021,"nm0351021,nm0598853"
tt0248494,nm0408127,nm0408127
tt0248495,nm0266862,nm0266862
tt0248496,nm0347451,nm0730018
tt0248497,nm0080400,"nm0049297,nm0157977"
tt0248498,nm0805628,"nm0805628,nm0442497"
tt0248500,nm0899649,"nm0756580,nm0899649"
tt0248502,nm0762263,\N
tt0248506,nm0392600,"nm0151373,nm0285828"
tt0248507,nm0533988,nm0151373
tt0248508,nm0533988,"nm0151373,nm0536879"
tt0248509,nm0106287,"nm0151373,nm0341758"
tt0248510,nm0392600,"nm0151373,nm0818811"
tt0248511,nm0384879,"nm0151373,nm0564568"
tt0248512,nm0106287,"nm0151373,nm0536879"
tt0248513,nm0384879,"nm0151373,nm0341758"
tt0248514,nm0106287,"nm0151373,nm2365187"
tt0248518,"nm0066439,nm0453532,nm0548977,nm0638630","nm0066439,nm3537034,nm0548977,nm1287924,nm0638630"
tt0248522,nm0887790,nm2636429
tt0248523,\N,\N
tt0248524,nm0294507,nm0725337
tt0248526,nm0520419,"nm0248909,nm0566745"
tt0248528,nm0520419,"nm0114964,nm0520419,nm0011485"
tt0248530,\N,\N
tt0248533,nm0853799,\N
tt0248534,nm0692105,\N
tt0248535,nm0452537,"nm0452537,nm1520907,nm1512938"
tt0248537,nm0791146,nm0791146
tt0248540,"nm0670282,nm0004596,nm0200597",\N
tt0248542,nm0663613,\N
tt0248543,nm0486888,nm1953967
tt0248544,nm0341185,nm0765104
tt0248546,nm0624173,\N
tt0248547,nm0440269,"nm0157977,nm0440269"
tt0248551,nm0718201,"nm0342278,nm0342303,nm0718201"
tt0248553,nm0433835,nm0433835
tt0248555,nm0162343,"nm0162343,nm3844091,nm10052467"
tt0248556,nm0908831,\N
tt0248559,nm0637726,nm0637726
tt0248563,nm0397370,nm0397370
tt0248567,nm0783865,nm0783865
tt0248568,nm0746591,"nm0746591,nm0829044"
tt0248569,\N,\N
tt0248570,"nm0783865,nm0204746","nm0204746,nm0783865"
tt0248575,"nm0865462,nm0899720,nm0907822","nm0591741,nm0128698,nm0573615"
tt0248579,"nm1325737,nm1996220,nm0920437",\N
tt0248582,nm0796657,nm2100513
tt0248583,\N,"nm1162917,nm1162923"
tt0248585,nm0320833,"nm0897505,nm0320833"
tt0248586,nm0483770,"nm0159262,nm0483770"
tt0248590,nm0423646,nm0020653
tt0248595,nm0423631,"nm0244525,nm0347295,nm0423631,nm0207815"
tt0248596,nm0207775,nm0207775
tt0248599,nm1319200,nm0792281
tt0248601,nm0429774,nm0673297
tt0248604,nm9923550,"nm9923550,nm0744597"
tt0248605,nm14431201,nm14431201
tt0248606,nm3076680,nm1540802
tt0248608,\N,\N
tt0248612,nm0359589,nm0000095
tt0248614,"nm0242658,nm14431201",nm14431201
tt0248615,\N,\N
tt0248617,nm0007131,"nm0007131,nm0318616,nm0438089,nm1173370"
tt0248619,nm0070912,nm0070912
tt0248620,\N,\N
tt0248622,nm0805628,nm0805628
tt0248624,nm0805628,nm0805628
tt0248625,nm0415769,"nm0389228,nm0415769"
tt0248626,"nm0542023,nm0542029","nm0542023,nm0542029"
tt0248628,nm0343094,nm0343094
tt0248632,\N,\N
tt0248637,nm0395783,"nm0847751,nm0233327,nm1257362,nm0395783,nm1514620,nm1259709,nm1516015,nm1512936"
tt0248638,"nm0113054,nm0292419,nm0505842,nm0591171,nm0621137,nm0733415","nm0400574,nm0276278,nm0006809,nm0053096,nm0672150"
tt0248639,nm1259873,nm0582023
tt0248640,nm0031342,nm1049749
tt0248642,nm0692450,"nm0249949,nm1761014"
tt0248644,"nm0838831,nm0646987,nm0002573,nm0833191,nm0170113,nm0419865,nm0793525,nm0928691,nm0006658,nm0935203,nm0060813","nm0237705,nm0097629,nm0229004,nm0378130,nm0674472,nm0465484,nm0813301,nm0059487,nm0791949,nm0006420,nm0972408,nm0646987,nm0454307,nm0509627"
tt0248645,"nm1249631,nm0224591,nm1656381,nm3295697,nm3329078,nm2741285,nm1639498,nm0145962,nm3295330,nm0585990,nm1870252,nm1124337,nm1302493,nm3003934,nm3308741,nm0407175,nm3307886,nm1083618,nm0790515,nm3348057,nm1975049,nm0726705","nm10408068,nm1082146,nm0293138,nm1083618,nm1639498,nm0145962,nm1080507,nm3309435,nm1656381,nm2741285,nm3286313,nm1509406,nm1997124,nm1081745,nm3316792,nm3529939,nm0665892,nm3003934,nm1870252"
tt0248647,\N,\N
tt0248648,"nm0388338,nm0115100,nm0203712,nm0579711,nm0698899,nm0129469,nm0595610,nm0035840,nm0339543,nm0240154,nm0447383,nm0534365,nm0086556,nm0486748","nm0018657,nm0101756,nm0122505,nm1089332,nm0164983,nm0267334,nm0319179,nm0332419,nm0400731,nm0420948,nm0499714,nm0534365,nm0668778,nm1480079,nm1416799,nm0852706,nm0919720,nm0925849,nm0928787,nm0934580,nm0941702"
tt0248651,nm0417745,nm0417745
tt0248652,nm1210378,\N
tt0248654,"nm0050332,nm0003733,nm0006554,nm0687964,nm0000870,nm0191147,nm0257554,nm0693561,nm0590889,nm0037708,nm0392237,nm0158966,nm0002339,nm0564319,nm0666274,nm0851930,nm0873266,nm0597673,nm0136775,nm0143780,nm0916424,nm0203215,nm0366004,nm0551358,nm0787687","nm0050332,nm1362905,nm1280672,nm0166498,nm0732206,nm1001155,nm0118420,nm0813561,nm0028982,nm0995597,nm0003994,nm1720532,nm10551634"
tt0248655,"nm0015328,nm0779641,nm0320987,nm0393661,nm0126032,nm0753251,nm0376429,nm0573476,nm0385151,nm0913143,nm0000996,nm0372133,nm0899364,nm0941276,nm0214804,nm0006853,nm0005113,nm1080142,nm0203364,nm0001726,nm0839660,nm0931724,nm0002990,nm0424800,nm0870186,nm0035024,nm0335200,nm0396817,nm0552140,nm0003022","nm0183385,nm0015328,nm0376429,nm0390635,nm0569198,nm0371830,nm0468200,nm1244069,nm0035024,nm0338224,nm3633345,nm0004752,nm1027711,nm1001007,nm0370210,nm0486779,nm0753251,nm0338892,nm0612588,nm0635998,nm1240229,nm0003641"
tt0248656,"nm0071776,nm0185187,nm0241090,nm0280665,nm0666498,nm0776209,nm0832559,nm0908870","nm0071776,nm0112316,nm0241090,nm0254727,nm0322475,nm0488914,nm0606179,nm0764982"
tt0248657,"nm0010573,nm0094280,nm0937341,nm0435269,nm0295680,nm0211190,nm0393148","nm0999510,nm0830253,nm0006923,nm0702561,nm0734982,nm0774183"
tt0248658,nm0394528,nm0394528
tt0248660,nm0617945,nm0617945
tt0248661,nm0205014,nm0205014
tt0248666,nm0323744,\N
tt0248667,nm0000520,"nm0397322,nm0729151,nm0929349,nm0744839,nm0000520"
tt0248673,nm0655802,nm0655802
tt0248675,nm0655802,nm0655802
tt0248680,nm0636616,"nm0680067,nm0496877"
tt0248683,nm0384830,"nm0062334,nm0278930,nm0368406,nm0777886"
tt0248695,nm0550956,"nm0112987,nm0187041"
tt0248707,nm0561009,nm0132422
tt0248709,nm0875613,"nm0696475,nm0875613"
tt0248710,nm0508528,nm0498306
tt0248716,nm0055348,nm0055348
tt0248722,nm0247827,\N
tt0248729,nm1302406,\N
tt0248730,nm0320113,nm0320113
tt0248738,nm0668523,nm0668523
tt0248739,nm0856051,nm0856051
tt0248742,nm0691061,nm0490370
tt0248743,nm0735879,"nm0234502,nm0735879,nm0211993,nm1047690"
tt0248745,nm0955072,nm0955072
tt0248747,nm0005101,\N
tt0248750,nm0736093,"nm0194745,nm1521002,nm0736093"
tt0248751,nm0001130,nm0001459
tt0248752,nm0001130,"nm0382805,nm0001459"
tt0248754,nm0100369,"nm0100252,nm0100369,nm0756696"
tt0248755,nm0655802,nm0655802
tt0248757,"nm0024399,nm0753409,nm0934217",\N
tt0248760,nm0002970,nm0002970
tt0248761,nm1585219,nm0719156
tt0248766,nm0187671,"nm0610340,nm0017855"
tt0248767,nm0429958,nm0931783
tt0248770,nm0511924,"nm0511924,nm0839231,nm0857412,nm0923109"
tt0248773,nm0796819,nm0796819
tt0248774,\N,nm0659043
tt0248776,nm0904250,\N
tt0248780,nm0323744,"nm9413077,nm0634405"
tt0248793,nm0592616,\N
tt0248803,nm0557857,"nm0370928,nm0370937"
tt0248808,nm0250995,nm0250995
tt0248814,nm0319079,nm0319079
tt0248820,nm0726256,"nm0403289,nm0198887,nm0726256,nm0902449"
tt0248824,nm0917076,"nm0117582,nm0377422"
tt0248826,nm0881759,nm0137506
tt0248827,nm0764275,nm0137506
tt0248828,nm0764275,nm0137506
tt0248829,"nm0636616,nm0525303","nm0316044,nm0407794,nm0613860"
tt0248831,\N,\N
tt0248832,\N,nm1206547
tt0248835,nm0836316,\N
tt0248837,\N,nm1923634
tt0248838,nm0490715,\N
tt0248839,nm0185187,nm0112316
tt0248845,nm0593463,"nm0593463,nm0871136"
tt0248848,nm0928336,\N
tt0248849,\N,\N
tt0248850,\N,\N
tt0248860,nm0783865,nm0783865
tt0248866,nm0481238,nm0481243
tt0248867,nm0319401,\N
tt0248869,nm0264683,nm0307819
tt0248872,nm0064415,"nm0174688,nm0201405"
tt0248875,nm0953649,nm0317450
tt0248876,"nm0727999,nm0749484","nm0317319,nm0381902"
tt0248877,nm0077776,nm0077776
tt0248878,nm0153713,\N
tt0248879,nm0934669,\N
tt0248880,"nm0204746,nm0783865","nm0204746,nm0783865"
tt0248881,nm0529047,\N
tt0248883,nm0925028,\N
tt0248885,nm0257681,nm0257681
tt0248890,nm0692105,\N
tt0248902,nm0536987,nm0511562
tt0248908,nm0951492,"nm0126528,nm0951492"
tt0248909,nm0655802,"nm0655802,nm2144193"
tt0248911,nm0744721,"nm0305888,nm0386349"
tt0248912,nm0365057,nm0365057
tt0248916,\N,nm0001098
tt0248918,\N,\N
tt0248919,\N,"nm2333040,nm0796526"
tt0248923,nm0936204,"nm0030478,nm0332040,nm0936204"
tt0248924,nm0387770,nm0387770
tt0248925,nm0343948,nm0343948
tt0248926,nm0655802,nm0655802
tt0248927,\N,\N
tt0248928,nm0483850,nm0483850
tt0248929,nm0118809,nm0118809
tt0248933,nm0655802,nm0655802
tt0248934,nm0655802,"nm0655802,nm2575123"
tt0248935,\N,\N
tt0248936,\N,\N
tt0248937,nm15097343,\N
tt0248938,nm0770902,"nm0770902,nm0000636,nm0862789,nm2864183,nm3073989"
tt0248946,nm0655802,"nm0655802,nm2144193"
tt0248948,nm0462029,nm0462029
tt0248953,nm0249210,"nm0219769,nm0249210"
tt0248954,"nm0520485,nm0819862",\N
tt0248955,nm0000907,nm0800319
tt0248958,nm0552958,nm0204364
tt0248961,nm1180428,nm1313497
tt0248962,nm0006877,nm0456336
tt0248963,nm0611243,nm0611243
tt0248964,nm0284308,"nm0005363,nm1008911,nm1008916"
tt0248965,nm0617407,nm0617430
tt0248966,nm0298858,"nm0298858,nm0074206"
tt0248973,nm0491592,nm0491592
tt0248974,nm0354066,"nm1096801,nm0142732,nm0354066"
tt0248977,nm0916977,"nm1327912,nm0916872,nm0916977"
tt0248978,\N,\N
tt0248981,nm0153713,\N
tt0248984,"nm0598553,nm0293989,nm0633637,nm0005062","nm0242637,nm0005062,nm0540789,nm0682481"
tt0248985,\N,\N
tt0248989,\N,\N
tt0248990,nm0511729,nm0511729
tt0248992,nm0511729,nm0511729
tt0248993,nm0511729,nm0511729
tt0248994,\N,\N
tt0248995,nm0309163,nm0309163
tt0249000,nm0003485,\N
tt0249006,nm0463620,nm0463620
tt0249007,\N,\N
tt0249008,nm0463620,"nm0463620,nm1069140"
tt0249009,nm0358020,\N
tt0249010,nm0070807,"nm0070807,nm0437895"
tt0249011,nm0832948,\N
tt0249017,nm0609523,\N
tt0249021,nm0774989,"nm0348802,nm0926773"
tt0249025,nm0084864,nm0084864
tt0249027,nm0655802,nm0655802
tt0249028,nm0323744,\N
tt0249031,"nm0090447,nm0856515","nm0451615,nm0877057"
tt0249032,nm0890086,"nm0120924,nm15013726,nm0353602"
tt0249033,\N,\N
tt0249034,nm0684314,nm0004470
tt0249035,nm0520485,\N
tt0249042,nm0639154,\N
tt0249044,"nm1071521,nm2801308,nm1091240,nm7091454","nm10778880,nm6949687,nm1091240,nm10778881,nm3537800,nm4309150,nm7165747,nm4186516,nm9920197,nm14130392,nm8262091,nm9029504,nm3974808,nm10778878,nm10778879,nm1360568,nm2527900,nm1090431,nm1421594"
tt0249047,nm0655802,"nm0655802,nm3217484"
tt0249048,nm0863780,nm0863780
tt0249049,nm0409539,"nm0158189,nm0409539,nm0616267"
tt0249050,nm0242389,nm0242389
tt0249051,nm0812958,"nm0017855,nm0034553,nm0757663,nm0907379"
tt0249054,nm1118787,"nm0808899,nm1119769"
tt0249055,\N,\N
tt0249059,nm0655802,nm0655802
tt0249060,nm0000561,\N
tt0249062,nm0655802,nm0655802
tt0249065,nm0623107,\N
tt0249069,nm0655802,nm0655802
tt0249073,nm0210360,"nm0032634,nm0480491"
tt0249074,nm0655802,nm0655802
tt0249075,nm0429958,nm0541662
tt0249078,nm0575367,"nm0973586,nm0973588"
tt0249079,\N,\N
tt0249080,"nm0158545,nm0800301",\N
tt0249081,nm0196860,"nm0674518,nm0196860,nm0299389"
tt0249082,nm0944981,"nm0527588,nm13533101"
tt0249083,nm0842318,\N
tt0249086,nm0875367,"nm0438880,nm0739679"
tt0249087,nm0148115,"nm0416556,nm0700474"
tt0249090,nm0080729,"nm1139805,nm1138025"
tt0249105,nm0162232,"nm1227867,nm1183866,nm1230606"
tt0249106,\N,\N
tt0249107,nm0782975,"nm0782975,nm7708975"
tt0249108,nm0048491,\N
tt0249110,nm0463581,"nm0463581,nm0758713"
tt0249114,\N,\N
tt0249115,nm0047425,nm0759022
tt0249118,nm0652302,nm0238276
tt0249124,nm0056334,"nm0767163,nm0895612"
tt0249126,nm0177370,"nm0536879,nm0818811"
tt0249129,nm0487047,"nm0487046,nm0487047"
tt0249131,nm0754328,"nm0559070,nm0754328,nm0876812"
tt0249134,nm0401081,"nm0897038,nm0176008"
tt0249136,nm0004461,nm1038424
tt0249138,nm0006877,nm0223480
tt0249142,nm0583800,nm0576634
tt0249145,nm0575523,nm0575523
tt0249146,nm0823942,nm0362009
tt0249147,nm0279900,\N
tt0249152,nm0482974,nm0482974
tt0249153,nm0458318,\N
tt0249159,nm0000033,\N
tt0249161,nm0848904,nm0848904
tt0249164,nm0417386,nm0417386
tt0249165,nm0348953,nm0760462
tt0249166,nm0006877,nm0553323
tt0249167,nm0091380,"nm0486132,nm0250870"
tt0249172,nm0760508,"nm0829044,nm0002973"
tt0249173,nm3249977,\N
tt0249174,"nm0594427,nm0854843",nm0594427
tt0249180,nm0954099,nm0954099
tt0249182,nm0685040,"nm0046900,nm0685040"
tt0249185,nm0655802,nm0655802
tt0249188,nm0655802,nm0655802
tt0249192,\N,\N
tt0249195,nm0885993,"nm0943213,nm1123654"
tt0249197,nm0323744,nm0323744
tt0249199,nm0481415,nm0481415
tt0249208,nm0164436,nm0495276
tt0249209,nm0684310,"nm1379161,nm0684310"
tt0249213,nm0943308,nm0943308
tt0249215,nm0499910,"nm0499910,nm0756802"
tt0249217,nm0774989,"nm0646435,nm0951245"
tt0249218,"nm0043110,nm0095124",nm1201135
tt0249220,nm0173903,\N
tt0249224,nm0028333,nm0028333
tt0249225,nm0754050,nm0754050
tt0249228,nm0771488,nm0771488
tt0249230,nm0323744,\N
tt0249232,nm0671079,"nm0202406,nm0896329"
tt0249238,nm0245294,nm0395050
tt0249241,"nm0398555,nm0850601","nm0470004,nm0850601,nm0229569,nm0246827,nm0270486"
tt0249248,nm0001348,nm0001348
tt0249252,\N,"nm1815387,nm0126208,nm1079208,nm0357239,nm1504567,nm1259714,nm3481808,nm0739661,nm0799155,nm0859471,nm0918083"
tt0249259,"nm0328486,nm0702855","nm0328486,nm0547442"
tt0249261,nm0499607,nm0499607
tt0249262,nm0196797,nm0058286
tt0249267,nm0326450,\N
tt0249268,nm0032625,nm0323744
tt0249270,nm0703400,nm0593886
tt0249272,\N,\N
tt0249273,"nm4869802,nm0337867,nm0390064,nm0768939,nm8291265","nm9040698,nm0390064,nm0671754,nm4825295"
tt0249275,nm0649100,nm0459277
tt0249277,"nm0651369,nm0636116","nm0045974,nm0804245"
tt0249278,"nm13451409,nm1123575",\N
tt0249279,"nm0250986,nm0024619,nm0176686,nm0229914,nm0561797,nm0004305","nm1079773,nm0537462,nm0063188,nm0109484,nm0731615"
tt0249280,"nm0517665,nm0870835,nm0917239,nm0361455",\N
tt0249281,nm0627913,"nm0297391,nm9437100"
tt0249282,"nm0053475,nm0454590,nm0461628","nm1012483,nm0432133,nm0421070,nm0569224,nm0925988"
tt0249284,nm1175640,nm0165087
tt0249285,nm0835156,nm1341253
tt0249286,nm0558341,nm0737397
tt0249287,nm0473998,"nm3695004,nm0473998,nm0478113,nm0749013"
tt0249290,nm0845531,"nm0105557,nm7244354"
tt0249292,"nm1730278,nm1894292,nm0207011,nm0246451,nm0719392",nm0840839
tt0249293,nm2376017,"nm3167126,nm4087199,nm0124402,nm2458094,nm2425804,nm0350642,nm2455908,nm2425180,nm2376017,nm2396946,nm2815505,nm5050636,nm2811001,nm2424336,nm4255438,nm1552361,nm0874363,nm2422371,nm4255456,nm2422123,nm2487125"
tt0249296,nm0657505,nm1062766
tt0249297,nm0903474,nm0534181
tt0249298,nm0469803,nm0578152
tt0249299,"nm0326950,nm0350845,nm0626211,nm0770375,nm0905354","nm0137772,nm0139039,nm0513106,nm0895693"
tt0249300,\N,\N
tt0249301,nm0492722,"nm0585319,nm0989976"
tt0249303,nm0657505,\N
tt0249305,\N,\N
tt0249306,nm0123383,"nm0249949,nm4818438,nm0717685,nm0766440"
tt0249308,nm0066177,\N
tt0249311,nm0609043,"nm1419264,nm0809316"
tt0249312,nm0834378,nm0072032
tt0249313,"nm0067090,nm0872442,nm0540487,nm0053157,nm0434571,nm0217716,nm0503035,nm0686470,nm0650905,nm0001615,nm0001617,nm0897307","nm2529103,nm0503035,nm0827749,nm0517753,nm1469826,nm0002890,nm0251935,nm0209865,nm1170350,nm1256680,nm0503899,nm1038876"
tt0249314,"nm4386861,nm4405262,nm2192200,nm8151275,nm3879758,nm1570810,nm7983252,nm1574342,nm0639114,nm2311515,nm1570105,nm2312563,nm0004281,nm3879639,nm1168704,nm0641662,nm0267646,nm3858648,nm0295489,nm1015356,nm0942941,nm1574338,nm0875866,nm0531231,nm1731067,nm14564477,nm0242196,nm0565085,nm0604516,nm0852817,nm0909608,nm0928421,nm1157728,nm0959938,nm0959939,nm0959942","nm7847538,nm0495211,nm3292149,nm1181855,nm0289258,nm1574227,nm2391769,nm7847537,nm10292360,nm0816749,nm2894776,nm1569367,nm1574341,nm1574338,nm2891618,nm4404326,nm4685767,nm8670029,nm1160871,nm1971888,nm9713504,nm7851038,nm1160803,nm2893635,nm8783898,nm2904524,nm1512937,nm6560654,nm9286041,nm5270911,nm10351650,nm1156018,nm1407482,nm8151274,nm6544225,nm9856622,nm7935399,nm5667823,nm1574342,nm2926315,nm4268106,nm8936333,nm8699942,nm2894009,nm1624711,nm8997729,nm2312563,nm4405262,nm1570810,nm1571001,nm1573312,nm1573790,nm1574226,nm1574336,nm1574337,nm1574339,nm1574343,nm1577580"
tt0249315,nm0277001,"nm0226201,nm2935078,nm0277001"
tt0249316,nm0066177,"nm0066177,nm0190820"
tt0249319,nm0819108,nm0837808
tt0249320,"nm0507385,nm1043710","nm0507385,nm1043710"
tt0249321,"nm0691074,nm1584575,nm0000229",nm0691074
tt0249323,\N,\N
tt0249324,"nm1672070,nm0323795,nm0519567,nm0172029,nm2004818,nm0000080,nm0627913,nm0388198,nm0903931","nm0065716,nm3729530,nm0186063,nm0548903,nm3294232,nm0627913,nm0698957,nm0763071,nm0786795,nm0878985,nm0000080"
tt0249325,"nm0194720,nm0586069","nm0140515,nm0199858,nm0306035,nm0523545"
tt0249326,nm0818944,"nm0505782,nm0159796"
tt0249327,"nm0837515,nm0435435,nm1720546","nm1444457,nm2922750,nm1205951,nm0948928,nm1227393,nm1227651,nm0805824,nm0812228,nm0847503,nm1062445,nm3337154,nm1280543,nm0314153,nm0675708,nm1725023"
tt0249328,nm0863876,\N
tt0249329,nm0517665,nm0517665
tt0249330,"nm0589931,nm0131048,nm0970915",\N
tt0249331,nm0158571,\N
tt0249334,nm0754621,nm0423167
tt0249336,nm0417386,"nm0012025,nm0417386"
tt0249338,nm0019484,nm0019492
tt0249340,nm0892614,\N
tt0249342,nm0623107,"nm0603933,nm0657203,nm0663365,nm0881925"
tt0249343,nm0957122,"nm4203852,nm0957122"
tt0249347,nm0217435,nm0217435
tt0249351,nm0417386,"nm10840418,nm0417386,nm0464872"
tt0249352,nm0239298,nm0001048
tt0249353,nm0357143,"nm0001048,nm0776097"
tt0249355,nm0074759,nm0001048
tt0249356,nm0655603,nm0001048
tt0249357,\N,\N
tt0249358,nm0657505,\N
tt0249359,nm0536900,"nm0080238,nm0536900"
tt0249361,nm0706484,nm0080252
tt0249364,nm0430782,nm0417386
tt0249365,nm0657706,\N
tt0249368,nm0484366,"nm0626785,nm0409157"
tt0249371,nm0007144,"nm1062080,nm0007144,nm1063072"
tt0249372,\N,nm0439833
tt0249374,"nm0322261,nm0298176",\N
tt0249375,nm0501402,nm0358905
tt0249378,nm0429037,"nm0429037,nm0413784,nm0268242"
tt0249380,"nm0221591,nm0179023","nm0221591,nm0179023"
tt0249382,nm0013605,"nm0311028,nm0025874"
tt0249383,nm0312681,nm0312681
tt0249384,nm0657706,nm0657706
tt0249385,nm0657706,"nm3520597,nm0657706"
tt0249386,nm0657505,nm2151370
tt0249387,nm0051999,\N
tt0249391,nm0350947,nm0747739
tt0249392,nm0025874,nm0025874
tt0249393,\N,"nm0075276,nm0777209,nm0093748"
tt0249396,nm0458480,\N
tt0249397,nm0206560,"nm0437900,nm0450720,nm0761346,nm1255905"
tt0249398,nm0657706,\N
tt0249400,nm0379632,nm0379632
tt0249402,nm0002964,nm0002964
tt0249405,nm0005640,"nm1325870,nm0005640"
tt0249408,nm0735879,"nm0014931,nm0060628,nm0649651,nm0735879"
tt0249410,"nm0866707,nm1993986,nm0632726,nm1751801,nm2586417,nm2596716,nm1992375,nm0412607,nm2459245,nm3456699","nm1430080,nm1261208,nm0838572,nm2224623,nm0866707,nm0946695"
tt0249412,nm0801521,"nm0267946,nm0801521"
tt0249413,\N,"nm1226975,nm0302280,nm3647993,nm1228515"
tt0249418,nm0540761,\N
tt0249419,nm0735879,"nm0146997,nm0735879"
tt0249420,nm0350947,nm0747739
tt0249422,nm0169051,"nm0169051,nm0403280,nm0485036"
tt0249428,nm0603217,"nm0603217,nm0610342"
tt0249432,nm0735879,"nm0092209,nm0327921,nm0327950,nm0650390,nm0659270,nm0735879,nm0211993"
tt0249435,nm0159015,\N
tt0249437,\N,\N
tt0249442,nm0164639,"nm0164639,nm0254707"
tt0249443,nm0568396,nm0568396
tt0249444,nm0575932,nm2475208
tt0249448,nm0349722,"nm1150646,nm0827873"
tt0249450,nm0656870,\N
tt0249453,"nm0634366,nm0487237","nm0000813,nm0139725,nm0634366"
tt0249454,\N,\N
tt0249457,nm0355126,nm0026782
tt0249458,nm0939212,"nm0328636,nm0939212"
tt0249460,nm0091380,"nm0530510,nm0368406,nm0777886,nm2620520"
tt0249462,nm0197636,nm0355822
tt0249465,"nm0657204,nm0950819",nm0588222
tt0249466,nm0589106,nm0588222
tt0249469,nm0657706,"nm3520597,nm0657706,nm4508318"
tt0249474,nm0879783,nm0807070
tt0249475,nm0085457,nm0459671
tt0249477,nm0419400,nm0800309
tt0249478,nm0000887,"nm0171474,nm0173539,nm0238470"
tt0249479,nm0000343,nm0000343
tt0249485,nm1360041,nm1709387
tt0249486,nm0184648,\N
tt0249488,nm0214243,\N
tt0249490,\N,nm0156417
tt0249491,nm0659225,\N
tt0249492,nm0659225,"nm1802540,nm0659225"
tt0249495,nm0831228,nm0831228
tt0249498,nm0517665,"nm12951071,nm0517665"
tt0249500,nm0217035,"nm0106039,nm0217035,nm0701993"
tt0249501,nm0109952,nm0576174
tt0249506,nm0369958,nm0369958
tt0249507,\N,nm0156417
tt0249509,"nm4929417,nm1347063,nm0782877,nm1363826","nm1363769,nm2027751,nm0866742"
tt0249510,nm0999516,nm0756983
tt0249511,nm0645009,"nm0497022,nm0645009"
tt0249516,nm0440415,"nm0440415,nm0923312,nm0295165,nm0841854,nm0220297"
tt0249517,nm0769522,"nm0785245,nm0705665"
tt0249518,nm0369278,nm0063006
tt0249519,nm0000343,nm0000343
tt0249521,nm0047730,nm0298504
tt0249522,\N,\N
tt0249524,nm0583302,"nm0342278,nm0342303,nm0839684"
tt0249526,"nm0159015,nm0892614",\N
tt0249528,nm0294790,\N
tt0249533,nm0406108,"nm0035552,nm0198887,nm0314166,nm2198871,nm0543651"
tt0249534,nm0002061,"nm0254674,nm0923405"
tt0249535,nm0881759,nm0137506
tt0249537,nm0369858,"nm0435886,nm0435890"
tt0249538,nm0954322,"nm0937048,nm0954322"
tt0249539,nm0667038,nm0710861
tt0249542,nm0921810,nm0825688
tt0249549,\N,"nm0020526,nm1095539"
tt0249553,nm0177454,nm0177454
tt0249554,nm10799775,"nm0945348,nm0435312"
tt0249555,nm0065605,nm0065605
tt0249557,nm0214243,\N
tt0249558,nm0444946,"nm0030478,nm0311903,nm0444946"
tt0249559,nm0650375,nm0650375
tt0249561,nm0417386,"nm0012025,nm0417386"
tt0249562,nm0675781,nm0787549
tt0249564,nm0131643,nm0112316
tt0249567,nm0000318,"nm0382997,nm0000318,nm0342278,nm0342303"
