tconst,directors,writers
tt0331154,"nm4229597,nm0913859,nm1743321,nm4850989,nm3079478,nm2549244,nm2103875,nm4934522,nm0411129,nm1781513,nm1558766,nm2130447,nm2394337,nm4935082,nm1720546,nm4681399,nm1684335,nm0948400","nm0435312,nm0475853,nm1768333,nm3057296,nm1234565,nm2422231,nm0926075,nm4934396"
tt0331156,"nm0544874,nm0159175,nm7805903,nm0144482,nm0346828","nm1135424,nm0123480,nm0316390,nm1136713,nm2463054,nm2446850,nm2560455,nm1082230,nm1929492"
tt0331157,\N,\N
tt0331159,nm0786210,\N
tt0331160,nm0771228,"nm1071261,nm0771228"
tt0331164,nm1218393,nm1238177
tt0331166,nm0409325,nm0409325
tt0331167,"nm1237740,nm0003784",nm1715541
tt0331175,nm0055307,nm0055307
tt0331177,nm0104132,\N
tt0331185,nm2943962,nm1145460
tt0331186,nm0839348,nm0047983
tt0331187,nm0736392,nm0775149
tt0331188,nm0004596,"nm0004596,nm1237054,nm0164541,nm0005180,nm0669124,nm0005484,nm0897358"
tt0331189,nm0100027,nm0644203
tt0331191,nm0257148,"nm1821638,nm0257148,nm0407249"
tt0331192,nm0009847,\N
tt0331193,nm1238126,nm1040990
tt0331196,nm0574914,"nm0268390,nm0574914"
tt0331202,nm1237588,"nm1480810,nm1237588"
tt0331203,nm0018720,\N
tt0331205,nm1218393,nm1237997
tt0331206,\N,\N
tt0331210,nm1335456,nm0904079
tt0331212,nm0046636,"nm0046636,nm0526453"
tt0331213,nm1237695,"nm1431195,nm1237695"
tt0331216,nm0223522,"nm2236210,nm0451168,nm1182352"
tt0331217,nm0831968,"nm0831968,nm0047334"
tt0331218,nm0035697,nm0938787
tt0331221,nm0574675,nm0574675
tt0331222,nm0670937,"nm0228986,nm0670937"
tt0331223,nm1238549,nm1238549
tt0331225,nm0311086,\N
tt0331226,nm0664920,nm0664920
tt0331229,nm0015375,nm0015375
tt0331230,nm0905980,"nm1487696,nm0905980"
tt0331231,nm0953510,nm0953510
tt0331232,nm0657505,nm1062766
tt0331234,nm1216829,nm1106435
tt0331235,nm0904505,\N
tt0331236,nm1193794,"nm1193794,nm0901286"
tt0331237,"nm0656646,nm0006369",nm0544153
tt0331238,nm1083547,"nm0017391,nm1139238"
tt0331242,nm1237255,"nm1237255,nm1222609,nm1238455"
tt0331243,nm0492845,"nm0125830,nm0492845"
tt0331249,nm1039140,nm0593056
tt0331251,nm0218039,\N
tt0331252,nm0784407,\N
tt0331253,nm1238458,"nm1237685,nm1238458"
tt0331254,nm0732983,"nm0000092,nm0419572"
tt0331255,nm1210143,"nm0962747,nm1208969"
tt0331256,nm1242250,"nm0080315,nm1665339"
tt0331258,nm0909602,nm0909602
tt0331261,nm0765167,\N
tt0331262,nm0082366,nm1239627
tt0331265,nm0204243,"nm0772118,nm0938028"
tt0331270,nm1075995,\N
tt0331274,nm0648457,"nm1633142,nm0648457"
tt0331280,\N,\N
tt0331281,nm0721651,nm0721651
tt0331282,nm0954099,"nm0538755,nm0954099"
tt0331283,nm0938673,\N
tt0331285,nm0605799,"nm0256852,nm5365968,nm1119218,nm13462398"
tt0331289,\N,nm0295740
tt0331290,nm1231926,"nm0286125,nm0207533,nm1239273"
tt0331292,nm1237309,nm1237309
tt0331294,nm0890320,\N
tt0331295,nm0707597,"nm0072478,nm0925849"
tt0331298,nm1237693,nm1237693
tt0331306,nm0777168,nm0777168
tt0331307,nm0602452,\N
tt0331308,nm0788391,"nm0065991,nm2012605"
tt0331311,nm0010367,"nm0010367,nm1237859,nm1238624"
tt0331312,nm1238415,"nm1238415,nm3145808,nm1237412,nm1238628,nm0514874"
tt0331314,nm8625898,"nm0630057,nm0908438"
tt0331315,nm0785367,nm0865685
tt0331318,nm1238747,nm1238747
tt0331319,nm1216829,nm1219732
tt0331320,nm0479001,\N
tt0331321,nm0872823,"nm0872823,nm0587043"
tt0331322,nm0442893,"nm1271503,nm0442893"
tt0331326,nm0346087,nm0346087
tt0331327,nm0662981,"nm0141620,nm2233785"
tt0331328,nm1238391,nm1238391
tt0331329,nm0084924,nm1061625
tt0331330,nm0263765,nm0263765
tt0331332,nm0777168,"nm0400745,nm0777168"
tt0331334,nm0866414,nm0866414
tt0331338,nm0423428,nm0423428
tt0331341,nm0860894,nm0860894
tt0331342,nm0302087,"nm0032915,nm0302087"
tt0331343,nm1170274,nm0615543
tt0331344,nm1238816,nm0667857
tt0331347,nm0431362,nm0431362
tt0331350,nm0530865,nm0530865
tt0331351,\N,\N
tt0331353,nm1206150,\N
tt0331354,"nm0177838,nm1236902",nm1237514
tt0331355,nm0082366,nm0082366
tt0331357,nm0847749,"nm0608037,nm0859920"
tt0331360,nm0630178,"nm1250506,nm0630178"
tt0331364,nm0331290,"nm0719334,nm0809732"
tt0331366,nm0082366,nm0082366
tt0331370,"nm0714261,nm0831526","nm0831526,nm0714261,nm0208508"
tt0331372,nm1210063,nm1210063
tt0331380,"nm0544136,nm1273637,nm1270863,nm1273784,nm1272157,nm1271939,nm1277523,nm1270771,nm0438989,nm0799562,nm1274054,nm1271767,nm1273750,nm1116424,nm1270742,nm1273542,nm1038974,nm1282046,nm1077225,nm1047153,nm1271377,nm1270799,nm1277938,nm1271647","nm1270855,nm1273565,nm1273574,nm1271304,nm1273585,nm1271377,nm1270742,nm1273600,nm1273610,nm1271529,nm1116424,nm1273632,nm1273637,nm1271700,nm1270771,nm0438989,nm1077225,nm0799562,nm1038974,nm0914058,nm1274593,nm1047153,nm1277938,nm1271031"
tt0331381,nm1131679,\N
tt0331387,nm0678257,nm0678257
tt0331389,"nm1066739,nm1514821","nm2648539,nm1077107"
tt0331390,\N,\N
tt0331391,"nm6662888,nm6954017,nm3645619,nm2149367","nm3406721,nm6954017,nm2749450,nm0496417,nm3645619,nm5241399,nm3651149,nm5948266,nm2124459,nm1419697"
tt0331395,"nm10162781,nm1241491",nm3507098
tt0331396,"nm1008443,nm0997124",\N
tt0331398,nm0376487,"nm1329748,nm1241508,nm0734740"
tt0331400,nm0874133,"nm0052246,nm0171568,nm1006850,nm0411448,nm0640691"
tt0331404,nm1253762,\N
tt0331405,nm0770213,\N
tt0331407,nm0595657,nm0268279
tt0331408,nm0664515,"nm0437900,nm0463171,nm0525067,nm0818700"
tt0331409,nm0664515,"nm0057398,nm0611848,nm0818700"
tt0331410,nm0664515,nm0057677
tt0331411,nm1166794,\N
tt0331412,nm1166794,\N
tt0331413,nm0015648,nm0015648
tt0331415,nm0252760,\N
tt0331417,nm0788391,nm0065991
tt0331418,nm0376033,"nm0463171,nm0833879"
tt0331419,nm0471490,\N
tt0331421,nm0539491,"nm0442396,nm0451168,nm0661494"
tt0331423,nm1243058,"nm0814668,nm1243058"
tt0331425,nm1241329,"nm1260571,nm1241329"
tt0331426,nm0003750,nm0003750
tt0331427,nm0015648,"nm9703864,nm0536914"
tt0331428,nm0161443,\N
tt0331430,"nm1241671,nm0002907","nm0196745,nm1241671,nm0002907"
tt0331431,nm0005658,\N
tt0331432,nm0015648,nm10635709
tt0331434,nm1241585,nm1241585
tt0331435,nm0376033,"nm0268279,nm0463171"
tt0331436,"nm2956103,nm0280901","nm0087782,nm0001006,nm0280870,nm0280886,nm0280901,nm0506405,nm0551908,nm0564054,nm0001548,nm0001573,nm0685312,nm0000601,nm0001737,nm0795084,nm0824299"
tt0331437,nm0005658,\N
tt0331438,nm0549658,"nm0507877,nm0130154"
tt0331439,nm0502422,"nm0377835,nm0502422,nm2091962,nm0813583"
tt0331440,nm0399382,"nm1313661,nm0399382"
tt0331441,nm0078868,nm0691935
tt0331444,nm1240576,\N
tt0331445,nm1119091,"nm1118327,nm1119091"
tt0331448,nm0345743,nm1503364
tt0331451,nm0750880,nm0938475
tt0331453,nm0576554,nm1242455
tt0331454,nm1241516,nm1241516
tt0331458,nm0047575,nm0507334
tt0331460,nm1242181,"nm1241200,nm1243433,nm1242181"
tt0331461,nm1242054,"nm1242054,nm1242312"
tt0331464,nm0279051,\N
tt0331466,"nm0855096,nm0160435","nm0160435,nm0366991,nm0001411,nm0855096"
tt0331468,nm0001214,nm0420135
tt0331470,nm0256340,nm0256340
tt0331471,nm0256340,nm0256340
tt0331472,"nm0490487,nm0948145","nm0154248,nm0159483,nm0939236"
tt0331473,\N,\N
tt0331474,nm0598698,"nm1194422,nm0279844"
tt0331475,"nm0000116,nm0660413,nm0770522","nm0445931,nm1900642"
tt0331476,nm0777510,"nm0383178,nm0777510"
tt0331478,nm1240952,"nm1240952,nm0891447"
tt0331479,nm0619777,nm3806088
tt0331480,nm0794981,nm0424102
tt0331481,nm0019841,nm0079489
tt0331485,nm0759848,nm0759848
tt0331486,nm0132763,"nm0245687,nm0788110"
tt0331487,nm1009758,"nm0119541,nm1009758,nm0311839,nm1241474,nm0429911,nm0569784,nm0577823,nm0595110,nm0699262,nm0705410,nm1243436"
tt0331488,nm0951691,"nm0564128,nm0845922,nm0951691,nm1576333,nm1124263"
tt0331489,nm1292413,nm1292413
tt0331491,\N,\N
tt0331496,nm2398765,\N
tt0331497,nm0013040,\N
tt0331500,nm0387695,"nm0288997,nm0414633,nm0655462"
tt0331504,nm0139774,"nm1242589,nm1240484,nm0049983,nm1241020,nm2427175,nm1241034,nm0139774,nm1056481,nm1242637,nm1248245,nm1243909,nm1308157,nm1057478,nm1241722,nm1242733,nm1315259,nm1055947,nm1055988,nm1240506,nm0743748,nm1242819,nm0992757,nm1242843,nm1057202"
tt0331505,nm1309592,nm0349923
tt0331508,"nm1076578,nm13213081,nm13213080,nm1211084","nm1240800,nm1076578,nm13213081,nm13213080"
tt0331509,"nm0059835,nm0704164","nm0455886,nm0625666,nm0420510,nm0704164"
tt0331513,nm1241482,nm1292773
tt0331515,nm0247827,\N
tt0331517,nm0548297,nm0548297
tt0331525,nm0506290,"nm0506290,nm0005216"
tt0331526,\N,\N
tt0331527,nm0302778,\N
tt0331528,nm0051649,nm0673772
tt0331529,nm0250625,nm0804477
tt0331531,nm0248420,\N
tt0331532,\N,\N
tt0331534,nm0296440,"nm0296440,nm0465310"
tt0331535,nm0898524,"nm1269722,nm1825168"
tt0331536,nm0015648,\N
tt0331537,nm1240580,\N
tt0331538,nm1126245,"nm1242082,nm1242279"
tt0331541,nm0724047,nm0858912
tt0331542,nm1241839,nm1241839
tt0331543,nm0442905,nm0442905
tt0331547,nm0193240,"nm0046082,nm0377830"
tt0331553,nm0693492,\N
tt0331555,nm0070436,"nm0246037,nm0309693,nm0671487,nm0790501"
tt0331556,nm0002641,nm0002641
tt0331559,nm1243062,nm0541653
tt0331560,nm0302778,"nm0063215,nm0858657"
tt0331562,nm1241017,\N
tt0331563,nm0051972,"nm0871860,nm0005069,nm0424216,nm1603802"
tt0331564,nm0937341,"nm9688018,nm0728103,nm0836402"
tt0331570,nm0000080,"nm0578479,nm0000080"
tt0331571,nm0548474,nm0901063
tt0331573,nm1243056,"nm1952792,nm0483327"
tt0331574,nm0876059,nm1243913
tt0331575,nm0736888,\N
tt0331576,nm0994583,nm0994583
tt0331581,nm0624374,"nm7243020,nm1908389,nm7243021"
tt0331582,nm0088001,nm0088001
tt0331583,nm0386957,\N
tt0331586,nm0376033,nm0463171
tt0331589,nm1191189,"nm1242075,nm1242076"
tt0331591,nm1242138,nm1242138
tt0331593,"nm0472947,nm0295007,nm0357143,nm1108589","nm0472947,nm1109534,nm1110814"
tt0331595,nm1242062,nm1242062
tt0331596,nm0567363,\N
tt0331597,nm0924920,\N
tt0331598,nm1191189,nm1191189
tt0331599,nm2158003,\N
tt0331601,nm1241712,nm0613270
tt0331602,nm1063380,"nm1184937,nm1063380"
tt0331604,nm0411958,nm0411958
tt0331608,nm0716502,"nm0125694,nm0734675"
tt0331611,nm0608224,\N
tt0331614,nm0533334,nm1241337
tt0331619,nm1233711,nm1233711
tt0331621,nm1416190,nm1416190
tt0331623,nm0241306,nm1242237
tt0331625,nm0000759,nm0000759
tt0331627,"nm0008906,nm0252760,nm0609200,nm0706350,nm0757990",nm0024911
tt0331629,nm0832343,nm0832343
tt0331632,nm0331532,"nm0360253,nm0053484,nm0348181"
tt0331633,\N,\N
tt0331634,nm1097297,nm1097297
tt0331636,nm0772851,nm0772851
tt0331637,"nm1243427,nm1241793","nm1243427,nm0554219,nm1344930"
tt0331639,nm0885537,"nm0885537,nm1520918"
tt0331642,nm0151546,"nm7751673,nm0151546"
tt0331643,nm0924920,\N
tt0331646,nm0232902,nm0450832
tt0331649,nm1241894,nm1241894
tt0331650,nm0088001,nm0088001
tt0331652,nm0881053,nm0881053
tt0331654,nm0088001,\N
tt0331655,\N,"nm0268266,nm0214526"
tt0331657,"nm1164861,nm1043602",\N
tt0331660,nm0039660,nm0461842
tt0331666,"nm0053484,nm0360253",\N
tt0331668,nm0680522,"nm0680522,nm0693229"
tt0331674,nm1397092,\N
tt0331675,"nm0674650,nm1302575",nm0674650
tt0331686,"nm0872538,nm0878429",nm0872538
tt0331692,nm4718507,\N
tt0331697,"nm1240871,nm0341785",\N
tt0331698,nm0387828,"nm0374663,nm0387828"
tt0331700,nm0233785,nm0236796
tt0331701,nm0881919,"nm1241335,nm0881919"
tt0331703,nm0777351,nm1631526
tt0331711,nm0859579,nm0859579
tt0331719,nm0609200,\N
tt0331720,nm1242534,"nm1511442,nm0793999,nm0945525,nm1242534"
tt0331722,nm1242088,\N
tt0331727,\N,\N
tt0331728,"nm1244768,nm2148245,nm1241133",\N
tt0331731,nm1245598,"nm0469271,nm1245598"
tt0331732,"nm3778171,nm0284659,nm1224440,nm1290048,nm0357463,nm7983797,nm1068425,nm2338949,nm1026240,nm1155957,nm4562149,nm0054005,nm1915436,nm6457784,nm9054505","nm1104115,nm0357463,nm2617993,nm0044254,nm1026240,nm1155957,nm0093799,nm0554139,nm0623057,nm0854137"
tt0331734,nm1246883,"nm2568905,nm2574574,nm2295316,nm1245286"
tt0331736,nm0365800,"nm0719152,nm0793859,nm1245926"
tt0331737,"nm0726372,nm0994612,nm1390437,nm1246437,nm1245406,nm0397970","nm0610466,nm1244308,nm3711834,nm2769139,nm0994612,nm2052013"
tt0331740,"nm1135269,nm1180433,nm2601074",nm1136041
tt0331741,"nm0331964,nm0777029","nm0331964,nm0445079,nm0594139"
tt0331743,"nm1245805,nm1724218,nm4097109,nm1779872,nm1347382,nm1494696,nm0466899,nm0913859","nm1247286,nm0948412,nm1261208,nm1257421,nm0716387"
tt0331744,nm0366792,"nm0991357,nm0824900,nm0017447,nm0228489,nm0132644,nm0714184,nm1338620,nm0880204,nm0249133,nm0249134,nm0750313,nm3260244,nm0905173,nm0514733,nm0555601"
tt0331745,\N,"nm1192333,nm1189141"
tt0331749,nm0250625,\N
tt0331750,\N,"nm1247796,nm1491594,nm1321651,nm0617967,nm0827200,nm0938700"
tt0331753,"nm0003358,nm0279573","nm0279573,nm0970268"
tt0331754,nm1243991,"nm1109650,nm1247284,nm1245485,nm1247297"
tt0331755,"nm0931145,nm0474319,nm0606785,nm0888470","nm2016373,nm0926981,nm5296179"
tt0331758,nm0850466,"nm0850466,nm0850467"
tt0331762,nm0069068,\N
tt0331763,"nm2609073,nm0127810",nm0127810
tt0331764,\N,nm0950800
tt0331765,nm1244418,nm0608497
tt0331770,"nm1245735,nm1246884,nm0246221,nm1410989,nm0003697,nm0837977,nm1672080,nm0309505,nm0233002,nm0305207,nm0997148,nm1159380,nm0457060,nm0664166,nm0045574,nm1672020,nm0003884,nm1325895","nm0717665,nm0626514,nm1159380,nm3327959,nm1244208,nm1244579,nm0309505,nm0745930,nm0001725,nm1138260"
tt0331772,"nm1243742,nm6665560,nm1243745,nm1243741,nm1244584,nm1244457,nm1246892,nm0067688",\N
tt0331776,nm0704289,"nm1282465,nm1431194,nm1432775,nm1287835,nm1340266"
tt0331781,"nm1117266,nm13518123","nm1117266,nm0293433,nm13532722,nm3204920"
tt0331783,"nm1516301,nm1244183",nm0718680
tt0331786,nm0439834,"nm2721760,nm0439834"
tt0331788,\N,nm0526453
tt0331789,\N,\N
tt0331790,nm0250625,\N
tt0331794,\N,nm1432775
tt0331800,nm1602236,"nm1646325,nm1618490"
tt0331802,"nm0469937,nm0882382","nm0410725,nm0412025"
tt0331803,nm0265797,\N
tt0331804,nm0054731,nm0412721
tt0331805,"nm0109455,nm0072144,nm0059563,nm0724219,nm0828720,nm0029723,nm0088121,nm0091575,nm0115185,nm0185173,nm0355266,nm0516821,nm0523414,nm0589239,nm0689778,nm0879000,nm0883609,nm0669004,nm0512327,nm0203331,nm0443397,nm0284244","nm0111294,nm0185173,nm1244413,nm1103765,nm1244889,nm0516821,nm0674498,nm0689778,nm0775980,nm0791789,nm1246039,nm0883609,nm0163911,nm0180644,nm0212911,nm0315170,nm0565092,nm4592737,nm1246178,nm0950001,nm0284524,nm0721800,nm0720334,nm0635568,nm0191837,nm0258444,nm0284244,nm0355266,nm1247289,nm0870699"
tt0331806,"nm0308948,nm1355257,nm0526063","nm1354751,nm0265776,nm1216570,nm0763126"
tt0331807,\N,\N
tt0331808,nm2057864,\N
tt0331810,\N,nm1246045
tt0331811,nm1009775,nm1009775
tt0331812,\N,\N
tt0331813,\N,\N
tt0331814,nm0664515,nm0268279
tt0331815,nm0948693,"nm0219043,nm3079108"
tt0331816,nm1184321,\N
tt0331817,nm0427775,nm0662955
tt0331818,nm1246014,nm1243917
tt0331819,nm0589495,nm0485374
tt0331822,nm1332684,nm1166274
tt0331823,nm0765873,nm0845785
tt0331829,nm0714618,\N
tt0331832,nm2705561,nm9305437
tt0331834,nm0457565,"nm1245945,nm0457565,nm0945369,nm1245013"
tt0331835,\N,nm1112850
tt0331836,nm1246885,"nm1282465,nm1283974,nm1246885"
tt0331837,nm0663972,"nm0091837,nm0663972"
tt0331842,nm2705561,\N
tt0331845,nm0796281,\N
tt0331846,nm0004630,"nm0004630,nm0766463"
tt0331848,nm0315800,nm0315800
tt0331849,\N,\N
tt0331850,nm4948864,\N
tt0331851,nm0409790,"nm0015287,nm0409790"
tt0331852,nm0799602,nm1529957
tt0331853,nm0799602,nm1529957
tt0331855,nm1244095,\N
tt0331856,nm4987666,nm6396985
tt0331857,nm0101570,\N
tt0331862,"nm0513485,nm0892306","nm2207388,nm2210345,nm2204454,nm0892306"
tt0331863,"nm0357359,nm2035669,nm0410660,nm1493555,nm3649405,nm2132633,nm2135775,nm6466219,nm2130447,nm1340274","nm0357359,nm1030700,nm2236455,nm1012277,nm0457227,nm0386259,nm0866742,nm6466226"
tt0331864,nm0000835,nm0000835
tt0331866,nm0376033,"nm0255162,nm0268279"
tt0331867,\N,\N
tt0331870,nm1244629,\N
tt0331871,nm1189755,"nm1189755,nm1224513"
tt0331872,nm0572513,nm0572513
tt0331875,nm0654836,nm0654836
tt0331877,nm0796281,\N
tt0331878,nm0991293,nm0991293
tt0331879,nm0927317,nm0927317
tt0331880,"nm1349378,nm0576880",\N
tt0331882,nm1167721,\N
tt0331885,nm0481721,nm0481721
tt0331886,nm0947998,"nm1244105,nm0768422,nm0947998"
tt0331889,nm0850733,nm0850733
tt0331891,nm1070336,\N
tt0331894,\N,\N
tt0331902,nm0843311,"nm0283802,nm0345102"
tt0331905,nm1084381,"nm0705696,nm0006241,nm0000636"
tt0331906,nm0437481,"nm0613444,nm1224126"
tt0331910,nm1245303,"nm1244692,nm1245303"
tt0331914,nm1245303,"nm1244964,nm1245303"
tt0331926,nm0377741,"nm0094541,nm0377741,nm1115314,nm0830193"
tt0331927,nm1243738,nm1243738
tt0331928,nm1738698,"nm1738698,nm1246069"
tt0331929,\N,nm0106517
tt0331931,nm0899794,"nm0080270,nm2500450"
tt0331932,nm1027921,nm1027921
tt0331933,nm0378893,"nm0572352,nm1245146,nm0709070,nm0832043"
tt0331934,nm0854158,"nm1431376,nm0854158"
tt0331940,nm0368645,nm0368644
tt0331941,nm0368645,nm0368644
tt0331942,nm0368645,nm0368644
tt0331943,nm0368645,nm0368644
tt0331944,nm0368645,nm0368644
tt0331945,nm0368645,nm0368644
tt0331946,nm0368645,nm0368644
tt0331947,nm0368645,nm0368644
tt0331948,nm0368645,nm0368644
tt0331949,nm0368645,nm0368644
tt0331950,nm0368645,nm0368644
tt0331952,nm0115764,"nm0115764,nm1244808"
tt0331953,nm0151540,"nm0151540,nm0373571,nm0501399,nm0815418,nm0831479"
tt0331959,nm0740521,\N
tt0331960,nm0958539,nm0958539
tt0331963,nm0321017,nm0321017
tt0331966,\N,\N
tt0331967,nm1100884,nm0868531
tt0331970,nm0658379,\N
tt0331973,nm1165371,\N
tt0331974,nm1165371,\N
tt0331975,nm1165371,\N
tt0331977,\N,\N
tt0331981,nm0566810,nm0001834
tt0331982,nm0709797,nm0612880
tt0331983,"nm0117331,nm0960294",nm0726440
tt0331986,nm1245607,\N
tt0331990,"nm0084478,nm0618067",nm0084478
tt0331992,nm0055385,\N
tt0331997,nm0167396,"nm0167396,nm0277236,nm0377253"
tt0331998,nm0197232,nm0197232
tt0331999,nm0831968,nm0312076
tt0332003,nm0376033,nm0463171
tt0332007,nm0145036,\N
tt0332009,nm0917226,\N
tt0332012,nm0794638,"nm0794638,nm1246051"
tt0332015,nm1825238,\N
tt0332016,nm0994368,nm0994368
tt0332017,nm0955329,nm0955329
tt0332018,nm0381529,"nm1244494,nm0381529"
tt0332019,nm0950350,nm0754936
tt0332020,nm1732954,\N
tt0332021,"nm1549002,nm5241619","nm1650315,nm1731836"
tt0332022,nm0252760,nm4203091
tt0332023,nm0078654,nm9703884
tt0332024,\N,\N
tt0332027,nm4929389,\N
tt0332029,nm0368674,"nm4790708,nm0855381"
tt0332042,nm1628542,\N
tt0332045,nm0156062,nm1247292
tt0332047,"nm0268380,nm0125803","nm0304665,nm0541632,nm0394984"
tt0332051,nm0754782,\N
tt0332056,nm1245306,"nm0335674,nm3977436,nm0475853"
tt0332058,\N,\N
tt0332067,nm0785367,\N
tt0332068,nm0357463,\N
tt0332069,nm0201509,\N
tt0332071,nm0445921,"nm1161464,nm0445921,nm0917249"
tt0332072,nm1217651,"nm3652374,nm3041683"
tt0332075,nm0812148,nm0812148
tt0332079,nm0042959,"nm1569913,nm1575387"
tt0332081,nm1206722,"nm1282824,nm1282374"
tt0332086,nm0170414,nm0170414
tt0332088,nm0664515,nm0437900
tt0332093,nm1182227,"nm10811897,nm1182227"
tt0332094,nm0003989,nm0159835
tt0332101,\N,\N
tt0332103,nm0649117,nm0649117
tt0332112,nm0295019,\N
tt0332115,\N,\N
tt0332127,\N,\N
tt0332129,nm0941457,nm0941457
tt0332136,nm0432627,nm0920530
tt0332139,nm0675968,\N
tt0332145,nm0750880,\N
tt0332146,nm0484761,"nm1045043,nm0995930,nm0264420,nm0799442"
tt0332150,nm0594588,nm0594588
tt0332151,nm0470749,"nm0445353,nm0470749"
tt0332158,nm0538632,"nm0559674,nm0613459,nm0644823"
tt0332159,nm0001565,nm0335791
tt0332160,nm0120392,nm0120392
tt0332161,nm0663972,nm0663972
tt0332166,nm0356602,nm1529957
tt0332167,nm0649181,nm0649181
tt0332170,nm0619759,nm3259882
tt0332174,nm1205556,\N
tt0332175,nm0707267,"nm0707267,nm0049335"
tt0332179,nm0084478,\N
tt0332180,nm0084478,\N
tt0332183,nm0950841,\N
tt0332190,nm0315800,nm0315800
tt0332191,"nm0991856,nm1190941",\N
tt0332192,nm0423333,nm0423333
tt0332194,nm1245382,nm8517438
tt0332202,nm0799602,nm1529957
tt0332203,nm0799602,\N
tt0332206,nm0252835,nm2130551
tt0332208,nm0845618,nm0845618
tt0332220,nm0055933,"nm0055857,nm0055933,nm0511060,nm0687571,nm0930284"
tt0332222,nm0013806,nm0013806
tt0332224,nm0865422,nm0652541
tt0332225,\N,\N
tt0332226,nm0565063,"nm1618219,nm0266422,nm0364195,nm1680346,nm1815156,nm1838706,nm1980395"
tt0332229,\N,\N
tt0332235,nm0000835,nm0000835
tt0332239,nm1243740,nm1243740
tt0332240,nm1502076,nm1498333
tt0332246,nm0155068,nm1509215
tt0332247,nm0809967,nm0258451
tt0332249,nm1217651,nm1217651
tt0332251,nm0631892,nm0631892
tt0332253,\N,\N
tt0332256,nm0041858,\N
tt0332257,\N,\N
tt0332258,"nm0085865,nm0807236",\N
tt0332260,nm0661883,nm0661883
tt0332262,nm0049196,nm2759556
tt0332263,nm1163008,nm1163008
tt0332264,"nm0655043,nm0340886,nm0520875,nm0814970","nm0340886,nm0655043,nm0814970"
tt0332266,nm1244649,nm1244649
tt0332269,nm0279379,"nm0150327,nm0407909,nm0728873,nm0770158"
tt0332270,nm0768902,"nm0741544,nm0768902"
tt0332271,nm0450627,\N
tt0332273,nm1595279,"nm3419047,nm1595279"
tt0332275,nm0270763,"nm0270763,nm0452663,nm1006977"
tt0332279,nm0785367,\N
tt0332280,nm0001024,"nm0505230,nm0764982,nm0817023"
tt0332281,nm0464180,nm0464180
tt0332283,nm10395396,\N
tt0332284,nm0225279,\N
tt0332285,nm0001714,nm1158270
tt0332288,nm0303886,nm0513776
tt0332294,nm1190419,nm1190419
tt0332299,nm1076596,nm1076596
tt0332300,nm0767289,nm0767289
tt0332308,nm0747689,"nm0145036,nm0498080"
tt0332310,\N,\N
tt0332311,nm1246236,nm1246236
tt0332313,nm0151546,\N
tt0332314,nm0192933,"nm0158989,nm0192933"
tt0332318,nm0732106,"nm1019940,nm0840939"
tt0332320,\N,\N
tt0332322,nm0349484,"nm0093081,nm0349484"
tt0332326,nm1075025,nm1075025
tt0332328,\N,\N
tt0332332,\N,"nm0019282,nm0097796"
tt0332335,nm0488643,"nm0823265,nm1246162"
tt0332336,nm0488643,"nm0042853,nm0179400,nm1246162"
tt0332337,nm0488643,"nm0823265,nm1246162"
tt0332338,nm1011887,\N
tt0332343,nm0296501,nm1259613
tt0332344,"nm0026263,nm0120814","nm0026263,nm0120814"
tt0332347,nm0912238,\N
tt0332348,nm1244408,nm1244408
tt0332352,nm0057767,nm0057767
tt0332354,nm0875746,nm0875746
tt0332355,nm0797382,\N
tt0332356,nm0764736,"nm0586035,nm0846019,nm0848070"
tt0332357,nm1243739,\N
tt0332358,nm1155596,\N
tt0332360,nm0487047,"nm8835223,nm0487045"
tt0332362,nm0104921,"nm0104921,nm0549025"
tt0332363,nm1246897,nm1246897
tt0332364,"nm0302323,nm0721342","nm0302323,nm0721342,nm2413976,nm2325752"
tt0332365,nm0793236,nm0534231
tt0332369,"nm0375155,nm0840443","nm0375155,nm0840443"
tt0332371,\N,\N
tt0332374,\N,nm1056713
tt0332375,nm0200380,"nm0200380,nm1247295"
tt0332379,nm0000500,nm0925234
tt0332380,nm1104332,"nm1104332,nm0954882"
tt0332381,nm0466349,"nm0466349,nm1245933"
tt0332385,nm0490398,"nm8931179,nm0597265"
tt0332386,\N,\N
tt0332388,nm0271319,nm1243878
tt0332389,nm0723134,\N
tt0332392,nm1039140,nm1470105
tt0332393,nm1778465,nm1470105
tt0332398,nm0805238,nm0805238
tt0332399,nm0186617,nm0830297
tt0332400,\N,nm1130314
tt0332401,nm0845660,nm0617960
tt0332402,nm0845660,nm0617960
tt0332403,nm0845660,nm0617960
tt0332404,\N,\N
tt0332405,\N,\N
tt0332408,nm0005165,nm0141752
tt0332409,nm0234809,\N
tt0332410,nm0753626,"nm0562015,nm0753626"
tt0332411,"nm0658379,nm0022979",\N
tt0332414,nm0605450,"nm0406836,nm1258490"
tt0332419,nm0788880,\N
tt0332420,nm0704479,"nm0704479,nm0896201"
tt0332422,"nm0203390,nm0836548",\N
tt0332423,nm0357584,nm0357584
tt0332424,nm0041858,\N
tt0332425,nm0453954,\N
tt0332430,nm0903819,nm0586130
tt0332433,nm0289565,nm0289565
tt0332436,nm0258128,nm0068183
tt0332441,\N,\N
tt0332445,nm0813559,"nm0253697,nm0545309"
tt0332446,nm0757990,nm1194416
