tconst,averagerating,numvotes
tt0228620,4.3,249
tt0228622,5.3,9
tt0228623,5.9,24
tt0228626,6.9,9
tt0228627,6.7,68
tt0228629,5.7,375
tt0228630,6.2,31
tt0228634,4.0,24
tt0228635,5.6,16
tt0228637,7.0,99
tt0228639,6.4,15
tt0228640,4.5,15
tt0228641,6.6,33
tt0228643,4.8,85
tt0228644,5.8,57
tt0228646,5.7,11
tt0228647,6.3,10
tt0228651,6.9,176
tt0228658,6.6,10
tt0228660,7.1,343
tt0228661,5.6,282
tt0228667,7.3,15
tt0228670,8.4,6
tt0228671,6.7,75
tt0228673,8.0,47
tt0228676,6.3,144
tt0228677,5.5,148
tt0228678,4.8,51
tt0228679,4.7,45
tt0228681,5.7,20
tt0228682,7.0,11
tt0228684,4.7,87
tt0228685,6.6,356
tt0228686,3.6,20
tt0228687,7.3,6689
tt0228690,2.8,178
tt0228691,8.0,9
tt0228694,8.2,13
tt0228695,6.8,56
tt0228696,6.1,436
tt0228697,3.1,16
tt0228698,6.8,9
tt0228699,6.9,33
tt0228700,6.4,135
tt0228701,5.8,13
tt0228702,4.4,10
tt0228703,8.4,17
tt0228708,7.4,34
tt0228711,4.9,547
tt0228712,3.5,73
tt0228713,5.5,123
tt0228714,4.5,16
tt0228715,5.4,8
tt0228716,5.2,186
tt0228718,6.1,41
tt0228719,5.2,13
tt0228720,4.2,299
tt0228721,5.8,12
tt0228722,5.6,52
tt0228724,4.9,231
tt0228725,6.9,53
tt0228728,3.3,36
tt0228730,6.9,7
tt0228733,6.6,47
tt0228734,6.6,34
tt0228737,4.8,7
tt0228738,6.2,118
tt0228741,7.2,14
tt0228745,7.6,58
tt0228746,7.2,20
tt0228747,7.0,60
tt0228748,4.5,16
tt0228749,6.8,32
tt0228750,6.3,58203
tt0228751,7.4,61
tt0228753,7.1,13
tt0228754,5.5,109
tt0228756,7.9,1935
tt0228757,7.9,1936
tt0228760,6.4,17
tt0228761,7.0,50
tt0228763,5.5,13
tt0228766,5.2,226
tt0228769,7.6,52
tt0228775,6.6,93
tt0228778,1.9,535
tt0228779,4.7,19
tt0228780,5.3,113
tt0228786,6.9,64088
tt0228787,5.2,38
tt0228788,5.8,6
tt0228791,5.2,27
tt0228792,4.4,14
tt0228794,5.9,83
tt0228796,4.0,12
tt0228801,7.4,36
tt0228804,2.0,29
tt0228806,7.0,92
tt0228807,6.1,723
tt0228808,6.4,235
tt0228811,7.9,19
tt0228812,4.8,9
tt0228815,4.9,214
tt0228817,4.1,11
tt0228821,5.9,12
tt0228823,8.4,14
tt0228825,5.5,12
tt0228826,6.6,40
tt0228827,4.8,23
tt0228828,7.5,135
tt0228829,6.8,8
tt0228830,5.4,27
tt0228834,5.6,12
tt0228835,4.5,19
tt0228836,4.8,14
tt0228837,8.5,17
tt0228838,6.1,96
tt0228839,5.6,193
tt0228843,6.1,17
tt0228845,4.8,13
tt0228847,6.9,126
tt0228849,6.7,55
tt0228850,5.4,41
tt0228851,6.7,8
tt0228853,7.6,2171
tt0228854,6.4,68
tt0228855,6.8,135
tt0228857,6.4,9
tt0228860,8.6,6
tt0228861,6.9,257
tt0228864,7.2,17
tt0228867,7.6,131
tt0228868,3.0,10
tt0228871,5.8,1313
tt0228878,3.4,119
tt0228879,6.6,13
tt0228880,6.8,19
tt0228884,7.1,10
tt0228886,3.7,9
tt0228889,6.9,47
tt0228890,5.9,25
tt0228891,4.9,539
tt0228892,4.2,66
tt0228893,7.2,93
tt0228898,7.8,18
tt0228900,6.2,225
tt0228901,8.0,99
tt0228902,6.6,63
tt0228905,5.8,144
tt0228906,5.8,18
tt0228907,5.4,13
tt0228910,7.5,35
tt0228911,8.9,36
tt0228913,7.3,87
tt0228917,6.1,23
tt0228919,6.1,26
tt0228920,6.3,20
tt0228924,5.9,213
tt0228925,6.9,49
tt0228926,6.8,92
tt0228927,6.9,81
tt0228931,7.7,84
tt0228933,6.5,363
tt0228934,6.6,117
tt0228938,8.7,28
tt0228939,5.4,26
tt0228942,6.9,49
tt0228943,6.9,47
tt0228946,8.6,14
tt0228947,8.9,16
tt0228949,5.4,98
tt0228952,5.5,330
tt0228954,5.4,20
tt0228955,6.0,25
tt0228958,7.2,30
tt0228959,5.2,26
tt0228960,6.8,17
tt0228962,8.4,9
tt0228963,6.9,19
tt0228964,3.4,372
tt0228968,4.4,263
tt0228973,5.8,111
tt0228976,2.8,121
tt0228977,7.3,64
tt0228979,6.9,1077
tt0228982,6.7,251
tt0228986,4.1,151
tt0228988,4.0,16
tt0228992,6.1,145
tt0228993,6.7,23
tt0228994,5.3,8
tt0228998,5.3,11
tt0229001,5.4,18
tt0229002,6.1,1217
tt0229003,4.8,569
tt0229005,6.2,93
tt0229007,7.6,64
tt0229008,6.2,27
tt0229010,6.5,61
tt0229011,7.2,5
tt0229012,5.5,19
tt0229015,6.9,11
tt0229017,7.0,7
tt0229019,6.4,6
tt0229020,5.5,159
tt0229021,5.7,340
tt0229022,5.6,60
tt0229024,6.6,927
tt0229025,7.0,14
tt0229028,3.6,21
tt0229029,5.3,17
tt0229031,8.4,22
tt0229034,4.8,21
tt0229039,6.9,121
tt0229040,4.8,17
tt0229043,6.2,17
tt0229044,9.0,12
tt0229047,6.2,7
tt0229050,5.3,111
tt0229051,6.9,8
tt0229055,2.1,24
tt0229056,5.4,41
tt0229057,6.3,53
tt0229058,5.3,71
tt0229059,5.5,86
tt0229061,3.3,21
tt0229062,6.8,82
tt0229065,4.5,44
tt0229067,7.1,23
tt0229069,7.0,68
tt0229072,5.5,98
tt0229075,6.7,89
tt0229076,4.7,61
tt0229077,5.8,87
tt0229079,5.3,31
tt0229084,7.0,12
tt0229086,7.8,9
tt0229087,6.9,17
tt0229088,6.8,115
tt0229092,6.8,76
tt0229093,7.8,25
tt0229095,5.5,243
tt0229096,3.9,8
tt0229097,6.2,7
tt0229098,5.6,40
tt0229099,8.0,45
tt0229100,8.8,12
tt0229102,4.7,403
tt0229104,8.2,24
tt0229105,6.7,144
tt0229106,4.4,37
tt0229109,8.1,42
tt0229110,7.1,16
tt0229111,7.8,47
tt0229113,7.9,19
tt0229115,6.0,6
tt0229117,7.0,14
tt0229118,6.3,158
tt0229119,7.6,3077
tt0229120,7.9,74
tt0229121,3.5,16
tt0229122,4.2,226
tt0229124,7.2,6
tt0229125,6.4,10
tt0229126,7.0,10
tt0229128,6.2,8
tt0229130,7.1,39
tt0229131,7.3,69
tt0229132,7.4,841
tt0229133,5.8,14
tt0229135,7.8,11
tt0229136,8.9,8
tt0229137,9.0,47
tt0229138,7.9,31
tt0229141,6.3,2417
tt0229142,5.9,11
tt0229144,8.1,19
tt0229145,6.7,9
tt0229146,4.3,7
tt0229147,7.7,19
tt0229149,7.6,142
tt0229150,6.3,7
tt0229153,6.4,216
tt0229154,7.7,6
tt0229155,7.0,52
tt0229156,6.6,8
tt0229157,6.4,13
tt0229159,9.2,12
tt0229160,7.4,10
tt0229161,7.7,33
tt0229164,8.1,46
tt0229165,7.8,14
tt0229166,5.7,6
tt0229167,7.7,6
tt0229168,5.9,17
tt0229170,6.4,40
tt0229171,6.6,159
tt0229172,7.7,43
tt0229173,7.7,29
tt0229175,6.8,20
tt0229181,8.2,16
tt0229182,4.5,28
tt0229183,3.7,139
tt0229187,6.0,425
tt0229189,5.5,78
tt0229190,3.5,147
tt0229193,6.4,203
tt0229195,4.5,33
tt0229196,5.6,17
tt0229197,8.1,15
tt0229198,5.6,23
tt0229200,5.7,44
tt0229203,5.7,8
tt0229204,5.2,152
tt0229207,5.4,320
tt0229208,7.8,36
tt0229209,4.0,72
tt0229211,5.0,196
tt0229212,3.7,29
tt0229215,9.4,5
tt0229217,5.9,969
tt0229220,6.2,1417
tt0229222,4.1,31
tt0229223,3.6,29
tt0229225,4.7,18
tt0229226,6.4,108
tt0229227,5.0,8
tt0229229,7.1,173
tt0229231,4.3,551
tt0229232,4.6,24
tt0229234,7.0,15
tt0229235,5.3,1171
tt0229237,3.2,40
tt0229238,4.3,29
tt0229243,8.2,18
tt0229244,8.8,39
tt0229246,8.5,15
tt0229248,7.8,10
tt0229249,6.3,16
tt0229250,8.0,48
tt0229252,4.3,29
tt0229256,7.0,6
tt0229257,6.3,507
tt0229259,4.9,52
tt0229260,4.0,39242
tt0229263,8.3,12
tt0229265,3.0,37
tt0229266,6.9,89
tt0229267,6.0,25
tt0229269,9.2,8
tt0229272,6.9,24
tt0229273,5.4,293
tt0229275,4.6,95
tt0229276,5.3,102
tt0229277,3.3,30
tt0229279,3.0,24
tt0229281,4.0,126
tt0229283,6.5,72
tt0229287,3.9,79
tt0229288,5.0,49
tt0229290,4.5,145
tt0229292,4.2,14
tt0229294,5.3,47
tt0229295,7.3,16
tt0229296,5.3,138
tt0229297,5.7,6
tt0229298,4.6,27
tt0229299,5.1,564
tt0229300,5.6,596
tt0229301,6.2,42
tt0229302,4.1,35
tt0229305,3.7,113
tt0229309,6.0,231
tt0229315,3.8,26
tt0229316,4.3,139
tt0229317,3.1,112
tt0229318,3.7,41
tt0229321,4.6,26
tt0229322,4.9,253
tt0229323,3.5,62
tt0229324,4.0,40
tt0229325,7.2,39
tt0229328,8.1,181
tt0229332,2.2,285
tt0229334,3.3,53
tt0229335,5.5,205
tt0229336,4.2,367
tt0229337,3.6,97
tt0229339,7.8,893
tt0229340,7.3,5733
tt0229342,8.3,80
tt0229343,7.4,82
tt0229353,8.1,14
tt0229354,1.9,271
tt0229357,6.3,7
tt0229358,5.3,40
tt0229359,4.2,30
tt0229361,7.0,6
tt0229362,3.8,382
tt0229364,4.8,240
tt0229366,4.6,39
tt0229367,6.6,796
tt0229371,7.4,1102
tt0229375,6.0,10
tt0229376,4.5,41
tt0229377,7.5,86
tt0229379,7.3,8
tt0229380,9.1,17
tt0229382,7.6,5
tt0229385,4.8,31
tt0229386,5.2,29
tt0229387,3.9,48
tt0229389,3.6,28
tt0229390,2.8,28
tt0229393,5.4,6
tt0229394,6.1,56
tt0229396,5.0,10
tt0229397,6.1,653
tt0229399,3.4,32
tt0229400,7.9,12
tt0229401,4.6,16
tt0229403,6.2,246
tt0229404,6.5,82
tt0229405,7.4,501
tt0229406,6.0,10
tt0229409,4.6,57
tt0229410,5.4,46
tt0229412,6.0,264
tt0229414,6.3,265
tt0229420,4.0,53
tt0229421,4.8,16
tt0229427,7.5,19
tt0229429,4.1,23
tt0229430,5.6,6
tt0229432,7.1,244
tt0229436,4.3,29
tt0229437,6.2,101
tt0229440,5.4,18418
tt0229441,5.6,13
tt0229445,7.1,42
tt0229449,4.4,60
tt0229450,7.3,109
tt0229453,6.3,60
tt0229454,5.2,12
tt0229455,3.5,32
tt0229456,5.7,44
tt0229458,7.6,38
tt0229461,6.0,37
tt0229463,2.5,26
tt0229464,3.6,22
tt0229465,4.5,141
tt0229466,5.9,85
tt0229467,6.2,47
tt0229469,9.0,11
tt0229470,6.1,100
tt0229474,3.6,31
tt0229475,4.8,67
tt0229477,6.1,105
tt0229480,4.4,600
tt0229482,3.1,28
tt0229483,6.4,97
tt0229485,6.9,50
tt0229486,5.9,179
tt0229488,8.0,215
tt0229489,4.6,42
tt0229492,4.9,66
tt0229494,6.1,64
tt0229498,6.3,17
tt0229499,6.2,601
tt0229502,5.6,29
tt0229503,4.8,17
tt0229506,6.0,45
tt0229507,6.1,42
tt0229508,8.2,8
tt0229510,5.8,23
tt0229513,5.4,13
tt0229519,6.5,240
tt0229520,7.3,694
tt0229523,4.1,97
tt0229525,6.6,16
tt0229528,3.2,110
tt0229530,5.9,110
tt0229533,6.1,19
tt0229537,6.4,43
tt0229539,6.3,319
tt0229544,4.7,24
tt0229546,7.9,16
tt0229548,5.9,89
tt0229549,6.6,36
tt0229553,6.7,482
tt0229554,4.6,10
tt0229557,5.2,520
tt0229559,5.2,12
tt0229560,7.0,16
tt0229561,6.0,23
tt0229563,6.6,15
tt0229564,4.6,359
tt0229565,8.5,13
tt0229566,5.7,9
tt0229568,4.0,27
tt0229571,5.3,32
tt0229572,8.4,52
tt0229577,7.3,111
tt0229583,4.1,96
tt0229592,6.1,96
tt0229594,3.6,21
tt0229595,4.1,88
tt0229604,4.6,10
tt0229605,3.8,23
tt0229606,3.2,92
tt0229608,7.0,209
tt0229610,5.0,12
tt0229611,6.4,26
tt0229616,8.7,33
tt0229617,8.8,14
tt0229618,6.0,6
tt0229625,5.9,736
tt0229627,7.7,40
tt0229628,4.0,46
tt0229629,5.0,14
tt0229632,4.9,62
tt0229633,2.9,23
tt0229634,5.1,23
tt0229635,5.8,41
tt0229636,5.1,24
tt0229637,3.5,33
tt0229640,4.1,50
tt0229641,4.4,170
tt0229643,7.0,10
tt0229644,5.1,60
tt0229645,5.9,23
tt0229647,2.6,25
tt0229648,3.0,23
tt0229649,4.4,19
tt0229650,6.9,66
tt0229651,6.9,40
tt0229652,6.3,11
tt0229653,5.2,119
tt0229654,5.9,9
tt0229656,3.7,88
tt0229660,6.5,41
tt0229661,5.0,29
tt0229662,3.9,71
tt0229663,3.9,16
tt0229664,7.6,2320
tt0229665,4.3,506
tt0229671,3.5,28
tt0229672,9.4,11
tt0229674,8.0,33
tt0229675,5.1,60
tt0229676,4.4,62
tt0229678,3.7,22
tt0229679,8.8,11
tt0229684,4.0,113
tt0229686,4.6,14
tt0229689,3.7,47
tt0229690,3.4,49
tt0229691,3.7,28
tt0229693,5.1,19
tt0229694,6.2,661
tt0229695,6.5,39
tt0229698,4.9,30
tt0229700,5.7,157
tt0229703,6.1,39
tt0229708,2.9,102
tt0229710,2.7,28
tt0229715,5.4,147
tt0229719,3.2,20
tt0229723,4.9,11
tt0229725,4.8,327
tt0229730,7.0,10
tt0229739,6.0,28
tt0229740,6.5,22
tt0229743,6.2,26
tt0229752,4.9,114
tt0229753,4.8,201
tt0229754,4.2,25
tt0229756,6.3,48
tt0229758,6.9,15
tt0229761,6.2,53
tt0229762,6.1,79
tt0229764,3.7,31
tt0229769,4.0,29
tt0229778,3.0,21
tt0229785,5.8,13
tt0229788,3.5,91
tt0229789,6.4,40
tt0229790,4.7,233
tt0229791,3.7,102
tt0229792,5.0,135
tt0229795,3.3,20
tt0229797,6.3,39
tt0229798,3.5,93
tt0229799,3.8,88
tt0229806,5.4,20
tt0229807,4.1,30
tt0229808,7.7,39
tt0229812,6.0,58
tt0229813,5.1,149
tt0229814,6.3,18
tt0229815,7.1,15
tt0229816,5.1,16
tt0229817,6.4,7
tt0229819,5.7,11
tt0229820,6.5,172
tt0229821,5.9,13
tt0229822,5.4,31
tt0229823,7.1,88
tt0229824,4.9,9
tt0229825,5.4,122
tt0229826,6.6,6
tt0229827,7.0,12
tt0229829,4.1,47
tt0229831,6.2,17
tt0229835,3.5,112
tt0229840,5.1,179
tt0229845,6.0,12
tt0229847,7.3,99
tt0229851,5.7,102
tt0229852,7.9,14
tt0229856,3.8,135
tt0229857,4.9,45
tt0229858,4.3,73
tt0229860,6.3,44
tt0229861,4.4,8
tt0229862,4.5,15
tt0229865,5.5,90
tt0229868,6.7,11
tt0229871,7.4,66
tt0229874,7.5,6
tt0229878,7.3,762
tt0229880,7.4,7
tt0229881,8.0,202
tt0229882,8.2,9
tt0229883,8.8,185
tt0229885,7.3,51
tt0229886,7.8,29
tt0229887,7.2,6
tt0229888,8.5,3870
tt0229889,8.7,11615
tt0229890,8.2,632
tt0229891,8.2,10
tt0229892,8.8,8
tt0229894,7.5,1360
tt0229895,6.1,53
tt0229896,6.0,13
tt0229898,8.0,324
tt0229899,7.5,12
tt0229900,4.8,79
tt0229901,7.2,6
tt0229904,6.9,33
tt0229905,7.0,105
tt0229907,8.5,356
tt0229908,5.6,30
tt0229910,6.9,8
tt0229911,8.2,129
tt0229912,6.0,72
tt0229914,5.4,27
tt0229916,7.6,752
tt0229919,5.7,141
tt0229920,4.9,10
tt0229922,8.4,2478
tt0229924,8.5,1426
tt0229927,7.9,73
tt0229930,7.1,47
tt0229933,8.0,496
tt0229934,6.8,11
tt0229935,3.0,161
tt0229936,6.8,11
tt0229937,4.5,32
tt0229939,7.1,26
tt0229941,5.9,26
tt0229942,5.4,94
tt0229945,6.8,18
tt0229949,6.5,36
tt0229950,6.3,125
tt0229951,6.2,20
tt0229952,6.4,137
tt0229955,4.2,129
tt0229957,7.7,43
tt0229958,6.0,152
tt0229959,4.2,56
tt0229960,6.0,31
tt0229961,4.0,16
tt0229962,5.1,104
tt0229963,6.2,41
tt0229964,5.2,39
tt0229965,7.0,105
tt0229966,6.6,19
tt0229973,5.4,209
tt0229975,2.5,11
tt0229976,7.5,167
tt0229977,5.2,89
tt0229978,3.6,8
tt0229979,4.5,36
tt0229980,4.6,25
tt0229984,6.1,610
tt0229986,7.7,238
tt0229988,8.0,36
tt0229989,7.1,29
tt0229990,5.9,30
tt0229991,4.8,17
tt0229993,7.2,14
tt0229995,4.8,14
tt0229997,5.4,49
tt0229998,3.8,7
tt0230000,4.0,10
tt0230001,8.3,8
tt0230002,6.3,9
tt0230003,7.2,116
tt0230008,6.2,12
tt0230010,8.5,64
tt0230011,6.9,128167
tt0230012,4.6,10
tt0230016,7.2,11
tt0230018,7.1,13
tt0230020,5.0,25
tt0230025,6.4,2141
tt0230026,4.2,133
tt0230028,6.8,42
tt0230029,5.2,17
tt0230030,6.1,109492
tt0230032,4.2,9
tt0230036,9.2,22
tt0230037,7.2,7
tt0230039,9.0,8
tt0230040,8.0,18
tt0230041,7.4,89
tt0230043,6.6,38
tt0230045,7.2,53
tt0230046,5.5,32
tt0230047,7.1,105
tt0230048,8.4,10
tt0230049,2.8,145
tt0230051,7.0,9
tt0230054,7.2,6
tt0230055,5.2,763
tt0230056,5.2,34
tt0230057,7.9,27
tt0230059,9.0,7
tt0230061,8.6,14
tt0230063,5.4,49
tt0230064,4.1,19
tt0230065,7.6,11
tt0230071,5.3,12
tt0230075,6.1,16
tt0230078,6.8,73
tt0230079,6.6,35
tt0230083,5.5,61
tt0230095,6.8,191
tt0230097,8.0,10
tt0230098,6.3,1107
tt0230106,6.1,11
tt0230107,4.8,18
tt0230108,4.7,42
tt0230109,6.8,8
tt0230110,5.3,23
tt0230111,5.0,6
tt0230114,5.5,29
tt0230116,5.0,30
tt0230117,6.6,14
tt0230121,6.8,32
tt0230127,6.0,12
tt0230129,6.2,15
tt0230132,6.8,37
tt0230138,5.3,63
tt0230139,7.0,11
tt0230141,6.9,170
tt0230142,7.3,8
tt0230145,5.1,115
tt0230146,4.1,35
tt0230148,6.1,187
tt0230149,5.7,34
tt0230150,5.7,90
tt0230152,8.0,6
tt0230153,7.0,7
tt0230154,5.0,50
tt0230155,5.4,8
tt0230158,4.4,405
tt0230159,8.4,15
tt0230160,5.1,132
tt0230162,7.0,23
tt0230163,6.7,65
tt0230164,6.9,35
tt0230166,5.4,9
tt0230167,5.8,150
tt0230169,5.5,5533
tt0230170,4.3,11
tt0230171,6.3,61
tt0230172,5.5,190
tt0230174,3.9,87
tt0230176,6.1,19
tt0230179,6.6,13
tt0230182,6.2,101
tt0230183,6.8,188
tt0230186,6.1,77
tt0230187,5.7,11
tt0230189,6.8,47
tt0230190,5.9,200
tt0230193,7.3,14
tt0230200,5.0,28
tt0230201,4.8,55
tt0230206,6.0,41
tt0230207,6.1,33
tt0230209,5.5,114
tt0230211,3.8,127
tt0230212,8.9,11
tt0230216,4.8,29
tt0230217,4.2,12
tt0230218,6.8,30
tt0230224,4.8,18
tt0230226,4.6,25
tt0230228,3.7,14
tt0230229,6.6,59
tt0230231,6.6,356
tt0230234,5.2,140
tt0230238,5.8,163
tt0230239,7.9,450
tt0230241,4.9,17
tt0230242,5.8,6
tt0230243,8.5,9
tt0230245,6.7,11
tt0230250,4.2,13
tt0230251,4.8,10
tt0230252,6.9,82
tt0230255,5.0,10
tt0230257,7.1,10
tt0230260,5.5,39
tt0230262,6.5,38
tt0230263,5.6,12
tt0230264,6.9,33
tt0230265,4.9,218
tt0230266,6.7,42
tt0230268,3.2,13
tt0230269,5.2,18
tt0230271,7.4,35
tt0230273,8.0,11
tt0230276,4.1,12
tt0230282,5.8,9
tt0230283,6.3,84
tt0230285,6.5,74
tt0230287,6.4,18
tt0230289,6.5,14
tt0230290,6.4,32
tt0230291,4.5,175
tt0230294,7.6,105
tt0230297,6.3,90
tt0230299,4.0,6
tt0230301,6.7,10
tt0230305,5.8,174
tt0230306,6.1,70
tt0230308,7.0,70
tt0230309,7.4,7
tt0230310,4.6,6
tt0230312,6.3,50
tt0230314,7.0,38
tt0230315,7.1,11
tt0230316,7.1,93
tt0230318,7.4,93
tt0230319,6.2,100
tt0230320,7.2,10
tt0230321,7.4,19
tt0230324,6.5,102
tt0230325,6.4,69
tt0230326,5.7,157
tt0230331,6.9,19
tt0230332,5.5,45
tt0230333,6.2,10
tt0230334,7.9,949
tt0230335,4.8,11
tt0230336,5.8,13
tt0230339,4.6,71
tt0230340,6.1,23
tt0230341,5.9,10
tt0230345,7.6,12
tt0230346,5.8,62
tt0230347,5.9,2940
tt0230348,6.7,145
tt0230350,4.8,35
tt0230351,6.9,20
tt0230356,6.8,12
tt0230357,5.9,22
tt0230358,4.1,23
tt0230361,2.7,14
tt0230362,8.1,15
tt0230366,3.9,71
tt0230367,5.7,380
tt0230370,6.4,88
tt0230371,4.4,9
tt0230374,7.0,37
tt0230376,4.9,104
tt0230378,6.0,40
tt0230379,5.1,286
tt0230380,5.4,8
tt0230381,4.4,17
tt0230382,6.1,14
tt0230383,6.1,101
tt0230384,3.4,18
tt0230385,7.2,15
tt0230386,7.1,21
tt0230389,7.0,12
tt0230390,6.8,7
tt0230394,6.3,25
tt0230396,6.3,102
tt0230400,6.3,20
tt0230401,4.3,12
tt0230402,4.4,11
tt0230404,5.9,21
tt0230407,6.8,26
tt0230408,6.2,41
tt0230409,6.1,33
tt0230411,7.4,9
tt0230412,5.2,51
tt0230415,9.1,13
tt0230416,7.6,14
tt0230419,6.7,413
tt0230420,6.8,18
tt0230421,5.5,58
tt0230422,5.2,242
tt0230423,6.4,31
tt0230424,3.5,110
tt0230425,4.0,99
tt0230426,6.2,57
tt0230427,8.1,18
tt0230428,6.3,15
tt0230429,4.8,18
tt0230433,7.6,18
tt0230434,8.0,7
tt0230435,7.0,99
tt0230436,6.0,24
tt0230443,4.3,16
tt0230447,9.2,12
tt0230448,5.4,72
tt0230450,4.8,8
tt0230453,6.1,82
tt0230455,7.7,7
tt0230456,6.0,9
tt0230457,7.5,51
tt0230459,5.2,20
