tconst,averagerating,numvotes
tt0387346,8.3,15
tt0387347,6.9,10
tt0387348,5.2,12
tt0387350,5.7,32
tt0387352,4.3,72
tt0387353,6.6,154
tt0387354,8.1,319
tt0387357,5.5,2126
tt0387358,3.7,516
tt0387360,8.3,2894
tt0387361,7.5,1741
tt0387362,7.0,748
tt0387363,8.3,12
tt0387367,4.9,31
tt0387369,6.7,36
tt0387371,3.7,8
tt0387373,7.0,161
tt0387374,7.7,571
tt0387375,6.4,164
tt0387376,6.2,11
tt0387378,7.2,42
tt0387381,8.7,89
tt0387382,5.7,26
tt0387383,5.1,36
tt0387384,5.8,7
tt0387385,7.3,80
tt0387389,5.6,7
tt0387390,5.0,7
tt0387392,5.0,6
tt0387393,3.4,5
tt0387394,4.7,7
tt0387395,5.6,5
tt0387396,5.3,7
tt0387397,5.7,6
tt0387398,6.3,6
tt0387399,5.3,15
tt0387400,5.9,12
tt0387401,4.7,12
tt0387402,5.2,11
tt0387403,5.2,12
tt0387404,5.5,12
tt0387405,6.3,13
tt0387406,4.8,12
tt0387407,5.4,13
tt0387408,4.8,16
tt0387409,5.9,16
tt0387410,6.2,14
tt0387412,7.5,19943
tt0387413,7.6,86
tt0387415,8.4,103
tt0387418,6.4,14
tt0387421,5.3,14
tt0387429,7.8,8
tt0387430,5.9,12
tt0387431,8.2,64
tt0387432,6.7,8
tt0387434,6.8,57
tt0387435,6.3,81
tt0387438,6.7,135
tt0387439,4.4,17
tt0387440,6.1,13
tt0387441,6.3,378
tt0387443,5.1,76
tt0387444,7.6,40
tt0387445,5.0,175
tt0387446,6.1,31
tt0387448,7.1,80
tt0387454,6.0,13
tt0387456,8.9,9
tt0387457,5.6,45
tt0387459,5.3,20
tt0387460,2.7,580
tt0387461,6.2,25
tt0387462,4.1,3567
tt0387463,5.0,693
tt0387467,6.1,421
tt0387469,7.0,319
tt0387471,7.0,203
tt0387472,6.1,195
tt0387480,6.4,12
tt0387481,8.7,19
tt0387482,6.5,23
tt0387486,5.2,38
tt0387489,7.6,10
tt0387490,7.1,258
tt0387491,5.7,13
tt0387492,8.4,48
tt0387497,7.9,34
tt0387498,6.3,76
tt0387499,7.6,21
tt0387500,8.9,8
tt0387502,6.6,115
tt0387503,5.6,9
tt0387505,6.9,21
tt0387507,9.4,25
tt0387508,7.9,22
tt0387509,5.8,78
tt0387510,5.9,12
tt0387512,8.7,33
tt0387514,6.2,41689
tt0387515,5.3,8
tt0387516,5.6,11
tt0387518,9.4,11
tt0387521,5.2,11
tt0387522,7.6,95
tt0387523,7.5,14
tt0387524,8.4,8
tt0387529,8.2,9
tt0387531,8.5,1383
tt0387535,6.4,45
tt0387536,6.1,39
tt0387538,7.2,23
tt0387539,7.5,8
tt0387541,6.6,9885
tt0387543,5.0,10
tt0387545,1.4,297
tt0387546,6.5,12
tt0387549,4.8,2183
tt0387551,5.7,11
tt0387552,5.1,14
tt0387553,6.5,15
tt0387555,6.9,21
tt0387556,6.4,7
tt0387558,5.6,6
tt0387562,9.2,23
tt0387563,4.9,126
tt0387564,7.6,441740
tt0387565,5.1,11
tt0387566,7.2,6
tt0387569,7.1,85
tt0387570,6.0,8
tt0387571,4.2,8
tt0387575,4.9,48029
tt0387578,8.0,6
tt0387579,4.9,488
tt0387581,6.4,86
tt0387582,7.8,10
tt0387584,6.6,133
tt0387591,7.5,33
tt0387592,6.8,30
tt0387593,6.6,40
tt0387594,7.8,5
tt0387595,6.0,6
tt0387596,7.0,4625
tt0387597,6.1,9
tt0387598,7.7,27
tt0387605,6.3,25
tt0387608,8.4,23
tt0387611,9.0,11
tt0387612,8.0,13
tt0387613,8.0,42
tt0387616,8.1,633
tt0387618,7.8,9
tt0387619,5.4,6
tt0387621,4.5,11
tt0387622,7.2,28
tt0387623,7.0,70
tt0387625,6.0,60
tt0387627,6.4,10
tt0387629,5.8,17
tt0387631,6.2,14
tt0387635,6.1,38
tt0387643,7.7,49
tt0387644,7.5,40
tt0387645,8.2,39
tt0387649,6.0,26
tt0387651,6.0,17
tt0387653,8.9,35
tt0387658,5.9,1878
tt0387661,5.1,50
tt0387662,6.6,14
tt0387665,5.2,41
tt0387670,6.6,55
tt0387671,7.3,51
tt0387672,6.4,18
tt0387678,7.4,785
tt0387681,6.4,44
tt0387682,7.1,285
tt0387686,6.4,37
tt0387690,8.2,233
tt0387691,5.4,624
tt0387692,5.5,16
tt0387693,3.4,525
tt0387694,6.8,147
tt0387695,7.2,71
tt0387696,4.7,12
tt0387697,7.4,16
tt0387698,8.7,44
tt0387699,3.7,15
tt0387701,6.5,171
tt0387702,6.7,131
tt0387714,5.5,5569
tt0387715,7.6,29
tt0387716,3.3,6
tt0387717,8.2,116
tt0387719,6.9,553
tt0387720,8.1,68
tt0387721,4.8,35
tt0387724,7.2,1280
tt0387727,8.2,7
tt0387728,6.5,74
tt0387729,5.9,91
tt0387731,1.5,15
tt0387733,8.1,24
tt0387735,8.6,9
tt0387736,8.2,16622
tt0387737,8.1,39
tt0387740,5.9,43
tt0387741,5.1,364
tt0387742,7.0,27
tt0387743,8.5,177
tt0387744,7.7,29
tt0387749,6.2,567
tt0387750,4.1,17
tt0387751,7.2,11
tt0387754,6.8,10
tt0387755,3.0,34
tt0387756,8.3,7
tt0387757,7.3,59
tt0387759,5.6,95
tt0387763,7.8,2773
tt0387764,8.7,63877
tt0387765,7.1,18
tt0387766,6.3,14
tt0387768,8.2,25
tt0387770,8.0,47
tt0387771,5.7,11
tt0387773,6.4,89
tt0387775,7.6,855
tt0387776,7.3,409
tt0387777,4.5,193
tt0387778,5.2,9
tt0387779,8.8,2815
tt0387780,8.6,47
tt0387781,7.7,69
tt0387783,6.3,173
tt0387784,6.2,39
tt0387786,6.6,24
tt0387787,7.9,15
tt0387788,6.6,5
tt0387789,7.7,9
tt0387790,7.8,184
tt0387796,7.8,11
tt0387798,5.3,196
tt0387799,8.8,8
tt0387803,7.7,18
tt0387805,5.2,841
tt0387806,4.8,44
tt0387807,5.9,22
tt0387808,6.5,174403
tt0387810,5.8,129
tt0387812,4.9,11
tt0387813,8.8,9
tt0387814,6.1,245
tt0387816,7.1,24
tt0387817,8.2,6
tt0387822,7.3,53
tt0387823,5.7,306
tt0387825,8.6,24
tt0387826,6.5,15
tt0387828,6.0,11
tt0387829,7.8,53
tt0387830,7.5,114
tt0387831,6.4,20
tt0387834,5.8,152
tt0387835,7.5,42
tt0387838,7.0,23
tt0387839,5.1,10
tt0387843,7.0,7
tt0387844,3.6,1048
tt0387846,2.3,16
tt0387847,2.2,144
tt0387848,6.4,9
tt0387849,5.7,124
tt0387851,6.1,328
tt0387853,7.6,20
tt0387855,7.1,13
tt0387859,7.0,11
tt0387862,4.4,31
tt0387864,3.2,271
tt0387865,7.7,9
tt0387867,7.5,117
tt0387870,6.9,23
tt0387872,7.8,61
tt0387873,5.9,9
tt0387877,5.6,75890
tt0387879,6.5,33
tt0387880,9.1,47
tt0387881,8.3,11
tt0387882,8.9,37
tt0387883,6.7,31
tt0387886,5.7,21
tt0387887,7.3,1118
tt0387889,4.3,20
tt0387891,7.8,24
tt0387892,6.9,1524
tt0387893,7.0,17
tt0387896,5.6,8
tt0387898,7.3,83083
tt0387899,6.7,55
tt0387901,5.4,10
tt0387911,6.1,47
tt0387913,6.0,244
tt0387914,7.8,8034
tt0387915,7.1,236
tt0387916,5.2,7
tt0387917,7.5,21
tt0387923,4.6,13
tt0387925,5.7,1399
tt0387926,7.9,309
tt0387927,5.4,135
tt0387932,7.2,64
tt0387934,9.1,11
tt0387936,6.8,131
tt0387937,7.6,16
tt0387938,7.4,14
tt0387941,6.4,7
tt0387946,7.4,18
tt0387947,7.6,11
tt0387948,7.1,14
tt0387952,6.7,350
tt0387954,5.5,742
tt0387955,5.5,147
tt0387958,7.7,17
tt0387960,6.4,654
tt0387965,7.9,117
tt0387966,7.2,140
tt0387967,9.3,8
tt0387973,5.7,223
tt0387979,6.3,14
tt0387980,6.6,100
tt0387981,6.0,94
tt0387982,6.6,104
tt0387983,6.2,92
tt0387984,6.9,106
tt0387985,6.3,97
tt0387986,6.1,99
tt0387987,7.1,95
tt0387988,6.3,95
tt0387989,6.0,1578
tt0387990,6.1,13
tt0387992,5.0,60
tt0387995,4.1,21
tt0388001,7.0,48
tt0388003,5.7,161
tt0388004,6.5,71
tt0388005,5.7,9
tt0388007,5.2,8
tt0388008,3.8,24
tt0388011,5.0,21
tt0388012,5.2,120
tt0388013,6.7,33
tt0388021,6.9,10
tt0388034,8.4,9
tt0388036,9.6,13
tt0388040,7.5,14
tt0388042,6.3,10
tt0388052,7.1,106
tt0388053,7.3,9
tt0388055,8.3,14
tt0388056,4.9,33
tt0388061,6.2,12
tt0388062,6.0,11
tt0388068,7.1,12
tt0388072,7.1,37
tt0388073,6.7,63
tt0388075,5.4,151
tt0388076,6.4,24
tt0388077,6.9,108
tt0388078,7.2,10
tt0388082,7.5,27
tt0388083,3.7,24
tt0388084,9.2,35
tt0388088,7.7,27
tt0388089,7.7,20
tt0388091,4.3,79
tt0388093,5.0,387
tt0388096,6.6,8
tt0388097,6.6,382
tt0388098,5.5,1220
tt0388101,6.8,12
tt0388104,6.0,102
tt0388105,6.1,24
tt0388106,7.0,26
tt0388113,2.4,121
tt0388114,2.2,6
tt0388116,7.1,15
tt0388117,5.5,32
tt0388118,5.9,319
tt0388120,7.1,106
tt0388122,5.8,50
tt0388124,5.0,19
tt0388125,6.5,64080
tt0388126,6.2,15
tt0388130,7.6,1639
tt0388131,5.5,31
tt0388132,6.6,28
tt0388134,5.3,7
tt0388136,6.3,43
tt0388139,7.2,20434
tt0388141,6.6,569
tt0388143,6.3,15
tt0388146,6.0,44
tt0388147,6.5,47
tt0388150,8.5,56
tt0388151,6.1,9
tt0388153,6.8,17
tt0388154,7.2,2408
tt0388160,6.4,61
tt0388162,7.2,9
tt0388164,4.4,9
tt0388165,5.5,15
tt0388166,5.4,15
tt0388167,5.3,26
tt0388173,5.1,23
tt0388174,4.0,7
tt0388175,6.9,102
tt0388181,5.3,112
tt0388182,6.6,23402
tt0388183,4.4,3863
tt0388184,6.6,70
tt0388185,7.1,17
tt0388188,7.7,29
tt0388189,9.2,2553
tt0388192,4.3,217
tt0388193,5.0,693
tt0388194,7.6,30
tt0388195,8.2,65
tt0388197,6.4,894
tt0388201,6.5,391
tt0388202,6.3,105
tt0388203,6.4,93
tt0388205,6.8,97
tt0388207,8.1,17
tt0388209,3.8,438
tt0388211,6.1,26
tt0388212,8.4,16
tt0388213,5.3,3355
tt0388214,6.6,8
tt0388215,7.0,24
tt0388219,8.7,21
tt0388221,6.7,7
tt0388225,7.8,231
tt0388227,8.5,17
tt0388230,5.0,3622
tt0388231,4.0,31
tt0388232,7.1,10
tt0388233,5.8,472
tt0388239,7.8,7
tt0388242,5.6,1183
tt0388243,5.2,7
tt0388244,4.6,28
tt0388245,8.1,242
tt0388249,7.5,19
tt0388250,7.1,33
tt0388252,7.5,9
tt0388260,5.8,5
tt0388261,5.6,5
tt0388263,6.0,5
tt0388264,3.0,7
tt0388265,5.6,5
tt0388267,5.7,9
tt0388268,5.2,5
tt0388269,4.4,5
tt0388271,4.6,6
tt0388272,7.7,140
tt0388274,6.6,13
tt0388275,3.2,25
tt0388276,7.7,7
tt0388278,3.4,26
tt0388279,8.0,22
tt0388282,8.5,7
tt0388283,7.4,27
tt0388284,7.0,64
tt0388285,5.5,3799
tt0388286,4.9,86
tt0388287,2.6,151
tt0388288,4.7,1154
tt0388289,4.0,28
tt0388290,7.2,13
tt0388291,8.2,14
tt0388293,6.5,17
tt0388299,4.3,8
tt0388301,6.6,13
tt0388302,6.0,28
tt0388304,5.6,7
tt0388306,6.4,18
tt0388307,6.5,14
tt0388308,3.9,18
tt0388309,8.8,18
tt0388310,7.2,5
tt0388311,7.0,1588
tt0388312,6.4,16
tt0388314,4.9,15
tt0388315,3.3,272
tt0388318,7.4,6010
tt0388320,8.9,148
tt0388323,6.8,242
tt0388324,7.8,37
tt0388327,6.7,7
tt0388330,7.4,16
tt0388331,6.2,11
tt0388333,7.3,67
tt0388336,7.2,27
tt0388337,7.7,36
tt0388341,6.0,345
tt0388343,5.9,75
tt0388345,6.7,8
tt0388346,5.1,37
tt0388348,4.9,110
tt0388349,2.3,473
tt0388351,6.3,336
tt0388356,7.0,7
tt0388357,6.3,16
tt0388358,3.1,19
tt0388362,4.4,215
tt0388364,6.8,2466
tt0388365,4.6,674
tt0388366,5.2,31
tt0388367,6.3,3184
tt0388369,6.2,165
tt0388370,6.0,20
tt0388372,4.8,15
tt0388377,5.9,2685
tt0388380,6.7,6
tt0388381,6.1,30
tt0388384,7.7,8
tt0388387,6.4,62
tt0388389,7.8,90
tt0388392,6.6,11
tt0388395,7.0,3744
tt0388397,6.1,13
tt0388398,5.6,26
tt0388403,4.8,19
tt0388405,8.0,137
tt0388406,8.1,121
tt0388407,7.6,13
tt0388408,5.7,15
tt0388411,6.9,48
tt0388414,4.4,47
tt0388416,4.3,35
tt0388419,5.4,53541
tt0388421,7.0,18
tt0388423,5.4,816
tt0388425,7.7,33
tt0388426,7.5,379
tt0388429,7.5,56
tt0388432,6.7,29
tt0388434,4.6,30
tt0388437,6.7,2610
tt0388438,5.5,17
tt0388440,7.6,168
tt0388441,5.1,197
tt0388444,5.5,14
tt0388446,5.4,114
tt0388451,4.5,81
tt0388453,7.0,11
tt0388456,7.0,97
tt0388457,6.8,120
tt0388458,6.7,1556
tt0388459,7.0,7
tt0388462,8.5,1752
tt0388464,6.0,20
tt0388466,9.0,14
tt0388467,5.1,39
tt0388468,6.2,11
tt0388473,7.8,43832
tt0388474,7.0,525
tt0388480,5.6,14
tt0388482,6.3,210315
tt0388483,5.0,3549
tt0388484,4.3,132
tt0388487,5.3,141
tt0388488,7.4,105
tt0388489,5.9,165
tt0388491,5.9,15
tt0388492,8.8,24
tt0388494,3.3,13
tt0388495,7.7,934
tt0388496,6.3,16
tt0388498,6.2,24
tt0388499,6.0,20
tt0388500,5.6,18193
tt0388501,5.2,27
tt0388502,7.7,104
tt0388504,7.0,17
tt0388505,7.8,6222
tt0388506,7.4,10
tt0388507,5.6,13
tt0388509,7.1,117
tt0388511,6.8,13
tt0388514,5.2,7
tt0388517,6.8,8
tt0388519,3.6,26
tt0388520,2.8,15
tt0388521,6.8,45
tt0388526,4.5,329
tt0388527,6.8,53
tt0388530,6.8,151
tt0388534,7.5,4966
tt0388535,7.7,14
tt0388537,7.6,35
tt0388538,9.0,22
tt0388539,5.5,19
tt0388540,6.7,15
tt0388541,7.0,46
tt0388542,8.2,36
tt0388544,6.1,135
tt0388546,4.7,167
tt0388547,5.1,286
tt0388548,6.4,7
tt0388549,5.4,15
tt0388553,7.3,30
tt0388554,6.0,20
tt0388556,6.5,3604
tt0388557,6.1,25
tt0388558,6.5,16
tt0388559,6.3,57
tt0388560,4.5,20
tt0388562,7.0,1607
tt0388564,6.2,15
tt0388565,4.9,14
tt0388566,3.9,12
tt0388569,6.0,13
tt0388571,5.4,68
tt0388572,6.5,50
tt0388573,7.9,197
tt0388574,7.0,321
tt0388575,8.3,7
tt0388578,7.5,24
tt0388581,7.7,10
tt0388583,7.1,615
tt0388584,8.3,10
tt0388585,3.0,139
tt0388586,8.8,197
tt0388587,8.0,24
tt0388590,8.5,228
tt0388592,5.7,22
tt0388595,6.3,4801
tt0388597,8.6,9
tt0388601,8.1,685
tt0388602,7.9,12
tt0388603,7.4,12
tt0388604,7.9,15
tt0388605,5.9,121
tt0388606,8.2,39
tt0388609,7.2,10
tt0388612,3.4,6
tt0388613,6.6,29
tt0388614,5.6,10
tt0388615,6.9,18
tt0388619,5.0,88
tt0388620,8.2,10
tt0388625,5.1,427
tt0388626,3.2,270
tt0388627,5.0,8
tt0388628,3.9,9
tt0388629,8.9,175008
tt0388631,7.0,271
tt0388632,5.6,11
tt0388634,5.6,10
tt0388635,6.4,35
tt0388636,7.5,17
tt0388638,7.1,39
tt0388640,7.8,78
tt0388644,7.8,26189
tt0388649,7.1,28
tt0388650,5.8,874
tt0388651,8.0,12
tt0388654,6.4,82
tt0388655,6.4,45
tt0388657,6.9,17
tt0388658,8.6,17
tt0388660,7.2,15
tt0388663,5.7,7
tt0388664,6.2,7
tt0388667,7.4,364
tt0388669,7.1,24
tt0388670,6.2,11
tt0388673,6.7,173
tt0388677,6.4,12
tt0388678,5.0,7
tt0388679,4.6,534
tt0388681,4.7,35
tt0388683,6.6,62
tt0388684,6.8,8
tt0388687,7.5,13
tt0388694,7.5,49
tt0388695,7.9,222
tt0388700,7.7,34
tt0388703,6.4,74
tt0388708,6.2,25
tt0388710,5.3,154
tt0388712,6.0,8
tt0388713,7.9,109
tt0388714,7.6,108
tt0388715,5.9,105
tt0388716,5.8,103
tt0388717,6.6,97
tt0388718,5.9,102
tt0388719,6.4,102
tt0388720,7.0,100
tt0388721,6.7,99
tt0388723,6.8,31
tt0388724,5.4,9
tt0388725,6.8,10
tt0388727,7.0,2438
tt0388728,9.2,9
tt0388729,7.7,26
tt0388730,6.4,26
tt0388731,5.5,30
tt0388732,7.2,29
tt0388733,8.0,10
tt0388734,7.0,56
tt0388735,5.0,10
tt0388736,6.3,100
tt0388737,5.8,99
tt0388738,6.8,99
tt0388739,5.0,99
tt0388740,6.3,106
tt0388741,7.3,99
tt0388742,5.6,100
tt0388743,5.8,100
tt0388744,4.5,90
tt0388746,8.1,10
tt0388748,4.6,23
tt0388751,7.3,12
tt0388752,3.8,17
tt0388753,4.5,150
tt0388754,4.0,103
tt0388756,5.6,32
tt0388759,7.7,742
tt0388760,6.8,42
tt0388762,6.9,15
tt0388763,4.4,102
tt0388766,6.3,31
tt0388768,6.0,7
tt0388769,6.0,58
tt0388773,7.0,20
tt0388776,7.0,7
tt0388777,8.2,16
tt0388779,3.5,144
tt0388784,6.5,156
tt0388787,6.3,8
tt0388788,6.4,103
tt0388789,7.2,17715
tt0388791,7.1,37
tt0388793,7.3,26
tt0388794,6.4,12
tt0388795,7.7,371421
tt0388796,7.2,40
tt0388798,7.1,16
tt0388799,6.6,31
tt0388800,7.0,33
tt0388801,4.9,25
tt0388805,5.1,11
tt0388807,7.4,288
tt0388810,6.9,10
tt0388813,6.9,194
tt0388814,5.5,41
tt0388815,8.0,576
tt0388817,4.4,15
tt0388818,5.6,818
tt0388820,4.2,30
tt0388821,5.7,121
tt0388824,8.6,6
tt0388826,7.6,21
tt0388828,6.6,410
tt0388829,5.2,6
tt0388831,6.3,89
tt0388832,2.8,16
tt0388833,7.5,13
tt0388834,6.4,21
tt0388835,7.3,319
tt0388836,3.8,17
tt0388837,5.4,367
tt0388838,6.8,4854
tt0388842,7.1,19
tt0388846,4.7,200
tt0388847,7.6,65
tt0388848,7.2,10
tt0388849,4.4,98
tt0388850,8.2,152
tt0388852,5.7,87
tt0388854,8.2,16
tt0388858,4.9,218
tt0388859,6.7,104
tt0388864,6.9,9
tt0388865,6.4,33
tt0388866,3.1,39
tt0388869,2.7,26
tt0388870,6.4,111
tt0388873,8.2,13
tt0388875,7.5,39
tt0388876,8.1,27
tt0388877,6.1,101
tt0388878,6.3,98
tt0388879,6.9,104
tt0388882,7.3,103
tt0388883,7.9,15
tt0388884,6.9,162
tt0388887,6.8,51
tt0388888,7.7,6538
tt0388889,7.8,12
tt0388891,2.2,42
tt0388892,6.1,32
tt0388893,5.7,12
tt0388894,6.9,429
tt0388898,8.0,34
tt0388902,6.4,11
tt0388904,7.8,7
tt0388905,6.8,33
tt0388906,8.2,99
tt0388907,6.0,7
tt0388908,7.4,88
tt0388910,7.4,19
tt0388911,6.6,133
tt0388912,5.5,23
tt0388913,5.5,23
tt0388914,6.9,76
tt0388915,6.9,45
tt0388920,7.0,7
tt0388921,5.2,18
tt0388923,7.8,9
tt0388925,7.7,53
tt0388926,7.9,14
tt0388927,8.6,22
tt0388928,6.4,23
tt0388929,8.4,3017
tt0388930,8.0,6
tt0388932,5.4,62
tt0388934,6.2,55
tt0388935,7.4,217
tt0388936,5.9,405
tt0388937,5.4,83
tt0388938,6.3,25
tt0388941,7.8,151
tt0388942,5.3,122
tt0388943,8.3,167
tt0388944,8.1,4033
tt0388947,6.5,104
tt0388950,6.8,13
tt0388951,8.4,10
tt0388952,6.4,168
tt0388953,7.2,79
tt0388954,7.8,59
tt0388955,9.0,7
tt0388958,6.1,20
tt0388959,7.2,57
tt0388962,5.2,63
tt0388963,5.4,10
tt0388965,8.9,15
tt0388966,6.7,15
tt0388967,7.0,14
tt0388968,5.6,8
tt0388969,6.7,10
tt0388970,3.8,6
tt0388973,5.3,1087
tt0388975,8.5,11
tt0388976,5.5,1286
tt0388977,4.9,385
tt0388978,8.2,24
tt0388980,7.4,32498
tt0388981,4.8,54
tt0388982,5.2,13
tt0388986,5.4,106
tt0388987,8.1,13
tt0388989,5.0,23
tt0388990,6.6,98
tt0388991,6.8,437
tt0388992,7.3,105
tt0388995,4.0,17
tt0388996,7.0,433
tt0388997,7.7,78
tt0388999,6.3,18
tt0389001,6.3,12
tt0389003,6.8,119
tt0389004,5.5,8
tt0389005,7.6,48
tt0389009,7.2,144
tt0389010,7.5,160
tt0389011,8.2,152
tt0389013,7.2,99
tt0389015,7.7,98
tt0389016,6.0,100
tt0389017,5.2,24
tt0389023,8.4,42
tt0389024,6.4,15
tt0389026,5.6,20
tt0389028,6.5,22
tt0389029,7.7,12
tt0389031,6.8,16
tt0389035,2.2,27
tt0389037,9.8,189
tt0389038,4.4,77
tt0389039,6.9,73
tt0389041,5.9,23
tt0389043,7.6,16
tt0389050,6.8,15
tt0389052,6.4,205
tt0389053,5.8,279
tt0389054,5.8,53
tt0389055,7.9,17
tt0389058,8.3,33
tt0389059,7.0,51
tt0389060,8.4,400
tt0389061,8.1,27
tt0389062,8.7,10
tt0389066,8.5,89
tt0389067,5.0,12
tt0389068,7.3,23
tt0389070,5.9,24
tt0389071,6.9,123
tt0389073,5.3,87
tt0389074,7.0,4753
tt0389076,6.9,15
tt0389077,6.1,17
tt0389078,6.0,5
tt0389079,6.8,59
tt0389080,6.8,50
tt0389081,4.2,13
tt0389082,4.4,13
tt0389083,5.2,138
tt0389085,5.9,20
tt0389088,4.1,216
tt0389089,7.7,109
tt0389094,3.9,327
tt0389095,7.5,52
tt0389096,7.4,45
tt0389097,4.8,25
tt0389098,7.0,108
tt0389099,7.9,22
tt0389107,6.1,20
tt0389109,2.3,38
tt0389111,7.1,11
tt0389112,4.2,5
tt0389113,6.5,26
tt0389114,8.1,19
tt0389118,8.6,7
tt0389120,7.3,12
tt0389121,6.9,1006
tt0389122,6.7,105
tt0389123,6.5,114
tt0389124,6.6,136
tt0389125,6.6,42
tt0389126,4.8,20
tt0389128,7.0,571
tt0389129,6.2,6
tt0389130,6.1,16
tt0389131,5.6,57
tt0389133,6.4,61
tt0389138,9.0,5
tt0389139,4.4,111
tt0389144,5.6,18
tt0389147,7.3,36
tt0389148,9.4,6
tt0389149,5.4,22
tt0389150,7.9,16
tt0389152,7.6,128
tt0389153,7.4,1251
tt0389158,5.0,101
tt0389159,5.7,50
tt0389161,8.9,86
tt0389164,3.8,24
tt0389166,3.0,23
tt0389169,5.6,12
tt0389170,6.4,97
tt0389172,5.2,77
tt0389175,7.2,29
tt0389177,8.2,16
tt0389178,5.7,8
tt0389179,4.9,36
tt0389182,6.5,478
tt0389185,8.5,34
tt0389186,6.8,9
tt0389190,7.6,11
tt0389191,6.5,7
tt0389192,7.5,150
tt0389194,7.2,21
tt0389196,6.8,7
tt0389197,5.8,97
tt0389198,5.8,31
tt0389202,7.2,6
tt0389204,5.9,46
tt0389206,5.5,13
tt0389207,8.3,13
tt0389208,7.2,147
tt0389209,6.5,101
tt0389210,7.0,102
tt0389211,7.8,110
tt0389212,6.2,102
tt0389213,7.1,99
tt0389214,7.6,111
tt0389215,6.4,104
tt0389216,6.6,101
tt0389217,5.8,100
tt0389218,7.2,102
tt0389219,8.0,104
tt0389220,6.3,100
tt0389221,7.0,100
tt0389222,5.8,103
tt0389223,6.1,101
tt0389224,7.8,103
tt0389225,5.1,414
tt0389228,8.8,7
tt0389235,6.7,690
tt0389236,6.7,80
tt0389237,6.8,116
tt0389238,6.3,45
tt0389245,6.7,26
tt0389246,9.3,10
tt0389248,6.8,9
tt0389254,8.3,16
tt0389256,6.4,144
tt0389257,6.3,101
tt0389258,7.8,101
tt0389259,7.3,101
tt0389260,5.5,100
tt0389263,5.4,106
tt0389264,6.0,100
tt0389265,7.0,100
tt0389266,7.5,101
tt0389267,5.0,100
tt0389269,5.8,99
tt0389271,5.0,103
tt0389274,7.0,105
tt0389275,7.6,18
tt0389276,7.1,110
tt0389277,7.8,62
tt0389278,5.8,63
tt0389280,7.5,19
tt0389281,7.0,340
tt0389282,6.0,79
tt0389285,7.9,145
tt0389288,6.6,95
tt0389290,5.3,12
tt0389291,4.1,21
tt0389292,2.0,210
tt0389293,7.0,14
tt0389296,7.3,18
tt0389297,4.2,7
tt0389299,3.8,14
tt0389301,6.4,97
tt0389308,5.7,17
tt0389309,5.2,19
tt0389311,9.5,47
tt0389313,4.9,298
tt0389315,5.5,25
tt0389316,5.7,118
tt0389318,7.4,34
tt0389319,6.4,32
tt0389321,3.5,17
tt0389326,7.8,4613
tt0389327,5.8,3353
tt0389328,4.9,12348
tt0389329,6.6,99
tt0389335,6.2,23
tt0389336,8.1,21
tt0389337,6.9,783
tt0389338,8.5,10
tt0389340,7.0,2619
tt0389341,6.3,14
tt0389342,9.6,14
tt0389343,5.0,654
tt0389344,6.2,6
tt0389348,7.2,65
tt0389351,7.7,7
tt0389353,6.0,15
tt0389356,6.8,108
tt0389357,6.5,9
tt0389360,2.7,621
tt0389361,7.6,1166
tt0389363,7.6,17
tt0389364,7.8,15
tt0389367,6.8,8
tt0389371,2.3,262
tt0389372,8.5,10
tt0389377,7.0,159
tt0389378,6.4,103
tt0389380,6.1,20
tt0389383,4.6,100
tt0389384,8.4,27
tt0389389,5.7,100
tt0389390,5.6,107
tt0389391,5.2,104
tt0389392,7.2,99
tt0389393,6.4,103
tt0389395,6.9,159
tt0389396,4.3,7
tt0389397,7.8,9
tt0389399,7.7,56
tt0389400,8.1,8
tt0389403,4.8,10
tt0389405,6.2,13
tt0389407,5.6,15
tt0389408,6.0,8
tt0389410,9.2,8
tt0389411,7.9,23
tt0389416,6.6,128
tt0389418,4.8,26
tt0389419,6.7,11
tt0389420,8.1,9
tt0389421,6.5,64
tt0389422,7.8,11
tt0389425,6.9,297
tt0389427,7.9,103
tt0389428,5.7,102
tt0389429,7.8,100
tt0389430,6.5,17
tt0389431,5.7,100
tt0389432,7.3,15
tt0389433,8.3,9
tt0389434,6.2,102
tt0389435,5.8,52
tt0389436,6.4,69
tt0389437,5.3,134
tt0389439,8.7,9
tt0389440,7.5,28
tt0389442,6.8,8
tt0389443,4.8,17
tt0389444,5.2,99
tt0389448,8.2,1269
tt0389451,5.7,20
tt0389453,7.4,43
tt0389455,6.2,35
tt0389456,6.1,18
tt0389459,9.0,8
tt0389463,7.6,11
tt0389464,6.4,11
tt0389465,5.7,11
tt0389467,7.8,31
tt0389468,6.7,7
tt0389470,8.5,27
tt0389473,6.3,199
tt0389474,6.3,48
tt0389475,2.8,313
tt0389477,5.7,8
tt0389481,5.5,32
tt0389482,7.5,19
tt0389483,6.2,9
tt0389484,8.6,5
tt0389485,6.4,13
tt0389496,6.9,105
tt0389497,7.0,100
tt0389504,6.4,10
tt0389505,6.5,21
tt0389508,6.5,28
tt0389510,8.4,45
tt0389514,5.2,23
tt0389515,8.6,17
tt0389517,7.0,24
tt0389518,8.0,8
tt0389519,9.0,50
tt0389522,2.3,250
tt0389523,7.4,19
tt0389524,6.3,27
tt0389526,7.3,38
tt0389528,4.2,122
