tconst,averagerating,numvotes
tt0402022,5.4,131222
tt0402025,8.9,23
tt0402026,8.5,308
tt0402028,5.5,16
tt0402031,8.2,35
tt0402032,6.5,7
tt0402033,4.8,15
tt0402037,5.8,6
tt0402040,5.3,202
tt0402043,4.6,123
tt0402044,7.1,31
tt0402047,7.4,13
tt0402049,6.6,540
tt0402050,8.2,12
tt0402052,6.2,542
tt0402055,7.2,16
tt0402056,8.2,14
tt0402057,5.8,18379
tt0402058,8.0,18
tt0402059,8.0,8
tt0402060,5.8,36
tt0402062,3.2,55
tt0402063,5.8,510
tt0402064,6.1,23
tt0402065,6.5,133
tt0402069,4.6,12
tt0402072,7.0,12
tt0402073,5.5,30
tt0402075,7.0,238
tt0402078,3.5,8
tt0402079,7.5,9
tt0402087,7.2,68
tt0402088,7.1,80
tt0402089,4.0,111
tt0402092,5.6,32
tt0402093,5.6,578
tt0402094,7.3,30
tt0402095,7.0,12
tt0402096,8.1,30
tt0402101,7.9,17
tt0402102,6.1,709
tt0402104,7.1,274
tt0402105,6.7,44
tt0402114,4.4,417
tt0402115,6.3,3221
tt0402116,6.3,36
tt0402117,6.7,52
tt0402124,6.2,16
tt0402125,5.1,13
tt0402126,4.2,6
tt0402127,4.8,1772
tt0402129,2.5,37
tt0402130,6.0,1138
tt0402131,8.2,6
tt0402132,7.4,31
tt0402133,6.2,11
tt0402136,3.4,47
tt0402141,6.8,1572
tt0402142,6.6,14
tt0402144,5.8,229
tt0402145,5.8,19
tt0402149,7.1,15
tt0402152,5.3,16
tt0402153,6.8,26
tt0402156,6.7,17
tt0402157,2.1,13
tt0402158,5.8,11985
tt0402159,7.5,194
tt0402160,9.0,7
tt0402162,7.2,141
tt0402168,8.5,16
tt0402169,5.9,8
tt0402171,6.2,14
tt0402172,5.9,30
tt0402174,3.8,16
tt0402175,3.0,281
tt0402178,8.7,462
tt0402181,8.1,14
tt0402183,6.5,102
tt0402186,8.1,47
tt0402187,7.4,12
tt0402188,7.9,14
tt0402189,7.0,78
tt0402191,4.9,10
tt0402192,4.4,224
tt0402193,8.2,22
tt0402198,3.6,8
tt0402201,8.2,247
tt0402204,9.3,17
tt0402210,7.5,30
tt0402214,5.8,9
tt0402216,7.5,20
tt0402217,7.1,24
tt0402219,5.4,12
tt0402221,7.2,105
tt0402223,6.1,800
tt0402230,5.6,1542
tt0402232,8.4,27
tt0402235,8.7,42
tt0402246,8.0,17
tt0402247,5.5,892
tt0402249,6.0,5523
tt0402250,7.3,167
tt0402252,6.4,37
tt0402260,5.9,377
tt0402264,3.1,53
tt0402265,8.3,16
tt0402268,5.7,38
tt0402269,5.6,24
tt0402270,6.7,15
tt0402273,8.0,8
tt0402279,7.3,9
tt0402280,6.9,11
tt0402284,6.9,42
tt0402289,6.8,53
tt0402290,8.2,40
tt0402291,6.9,59
tt0402293,8.1,26
tt0402294,3.8,1874
tt0402303,5.0,93
tt0402305,3.2,42
tt0402306,6.1,115
tt0402309,6.3,24
tt0402311,7.1,61
tt0402313,4.8,19
tt0402314,6.3,37
tt0402316,4.5,17
tt0402317,4.7,15
tt0402319,6.7,18
tt0402320,6.4,9
tt0402321,5.6,43
tt0402323,5.9,55
tt0402325,6.5,33
tt0402328,7.2,63
tt0402329,6.3,10
tt0402330,6.3,50
tt0402331,7.9,69
tt0402335,6.7,23
tt0402336,5.1,1726
tt0402340,6.7,17
tt0402343,4.9,8
tt0402347,9.1,18
tt0402348,7.0,3578
tt0402349,6.2,106
tt0402351,8.5,11
tt0402352,7.0,19
tt0402353,6.7,52
tt0402357,5.7,187
tt0402359,7.3,11
tt0402360,6.0,7
tt0402362,8.5,15
tt0402364,6.0,14
tt0402366,7.7,22
tt0402368,9.2,20
tt0402369,6.5,21
tt0402371,7.5,49
tt0402374,6.8,310
tt0402375,7.3,10
tt0402378,5.5,263
tt0402380,5.3,19
tt0402383,6.5,62
tt0402387,5.3,13
tt0402389,6.5,60
tt0402394,8.3,115
tt0402399,6.7,88443
tt0402400,8.4,736
tt0402402,6.2,71
tt0402405,7.1,39
tt0402406,7.4,1106
tt0402407,7.7,11
tt0402408,9.0,6
tt0402409,6.8,20
tt0402410,6.9,8
tt0402411,4.9,75
tt0402412,7.9,24
tt0402413,6.4,37
tt0402414,7.5,12
tt0402415,8.7,12
tt0402416,6.4,14
tt0402417,6.7,986
tt0402420,5.7,18
tt0402424,3.5,465
tt0402426,8.0,25
tt0402432,4.2,13
tt0402433,6.4,19
tt0402434,6.4,12
tt0402438,4.8,116
tt0402443,7.4,18
tt0402444,8.0,2479
tt0402445,7.3,11
tt0402446,6.8,21
tt0402447,6.4,180
tt0402449,7.1,58
tt0402450,7.8,44
tt0402451,6.8,32
tt0402453,7.9,34
tt0402454,7.0,20
tt0402456,8.2,9
tt0402459,8.5,15
tt0402466,7.3,23
tt0402467,8.2,15
tt0402468,7.0,12
tt0402469,7.9,36
tt0402471,5.8,1407
tt0402475,6.4,6
tt0402476,8.9,20
tt0402479,8.0,49
tt0402480,8.0,9
tt0402481,6.8,449
tt0402482,7.1,14
tt0402488,4.9,8
tt0402489,7.7,28
tt0402492,7.6,303
tt0402493,7.2,4327
tt0402495,5.6,41
tt0402497,8.2,20
tt0402498,7.3,23
tt0402500,4.5,180
tt0402502,5.5,58
tt0402505,6.6,849
tt0402507,6.4,100
tt0402508,7.6,276
tt0402510,6.8,23
tt0402511,4.8,22
tt0402512,5.4,95
tt0402513,7.3,26
tt0402516,5.3,13
tt0402519,7.2,154
tt0402520,5.8,99
tt0402521,6.5,110
tt0402522,5.6,81
tt0402526,6.8,30
tt0402527,6.9,319
tt0402532,7.3,25
tt0402535,6.4,12
tt0402536,6.2,11
tt0402538,6.6,32
tt0402539,7.3,16
tt0402540,7.7,36
tt0402547,4.8,54
tt0402554,6.8,111
tt0402556,7.2,39
tt0402561,6.9,14
tt0402562,6.5,11
tt0402565,6.3,13
tt0402576,6.7,11
tt0402577,7.7,451
tt0402580,6.6,105
tt0402586,7.5,50
tt0402587,4.5,11
tt0402588,8.5,14
tt0402590,7.0,530
tt0402593,6.5,18
tt0402594,7.9,17
tt0402595,6.2,942
tt0402599,6.2,71
tt0402600,7.5,81
tt0402601,8.8,9
tt0402602,4.5,35
tt0402603,6.9,12
tt0402606,3.0,165
tt0402607,3.0,205
tt0402608,8.2,14
tt0402610,7.5,113
tt0402613,5.8,12
tt0402616,5.2,11
tt0402617,8.5,34
tt0402619,6.3,30
tt0402620,7.2,26
tt0402621,7.1,74
tt0402622,4.6,14
tt0402625,6.5,10
tt0402627,3.8,13
tt0402635,7.4,145
tt0402637,5.5,24
tt0402640,8.5,42
tt0402641,6.7,135
tt0402642,8.9,13
tt0402643,6.6,63
tt0402644,7.5,232
tt0402646,8.1,10
tt0402649,5.2,66
tt0402651,8.5,9
tt0402652,7.1,30
tt0402660,3.1,18
tt0402661,8.8,6
tt0402662,8.2,8
tt0402668,4.7,18
tt0402672,6.6,32
tt0402675,8.9,25
tt0402687,7.1,10
tt0402689,7.7,9
tt0402691,7.3,24
tt0402692,8.1,58
tt0402693,4.6,31
tt0402701,2.6,517
tt0402703,6.5,23
tt0402704,3.8,14
tt0402706,8.0,28
tt0402707,4.2,119
tt0402708,7.3,44
tt0402710,6.2,523
tt0402711,8.5,48671
tt0402713,5.1,25
tt0402714,7.6,471
tt0402716,7.2,2134
tt0402719,9.2,7
tt0402720,4.0,446
tt0402725,7.2,9
tt0402727,7.1,100
tt0402728,6.5,93
tt0402729,8.4,152
tt0402730,8.0,126
tt0402731,6.0,83
tt0402732,8.0,105
tt0402733,4.3,105
tt0402738,6.8,80
tt0402739,3.3,12
tt0402741,6.1,9
tt0402743,5.1,4789
tt0402747,7.0,28
tt0402748,6.0,16
tt0402749,8.5,9
tt0402750,5.5,97
tt0402751,4.2,11
tt0402754,8.7,42
tt0402755,6.5,1244
tt0402758,5.2,27
tt0402759,5.0,6
tt0402763,5.2,170
tt0402764,6.2,1227
tt0402775,7.6,13
tt0402796,4.4,12
tt0402802,6.1,268
tt0402803,1.7,37
tt0402808,5.5,114
tt0402809,6.6,20
tt0402812,8.0,5
tt0402814,7.8,29
tt0402818,6.6,37
tt0402820,5.5,28
tt0402823,6.8,11
tt0402825,6.5,67
tt0402832,4.1,384
tt0402834,7.6,15
tt0402836,5.8,5
tt0402837,6.8,118
tt0402842,6.5,966
tt0402845,4.4,24
tt0402850,6.3,14934
tt0402854,6.4,61
tt0402858,7.7,13
tt0402864,6.1,16
tt0402866,7.6,24
tt0402869,7.7,185
tt0402874,6.1,3603
tt0402884,8.8,14
tt0402886,6.9,18
tt0402888,7.7,18
tt0402889,5.6,21
tt0402893,6.3,12
tt0402894,6.5,55658
tt0402896,7.2,27
tt0402899,2.7,20
tt0402900,8.5,10
tt0402901,5.1,40419
tt0402902,5.6,11
tt0402903,7.5,188
tt0402904,3.5,1192
tt0402906,7.3,2332
tt0402910,6.4,56587
tt0402912,5.8,1297
tt0402919,4.6,12
tt0402927,5.3,12
tt0402928,6.2,70
tt0402934,8.8,50
tt0402936,7.3,532
tt0402943,6.1,12
tt0402944,4.9,12
tt0402946,6.6,5
tt0402948,5.1,14
tt0402950,6.9,84
tt0402951,6.9,20
tt0402955,4.4,13
tt0402959,4.7,134
tt0402963,7.1,18
tt0402965,8.6,26
tt0402968,8.4,8
tt0402976,7.0,160
tt0402978,3.9,90
tt0402982,6.5,75
tt0402991,8.5,193
tt0402993,6.9,16
tt0402998,6.4,30
tt0403002,6.5,16
tt0403004,5.3,548
tt0403009,8.2,129
tt0403013,6.4,12
tt0403016,4.3,4807
tt0403017,7.8,10
tt0403020,5.9,66
tt0403021,4.2,10
tt0403024,6.3,9
tt0403030,9.4,82
tt0403031,7.1,71
tt0403035,8.0,93
tt0403045,5.2,5
tt0403047,7.2,38
tt0403048,6.5,63
tt0403056,6.5,338
tt0403057,6.0,1053
tt0403059,5.9,33
tt0403060,8.1,23
tt0403064,6.4,9
tt0403065,9.0,19
tt0403068,7.6,13
tt0403070,5.6,9
tt0403078,6.7,794
tt0403082,7.1,18
tt0403085,3.2,266
tt0403087,4.3,538
tt0403099,7.1,14
tt0403100,6.0,291
tt0403102,5.7,10
tt0403104,6.8,38
tt0403111,5.5,7
tt0403114,6.7,14
tt0403115,6.4,12
tt0403116,4.6,13
tt0403117,5.9,23
tt0403118,4.8,873
tt0403120,5.8,588
tt0403123,4.4,51
tt0403145,4.9,16
tt0403146,7.2,24
tt0403147,5.9,19
tt0403148,7.4,6
tt0403149,9.2,9
tt0403156,8.5,26
tt0403160,5.9,13
tt0403161,4.6,15
tt0403168,7.3,309
tt0403170,8.2,23
tt0403171,9.0,7
tt0403172,6.4,5
tt0403175,7.4,27
tt0403179,4.1,11
tt0403181,5.4,24
tt0403182,7.4,21
tt0403190,7.2,36
tt0403192,5.5,14
tt0403193,6.6,24
tt0403197,5.9,42
tt0403198,7.4,34
tt0403200,7.3,48
tt0403203,5.6,113
tt0403204,8.0,14
tt0403211,7.4,9
tt0403214,6.2,11
tt0403216,4.8,51
tt0403217,5.7,23360
tt0403218,5.7,51
tt0403221,5.4,24
tt0403222,4.7,8
tt0403227,6.5,684
tt0403229,5.8,14
tt0403230,7.2,16
tt0403232,6.7,390
tt0403234,7.5,16
tt0403237,5.8,1719
tt0403244,7.4,10
tt0403246,5.4,14
tt0403248,8.9,17
tt0403250,4.5,34
tt0403251,6.2,21
tt0403256,7.2,64
tt0403258,4.4,12
tt0403259,7.1,51
tt0403260,5.8,56
tt0403261,7.1,46
tt0403267,3.8,746
tt0403272,6.1,18
tt0403276,5.3,55
tt0403278,6.7,10
tt0403279,3.3,309
tt0403280,4.4,8
tt0403282,6.0,8
tt0403285,6.2,9
tt0403286,5.0,8
tt0403291,4.8,16
tt0403294,8.6,7
tt0403295,6.8,62
tt0403297,4.6,12
tt0403304,5.7,420
tt0403305,3.0,6
tt0403306,4.9,85
tt0403308,8.1,17
tt0403310,6.4,239
tt0403314,5.1,10
tt0403315,8.1,21
tt0403324,8.2,532
tt0403326,6.5,40
tt0403327,8.5,204
tt0403328,8.1,11
tt0403334,7.0,22
tt0403336,7.0,23
tt0403337,6.7,9
tt0403339,6.7,10
tt0403347,5.1,175
tt0403353,7.4,212
tt0403356,4.7,16
tt0403358,6.4,54828
tt0403359,6.8,166
tt0403360,6.8,2824
tt0403362,5.6,14
tt0403364,5.1,15
tt0403368,5.7,8
tt0403371,5.6,20
tt0403375,6.9,64
tt0403377,5.6,15
tt0403381,5.4,15
tt0403382,6.4,45
tt0403384,5.3,33
tt0403385,6.0,14
tt0403386,6.2,415
tt0403387,8.8,7
tt0403388,6.6,8
tt0403390,5.2,264
tt0403397,8.2,18
tt0403399,7.2,14
tt0403401,8.0,8
tt0403407,5.4,5650
tt0403410,7.4,27
tt0403411,6.2,18
tt0403413,8.3,18
tt0403414,5.7,19
tt0403415,6.6,25
tt0403416,6.5,15
tt0403417,4.3,21
tt0403420,4.2,398
tt0403421,6.7,16
tt0403425,5.7,14
tt0403426,6.5,178
tt0403427,6.7,41
tt0403430,6.2,16
tt0403431,7.5,20
tt0403436,3.1,176
tt0403437,5.2,18
tt0403439,6.2,267
tt0403441,5.4,15
tt0403443,9.0,26
tt0403444,4.2,17
tt0403447,8.7,21
tt0403448,7.4,213
tt0403452,6.8,894
tt0403454,9.2,17
tt0403455,6.2,7649
tt0403459,7.8,16
tt0403460,7.7,34
tt0403461,8.5,18
tt0403462,8.0,132
tt0403463,6.8,14
tt0403464,8.8,24
tt0403465,7.4,526
tt0403466,9.4,23
tt0403468,8.8,6
tt0403473,7.2,309
tt0403475,6.9,70
tt0403476,4.4,22
tt0403477,6.6,8
tt0403479,6.1,15
tt0403481,3.1,9
tt0403482,8.0,24
tt0403483,6.3,877
tt0403485,7.1,67
tt0403487,7.3,75
tt0403490,6.4,44
tt0403496,5.2,13
tt0403503,7.3,22
tt0403505,5.0,80
tt0403507,4.9,15
tt0403508,6.5,63459
tt0403510,7.8,20
tt0403514,5.6,39
tt0403515,3.2,6
tt0403516,8.5,58
tt0403522,6.1,2364
tt0403524,6.8,252
tt0403525,7.5,16
tt0403526,6.2,25
tt0403532,5.6,69
tt0403533,6.0,30
tt0403535,7.2,22
tt0403537,4.5,1511
tt0403538,7.8,225
tt0403539,6.4,854
tt0403547,8.2,5
tt0403571,7.2,326
tt0403574,7.4,27
tt0403575,6.6,21
tt0403578,7.3,341
tt0403579,7.5,1343
tt0403581,6.5,22
tt0403582,6.1,68
tt0403590,6.2,8
tt0403591,6.5,332
tt0403592,7.4,11
tt0403595,7.4,17
tt0403598,3.0,202
tt0403600,8.5,14
tt0403601,4.7,9
tt0403603,7.0,9
tt0403604,7.9,8
tt0403609,6.8,69
tt0403612,5.1,210
tt0403616,4.8,6
tt0403624,5.5,17
tt0403627,4.4,25
tt0403629,6.3,11
tt0403630,7.4,11
tt0403632,7.9,15
tt0403633,7.5,12
tt0403639,5.4,6
tt0403640,9.4,28
tt0403641,5.3,28
tt0403645,4.3,4431
tt0403646,7.3,29
tt0403648,5.3,32
tt0403649,4.2,12
tt0403650,6.0,161
tt0403655,6.6,114
tt0403657,6.9,218
tt0403658,7.0,197
tt0403659,6.1,142
tt0403664,7.6,6
tt0403674,5.5,28
tt0403677,9.3,28
tt0403679,6.9,60
tt0403684,5.9,15
tt0403685,7.0,11
tt0403686,4.8,34
tt0403687,8.0,1929
tt0403692,6.4,1819
tt0403694,7.4,6
tt0403695,4.8,5
tt0403702,6.4,75469
tt0403703,4.9,8883
tt0403705,8.3,49
tt0403707,4.1,12
tt0403708,5.0,37
tt0403709,7.6,70
tt0403713,8.2,36
tt0403714,9.0,31
tt0403717,7.6,5
tt0403718,1.7,253
tt0403719,6.2,11
tt0403721,7.6,10
tt0403722,8.7,17
tt0403723,6.3,57
tt0403724,6.4,11
tt0403725,6.0,10
tt0403726,6.1,178
tt0403727,4.2,75
tt0403728,6.6,115
tt0403730,4.0,10
tt0403731,5.4,30
tt0403732,4.8,29
tt0403738,3.4,153
tt0403739,8.0,30
tt0403743,8.5,10
tt0403744,7.5,9
tt0403745,7.5,238
tt0403747,8.0,74
tt0403748,3.6,71
tt0403751,6.9,510
tt0403752,6.4,13
tt0403754,6.6,9
tt0403755,7.6,107
tt0403757,8.2,8
tt0403759,6.2,1742
tt0403761,7.8,18
tt0403764,8.2,133
tt0403765,7.0,6
tt0403766,5.4,26
tt0403776,8.3,21
tt0403778,8.6,14792
tt0403779,7.7,9
tt0403780,6.8,18
tt0403781,8.6,8
tt0403783,7.5,4470
tt0403787,6.9,9
tt0403789,5.5,23
tt0403791,6.6,12
tt0403795,6.3,1546
tt0403797,8.2,6
tt0403803,7.6,34
tt0403804,7.4,28
tt0403806,8.0,863
tt0403807,8.4,46
tt0403808,7.6,21
tt0403811,6.7,11
tt0403812,6.5,8
tt0403813,5.7,403
tt0403814,6.7,33
tt0403816,6.8,85
tt0403819,6.4,12
tt0403821,7.0,23
tt0403822,7.2,14
tt0403824,3.4,510
tt0403827,6.7,68
tt0403828,7.0,91
tt0403831,4.8,23
tt0403832,6.8,144
tt0403833,6.4,9
tt0403836,8.4,116
tt0403837,4.2,117
tt0403839,7.5,15
tt0403842,6.1,57
tt0403844,5.3,10
tt0403847,7.8,15
tt0403848,4.3,1002
tt0403851,4.2,139
tt0403856,6.0,8
tt0403864,7.4,13
tt0403867,7.2,36
tt0403869,6.5,25
tt0403871,7.8,37
tt0403872,8.4,131
tt0403873,7.0,14
tt0403876,2.1,26
tt0403877,7.6,12
tt0403878,4.3,31
tt0403880,5.3,25
tt0403884,8.2,66
tt0403885,3.0,1457
tt0403888,2.3,215
tt0403889,6.4,25
tt0403890,4.9,36
tt0403893,7.1,327
tt0403894,8.0,79
tt0403895,2.7,61
tt0403897,5.7,15
tt0403898,7.5,14
tt0403899,7.4,17
tt0403900,6.5,55
tt0403903,9.0,6
tt0403906,8.1,24
tt0403908,6.8,23
tt0403910,6.7,931
tt0403913,4.7,140
tt0403915,8.1,58
tt0403916,5.8,21
tt0403917,8.4,11
tt0403923,6.9,100
tt0403924,8.4,14
tt0403925,8.7,7
tt0403927,8.2,371
tt0403933,5.3,1450
tt0403935,3.4,4124
tt0403936,6.8,6
tt0403938,8.2,8
tt0403939,6.6,5
tt0403942,6.6,21
tt0403946,4.2,1239
tt0403949,4.5,97
tt0403950,7.0,381
tt0403951,6.0,17
tt0403953,6.2,6
tt0403954,5.7,10
tt0403957,6.5,51
tt0403962,7.9,47
tt0403965,6.4,352
tt0403967,7.7,14
tt0403970,6.8,7
tt0403971,6.4,48
tt0403972,6.7,98
tt0403974,7.2,10
tt0403977,5.2,9
tt0403978,7.1,8
tt0403979,5.0,9
tt0403980,6.1,76
tt0403981,8.4,118
tt0403984,6.1,12
tt0403986,7.7,20
tt0403990,6.3,1423
tt0403992,2.1,23
tt0403994,8.6,21
tt0403996,7.6,47
tt0403997,7.0,10
tt0403998,7.9,84
tt0404000,7.2,5
tt0404001,5.7,274
tt0404002,7.0,18
tt0404003,7.4,51
tt0404004,7.5,66
tt0404005,8.1,49
tt0404007,7.9,12
tt0404008,7.6,14
tt0404010,7.9,25
tt0404011,5.4,460
tt0404013,6.9,9
tt0404015,6.0,139
tt0404016,5.6,42
tt0404017,7.5,50
tt0404018,7.0,28
tt0404025,5.3,21
tt0404026,7.4,29
tt0404029,5.6,534
tt0404030,7.4,59349
tt0404031,3.5,558
tt0404032,6.7,135764
tt0404034,6.0,36
tt0404035,6.0,37
tt0404040,5.1,17
tt0404044,8.5,13
tt0404045,7.5,14
tt0404050,7.5,15
tt0404051,9.0,15
tt0404054,8.3,157
tt0404055,8.0,127
tt0404057,6.1,46
tt0404058,3.7,8
tt0404059,9.1,18
tt0404060,6.6,18
tt0404061,9.3,9
tt0404068,8.5,6
tt0404072,8.4,19
tt0404073,5.7,25
tt0404075,5.6,80
tt0404079,4.6,70
tt0404082,4.9,30
tt0404086,5.8,30
tt0404088,5.2,86
tt0404090,3.2,6876
tt0404092,6.6,25
tt0404094,6.7,12
tt0404095,5.7,35
tt0404097,3.4,10
tt0404098,6.0,26
tt0404112,8.0,3041
tt0404114,8.8,15
tt0404115,5.8,80
tt0404116,8.3,44
tt0404126,5.0,340
tt0404127,3.9,134
tt0404132,8.7,7
tt0404135,5.1,9
tt0404138,6.8,36
tt0404139,6.9,35
tt0404140,6.3,9
tt0404142,6.7,19
tt0404143,8.5,13
tt0404146,7.0,89
tt0404148,9.6,7
tt0404156,8.7,18
tt0404163,5.8,4698
tt0404165,6.9,656
tt0404169,6.9,141
tt0404174,7.7,46
tt0404176,6.4,101
tt0404177,4.4,29
tt0404180,5.9,123
tt0404181,5.2,20
tt0404182,7.7,7
tt0404183,7.2,436
tt0404186,3.7,117
tt0404190,6.3,8
tt0404192,4.2,12
tt0404193,9.4,24
tt0404194,6.8,34
tt0404196,7.9,47
tt0404201,3.7,30
tt0404202,8.5,692
tt0404203,7.5,114447
tt0404204,8.2,92
tt0404205,9.3,62
tt0404206,8.8,78
tt0404211,7.8,5
tt0404213,5.9,10
tt0404215,6.3,1834
tt0404217,7.7,11
tt0404218,6.3,97
tt0404219,3.2,9
tt0404220,6.5,78
tt0404222,6.3,61
tt0404225,3.5,959
tt0404227,4.6,7
tt0404228,7.3,94
tt0404229,4.9,27
tt0404231,7.9,42
tt0404235,2.7,8
tt0404238,8.3,11
tt0404239,4.8,23
tt0404240,4.0,31
tt0404241,8.6,54
tt0404242,8.9,31
tt0404246,7.0,25
tt0404247,6.8,36
tt0404248,8.2,14
tt0404250,7.9,35
tt0404251,7.7,457
tt0404254,6.2,20324
tt0404259,7.4,778
tt0404262,9.8,6
tt0404264,7.3,18
tt0404266,7.4,52
tt0404267,8.4,23
tt0404271,9.2,8
tt0404274,7.3,164
tt0404277,5.7,22
tt0404280,5.1,56
tt0404281,4.0,8
tt0404284,4.2,41
tt0404286,6.1,219
tt0404287,6.8,27
tt0404288,7.8,12
tt0404290,8.5,7
tt0404291,7.2,25
tt0404298,6.7,13
tt0404301,8.2,15
tt0404305,5.7,31
tt0404312,6.9,63
tt0404314,5.4,95
tt0404318,6.3,817
tt0404324,7.4,12
tt0404325,5.5,759
tt0404329,6.4,22
tt0404330,8.0,29
tt0404335,4.2,5
tt0404337,4.8,137
tt0404341,5.2,349
tt0404345,6.8,42
tt0404347,6.2,12
tt0404351,9.5,121
tt0404356,6.0,167
tt0404357,6.1,17
tt0404358,9.7,12
tt0404362,6.9,54
tt0404363,6.8,48
tt0404364,7.1,6676
tt0404367,4.5,18
tt0404373,8.6,20
tt0404379,8.1,76
tt0404380,7.0,24
tt0404381,6.9,10
tt0404383,6.2,49
tt0404386,6.8,17
tt0404387,6.9,15
tt0404388,5.0,257
tt0404390,7.3,101978
tt0404394,6.1,50
tt0404397,3.8,471
tt0404398,6.1,96
tt0404399,4.8,10
tt0404402,5.7,36
tt0404408,7.4,9
tt0404412,4.9,9
tt0404414,7.1,17
tt0404415,3.7,23
tt0404420,6.9,18
tt0404421,7.7,12
tt0404427,5.8,56
tt0404428,8.7,23
tt0404429,6.6,8
tt0404430,6.8,19
tt0404433,8.0,87
tt0404434,7.8,57
tt0404435,7.7,27
tt0404436,8.7,22
tt0404437,7.0,6
tt0404441,5.6,161
tt0404442,6.5,39
tt0404445,6.6,69
tt0404447,5.7,21
tt0404448,5.0,29
tt0404449,7.8,11
tt0404451,8.9,14
tt0404453,8.0,57
tt0404454,8.9,10
tt0404455,7.2,15
tt0404456,4.6,858
tt0404457,6.3,38
tt0404458,6.4,39
tt0404461,6.6,24
tt0404462,7.6,16
tt0404463,7.5,103
tt0404464,7.4,14
tt0404469,4.7,12
tt0404471,6.4,6
tt0404472,8.2,38
tt0404474,7.7,9
tt0404479,7.3,13
tt0404481,6.0,34
tt0404483,6.2,223
tt0404484,5.2,12
tt0404492,3.7,67
tt0404494,9.0,28
tt0404496,3.9,725
tt0404502,8.0,16
tt0404503,7.8,21
tt0404504,5.2,159
tt0404505,8.7,30
tt0404507,7.0,10
tt0404509,8.1,510
tt0404513,4.5,64
tt0404520,8.7,18
tt0404524,7.3,45
tt0404526,4.0,6
tt0404528,6.7,61
tt0404531,5.1,22
tt0404532,5.9,144
tt0404535,5.4,193
tt0404537,6.1,106
tt0404543,4.3,7
tt0404547,7.4,40
tt0404551,7.7,209
tt0404552,4.2,1750
tt0404553,7.4,64
tt0404555,6.0,7
tt0404556,6.8,44
tt0404559,8.4,22
tt0404562,7.7,56
tt0404564,6.0,35
tt0404568,6.7,9
tt0404569,6.6,19
tt0404572,6.4,30
tt0404573,5.5,37
tt0404579,9.0,9
tt0404580,4.7,47
tt0404581,7.6,36
tt0404582,5.1,14
tt0404583,2.4,40
tt0404584,7.8,32
tt0404587,6.9,31
tt0404590,9.8,7
tt0404593,1.4,33
tt0404595,7.7,1836
tt0404597,5.3,671
tt0404598,4.3,10
tt0404604,6.3,22
tt0404607,7.2,64
tt0404608,6.2,111
tt0404611,8.4,23
tt0404613,6.7,163
tt0404615,9.0,17
tt0404617,7.3,50
tt0404618,7.0,18
tt0404624,5.3,7
tt0404625,6.9,14
