tconst,averagerating,numvotes
tt0367660,7.9,9
tt0367661,5.9,29
tt0367662,5.6,16
tt0367663,5.0,9
tt0367665,8.2,240
tt0367667,6.0,11
tt0367668,8.6,30
tt0367670,6.1,37
tt0367671,6.8,11
tt0367672,5.9,431
tt0367674,6.8,10
tt0367675,6.7,116
tt0367677,2.1,6453
tt0367682,7.2,49
tt0367684,6.5,175
tt0367685,5.3,62
tt0367686,5.5,112
tt0367688,7.1,17
tt0367689,6.3,102
tt0367690,5.2,48
tt0367692,6.1,22
tt0367695,5.9,83
tt0367696,7.2,20
tt0367697,7.5,152
tt0367698,8.4,107
tt0367699,5.0,58
tt0367706,5.4,34
tt0367707,5.6,20
tt0367708,8.6,5
tt0367710,7.8,237
tt0367711,6.7,180
tt0367714,7.2,57
tt0367715,6.5,30
tt0367720,4.9,107
tt0367722,7.3,35
tt0367723,5.1,19
tt0367726,6.1,37
tt0367727,6.6,6
tt0367730,9.0,14
tt0367733,6.2,99
tt0367734,4.3,203
tt0367736,7.3,23
tt0367737,6.5,12
tt0367739,5.3,15
tt0367745,8.0,14
tt0367750,6.2,47
tt0367751,4.9,14
tt0367753,4.3,96
tt0367754,7.4,103
tt0367755,7.4,92
tt0367759,7.3,13
tt0367760,5.9,23
tt0367763,6.0,40
tt0367765,6.2,69
tt0367767,5.8,41
tt0367772,5.9,11
tt0367781,6.8,5
tt0367787,6.8,9
tt0367788,6.7,146
tt0367790,7.3,5088
tt0367794,7.9,33
tt0367798,4.5,311
tt0367805,6.7,16
tt0367810,8.0,32
tt0367813,5.6,231
tt0367814,4.3,23
tt0367817,2.3,1167
tt0367822,3.3,19
tt0367826,6.5,32
tt0367827,7.4,27
tt0367828,8.1,43
tt0367829,4.8,20
tt0367830,6.3,43
tt0367833,4.2,24
tt0367835,5.4,19
tt0367836,2.2,71
tt0367837,6.3,121
tt0367841,7.6,62
tt0367842,5.0,12
tt0367846,7.0,12
tt0367848,6.5,14
tt0367851,7.7,25
tt0367852,7.2,25
tt0367854,4.5,2134
tt0367855,6.4,14
tt0367856,4.5,21
tt0367857,7.9,36
tt0367858,4.2,32
tt0367859,7.6,10900
tt0367862,7.5,47
tt0367863,6.4,669
tt0367864,6.7,33
tt0367866,7.1,39
tt0367868,7.1,79
tt0367869,6.2,80
tt0367870,5.9,70
tt0367875,7.2,6
tt0367877,6.6,43
tt0367878,7.3,1366
tt0367881,7.0,13
tt0367882,6.2,479225
tt0367883,8.4,14
tt0367884,7.2,71
tt0367885,6.6,60
tt0367888,5.1,100
tt0367889,7.2,73
tt0367890,3.9,81
tt0367891,8.2,267
tt0367892,6.4,19
tt0367893,7.5,24
tt0367894,3.9,21
tt0367896,8.7,8
tt0367898,5.5,29
tt0367899,9.1,33
tt0367900,8.1,56
tt0367902,6.7,40
tt0367903,6.5,11
tt0367908,8.5,18
tt0367913,6.3,10525
tt0367914,6.3,34
tt0367916,7.0,19
tt0367918,5.8,30
tt0367919,4.4,18
tt0367921,6.1,114
tt0367922,5.3,29
tt0367924,6.3,13
tt0367927,5.9,57
tt0367928,5.6,24
tt0367931,6.3,37
tt0367932,6.5,31
tt0367933,7.7,11
tt0367934,7.3,24
tt0367935,7.1,63
tt0367938,7.7,16
tt0367939,8.1,127
tt0367942,6.1,51
tt0367944,6.7,455
tt0367946,5.4,12
tt0367947,8.5,17
tt0367949,5.3,7
tt0367951,6.2,23
tt0367952,8.4,46
tt0367953,5.1,35
tt0367954,4.5,20
tt0367955,7.7,11
tt0367956,5.4,14
tt0367959,6.1,113636
tt0367960,6.1,831
tt0367961,5.8,47
tt0367962,7.3,9
tt0367964,7.3,21
tt0367965,4.5,20
tt0367966,7.7,23
tt0367971,4.9,12
tt0367973,7.8,5
tt0367975,7.6,6750
tt0367977,4.1,26
tt0367978,5.2,50
tt0367979,8.5,33
tt0367980,5.7,8
tt0367982,6.6,14
tt0367984,8.3,14
tt0367985,7.0,28
tt0367987,7.5,56
tt0367989,4.6,383
tt0367995,4.6,185
tt0367996,7.9,86
tt0367997,4.6,19
tt0367998,9.1,16
tt0368000,8.7,8
tt0368002,8.2,114
tt0368003,7.1,99
tt0368004,6.1,132
tt0368007,4.7,17
tt0368008,6.6,114029
tt0368009,6.5,68
tt0368010,6.5,16
tt0368011,7.8,8
tt0368012,8.2,16
tt0368014,1.7,39
tt0368017,8.5,17
tt0368018,6.3,36
tt0368019,4.2,151
tt0368020,4.4,16
tt0368022,4.5,15
tt0368024,5.7,112
tt0368025,7.4,53
tt0368026,3.1,201
tt0368029,3.3,35
tt0368030,4.9,22
tt0368033,6.9,24
tt0368038,6.4,18
tt0368041,7.6,14
tt0368042,7.2,18
tt0368043,7.6,19
tt0368044,7.0,11
tt0368045,6.0,2665
tt0368046,8.1,22
tt0368047,8.9,20
tt0368053,7.1,143
tt0368058,4.8,39
tt0368059,5.6,43
tt0368068,5.6,29
tt0368071,7.4,56
tt0368073,4.1,91
tt0368075,5.2,726
tt0368077,3.5,41
tt0368078,7.4,816
tt0368079,6.4,49
tt0368080,3.1,52
tt0368081,8.0,44
tt0368082,7.7,51
tt0368083,7.1,608
tt0368084,6.3,11
tt0368089,5.4,3129
tt0368090,7.3,250
tt0368091,6.8,16
tt0368093,6.7,63
tt0368094,5.0,8
tt0368095,5.6,6
tt0368096,7.7,8
tt0368099,7.0,21
tt0368100,7.8,6
tt0368102,4.7,53
tt0368105,4.8,24
tt0368106,7.4,13
tt0368107,6.5,12
tt0368111,7.0,11
tt0368112,7.2,24
tt0368118,6.7,11
tt0368123,3.6,38
tt0368125,4.7,17
tt0368127,8.2,17
tt0368128,7.6,107
tt0368130,8.7,25
tt0368131,7.8,71
tt0368133,6.6,8
tt0368134,3.6,6
tt0368135,3.7,27
tt0368139,3.5,76
tt0368145,5.6,71
tt0368146,6.6,53
tt0368147,7.7,559
tt0368148,8.0,6
tt0368151,4.9,145
tt0368152,7.9,12
tt0368155,5.7,9
tt0368157,5.0,18
tt0368158,7.7,16
tt0368159,6.5,18
tt0368164,6.9,33
tt0368165,8.5,47
tt0368181,8.5,53
tt0368182,6.8,27
tt0368185,7.1,476
tt0368186,6.6,226
tt0368187,6.2,89
tt0368188,6.9,102
tt0368190,7.6,96
tt0368192,6.5,51
tt0368194,6.9,25
tt0368196,5.9,34
tt0368197,7.4,1436
tt0368198,8.1,18
tt0368200,6.3,23
tt0368201,6.5,17
tt0368202,6.8,14
tt0368203,5.5,29
tt0368204,6.9,18
tt0368205,5.7,10
tt0368206,6.5,13
tt0368211,2.3,25
tt0368215,5.6,20
tt0368216,6.9,116
tt0368218,6.9,18
tt0368219,7.1,107
tt0368221,6.5,22
tt0368222,6.2,12642
tt0368224,6.3,589
tt0368225,6.7,6
tt0368226,3.6,92865
tt0368228,6.5,85
tt0368230,3.7,89
tt0368233,5.8,186
tt0368237,7.2,50
tt0368239,6.8,14
tt0368242,5.7,8
tt0368243,5.5,13
tt0368244,5.5,17
tt0368248,7.4,10
tt0368249,5.1,1162
tt0368250,4.2,21
tt0368251,4.0,14
tt0368252,3.7,442
tt0368255,8.2,73
tt0368257,8.6,13
tt0368258,6.3,26
tt0368259,4.6,2493
tt0368260,2.8,11
tt0368261,4.4,21
tt0368263,6.8,13
tt0368264,7.6,374
tt0368265,5.1,32
tt0368267,8.3,16
tt0368268,3.7,394
tt0368269,6.8,7
tt0368272,6.9,9
tt0368276,6.4,82
tt0368279,6.5,11
tt0368283,8.5,53
tt0368284,6.4,7
tt0368286,5.5,29
tt0368287,7.4,919
tt0368290,7.8,17
tt0368293,7.0,10
tt0368296,5.1,1640
tt0368297,8.9,12
tt0368298,6.4,118
tt0368300,6.2,17
tt0368304,8.3,12
tt0368305,6.9,26
tt0368307,7.2,10
tt0368309,6.5,674
tt0368310,7.7,145
tt0368311,7.1,19
tt0368312,1.1,18
tt0368314,6.9,1509
tt0368315,8.8,22
tt0368319,8.2,18
tt0368321,6.8,41
tt0368322,7.2,8
tt0368323,7.2,220
tt0368325,5.3,7
tt0368326,6.6,17
tt0368327,6.4,103
tt0368333,6.1,18
tt0368334,6.0,23
tt0368335,6.8,49
tt0368336,5.7,15
tt0368338,6.3,109
tt0368339,8.7,11
tt0368340,5.7,305
tt0368341,8.9,12
tt0368342,5.8,162
tt0368343,4.6,1557
tt0368345,8.5,18
tt0368346,8.5,17
tt0368352,6.6,37
tt0368355,6.5,395
tt0368356,7.5,24
tt0368358,2.9,10
tt0368363,7.4,198
tt0368364,5.8,37
tt0368365,7.2,9
tt0368373,6.6,14
tt0368375,5.7,516
tt0368376,3.9,18
tt0368380,7.7,114
tt0368381,7.4,180
tt0368382,6.2,271
tt0368383,5.0,53
tt0368384,5.1,21
tt0368386,8.6,21
tt0368390,5.1,24
tt0368392,5.9,16
tt0368394,4.5,24
tt0368395,6.7,100
tt0368396,6.8,31
tt0368398,4.8,13
tt0368399,6.0,45
tt0368400,7.9,3840
tt0368401,5.4,12
tt0368402,6.0,75
tt0368407,2.3,12
tt0368408,7.4,33
tt0368410,5.2,260
tt0368411,5.5,594
tt0368412,5.5,125
tt0368413,4.7,224
tt0368414,7.9,48
tt0368417,8.0,10
tt0368419,6.6,74
tt0368421,6.8,34
tt0368422,8.1,9
tt0368423,7.3,8
tt0368426,7.0,123
tt0368427,4.6,11
tt0368428,7.9,19
tt0368431,5.8,31
tt0368432,7.6,35
tt0368435,4.4,13
tt0368436,6.4,76
tt0368441,6.7,89
tt0368443,3.1,22
tt0368444,7.5,43
tt0368447,6.6,270872
tt0368452,6.3,56
tt0368455,7.2,35
tt0368456,8.4,1039
tt0368457,8.4,10
tt0368460,6.6,21
tt0368461,6.6,12
tt0368462,6.3,8
tt0368464,6.4,24
tt0368465,5.8,52
tt0368470,6.1,64
tt0368472,8.0,41
tt0368473,7.3,51
tt0368474,5.3,203
tt0368475,8.7,166
tt0368476,5.8,68
tt0368477,5.8,48
tt0368478,7.0,18
tt0368479,7.6,29852
tt0368483,7.4,9
tt0368484,5.5,17
tt0368486,7.8,19
tt0368488,7.7,12
tt0368489,9.0,9
tt0368490,7.9,7
tt0368491,8.8,6
tt0368493,6.5,375
tt0368494,3.1,28
tt0368497,5.6,32
tt0368498,5.5,42
tt0368502,4.7,9
tt0368503,7.5,14
tt0368504,7.3,1410
tt0368505,7.2,8
tt0368506,6.9,20
tt0368507,7.2,48
tt0368508,7.1,25
tt0368509,4.3,94
tt0368510,1.7,19
tt0368512,7.4,13
tt0368513,8.7,34
tt0368514,4.6,5
tt0368516,7.4,5
tt0368517,7.7,38
tt0368518,3.7,27
tt0368520,6.8,732
tt0368521,8.9,23
tt0368522,7.4,10
tt0368523,6.6,11
tt0368528,7.5,114
tt0368530,7.8,84326
tt0368531,8.4,5
tt0368534,6.7,86
tt0368536,7.5,21
tt0368537,8.1,176
tt0368538,5.9,15
tt0368539,8.6,18
tt0368540,4.8,13
tt0368542,6.8,371
tt0368543,7.1,436
tt0368544,8.5,26
tt0368548,3.1,30
tt0368549,4.4,9
tt0368550,7.3,88
tt0368552,7.2,332
tt0368553,2.9,206
tt0368555,5.7,1058
tt0368556,6.6,112
tt0368557,8.4,627
tt0368559,5.6,162
tt0368560,7.9,14
tt0368561,3.7,147
tt0368563,5.4,8014
tt0368564,5.9,402
tt0368566,4.4,413
tt0368567,6.8,47
tt0368570,5.5,13
tt0368571,5.9,1355
tt0368572,8.1,32
tt0368574,7.4,7161
tt0368575,8.0,6779
tt0368576,7.1,5249
tt0368578,4.7,33737
tt0368580,3.7,641
tt0368581,4.7,18
tt0368582,6.1,16
tt0368585,6.3,212
tt0368587,7.0,23
tt0368588,6.0,191
tt0368589,6.0,273
tt0368590,6.3,170
tt0368591,6.4,190
tt0368594,5.9,134
tt0368595,5.7,84
tt0368597,5.7,42
tt0368598,7.6,46
tt0368600,8.3,92
tt0368603,4.2,88
tt0368604,7.6,23
tt0368605,8.0,28
tt0368606,8.7,25
tt0368608,7.7,19
tt0368609,8.0,58
tt0368610,8.7,25
tt0368616,5.8,83
tt0368619,7.6,4899
tt0368620,6.5,31
tt0368627,5.6,20
tt0368629,5.0,62
tt0368635,9.6,11
tt0368643,5.6,40
tt0368644,7.3,507
tt0368645,7.2,167
tt0368647,7.9,550
tt0368648,6.2,18
tt0368650,5.4,12
tt0368651,6.1,9
tt0368652,7.3,98
tt0368653,8.4,1525
tt0368656,7.2,18
tt0368658,7.1,10605
tt0368662,5.0,149
tt0368663,5.0,9
tt0368666,6.7,11
tt0368667,7.8,15231
tt0368668,3.2,3630
tt0368669,5.0,15
tt0368670,7.5,28
tt0368671,7.0,16
tt0368672,6.3,288
tt0368673,5.4,41
tt0368674,7.9,36
tt0368676,6.1,29
tt0368677,7.3,47
tt0368678,7.4,65
tt0368679,6.5,61
tt0368680,5.0,8
tt0368683,5.2,59
tt0368687,7.0,13
tt0368688,5.0,1702
tt0368689,5.6,362
tt0368690,4.8,14
tt0368691,7.0,78
tt0368693,7.7,25
tt0368694,6.3,8
tt0368695,6.4,94
tt0368698,6.2,15
tt0368701,2.7,32
tt0368703,6.4,82
tt0368704,2.8,14
tt0368705,6.1,13
tt0368708,7.6,75
tt0368709,6.3,71770
tt0368711,7.9,3844
tt0368714,5.5,24
tt0368715,5.2,27
tt0368716,8.2,46
tt0368718,5.8,10
tt0368721,7.7,1452
tt0368722,7.7,15
tt0368725,5.7,1318
tt0368726,5.1,281
tt0368727,4.3,8
tt0368728,8.0,8
tt0368730,6.2,1508
tt0368734,7.1,62
tt0368736,7.0,72
tt0368737,8.0,15
tt0368739,4.8,17
tt0368740,3.4,6
tt0368744,7.1,367
tt0368745,7.1,607
tt0368747,7.9,11
tt0368757,7.6,28
tt0368759,6.5,16
tt0368767,7.0,12
tt0368769,4.3,118
tt0368770,5.7,170
tt0368772,6.1,26
tt0368774,6.3,7007
tt0368777,8.7,13
tt0368780,6.4,28
tt0368782,5.4,22
tt0368783,5.2,9
tt0368784,6.5,29
tt0368785,8.5,44
tt0368786,8.0,8
tt0368788,4.7,13
tt0368789,6.2,6
tt0368790,3.0,177
tt0368792,6.9,86
tt0368794,6.8,60217
tt0368795,6.2,115
tt0368797,6.0,10
tt0368800,7.0,8
tt0368801,7.0,30
tt0368803,7.2,12
tt0368805,6.5,89
tt0368811,6.0,1379
tt0368813,7.6,99
tt0368816,5.8,11
tt0368817,7.4,59
tt0368818,7.4,26
tt0368819,9.1,20
tt0368821,6.4,51
tt0368823,6.4,23
tt0368824,6.6,413
tt0368825,4.2,27
tt0368830,6.4,33
tt0368833,6.8,56
tt0368835,8.4,9
tt0368836,4.9,1034
tt0368838,7.0,52
tt0368842,4.7,62
tt0368843,6.7,6
tt0368844,8.7,17
tt0368845,7.2,24
tt0368847,6.7,53
tt0368848,9.2,20
tt0368849,7.2,14
tt0368850,7.2,13
tt0368851,7.4,203
tt0368852,7.6,138
tt0368853,4.7,11
tt0368855,5.1,432
tt0368858,7.0,20
tt0368859,7.3,579
tt0368860,3.1,45
tt0368861,4.6,41
tt0368863,7.8,26
tt0368864,6.2,23
tt0368866,6.8,25
tt0368867,8.2,59
tt0368868,5.1,69
tt0368870,3.8,16
tt0368872,7.0,11
tt0368873,6.4,171
tt0368876,4.7,201
tt0368877,6.8,54
tt0368879,4.7,63
tt0368882,7.4,11
tt0368883,5.5,12
tt0368887,4.7,88
tt0368888,4.7,183
tt0368891,6.9,345953
tt0368893,6.1,10
tt0368894,5.9,589
tt0368895,5.0,282
tt0368896,6.6,1898
tt0368897,7.1,11
tt0368898,7.4,65
tt0368899,8.1,14
tt0368900,7.2,14
tt0368901,7.3,17
tt0368905,7.5,18
tt0368906,4.8,32
tt0368909,7.1,76893
tt0368911,6.2,12
tt0368913,7.3,9389
tt0368914,7.2,12
tt0368915,7.6,80
tt0368916,7.6,11
tt0368918,6.2,6
tt0368919,7.4,29
tt0368920,7.3,614
tt0368921,6.2,30
tt0368922,6.4,399
tt0368924,6.2,15
tt0368925,7.6,1115
tt0368928,7.1,227
tt0368929,6.6,10
tt0368930,7.6,1479
tt0368931,5.7,66
tt0368933,5.8,85923
tt0368934,6.1,17
tt0368936,6.3,161
tt0368941,6.6,24
tt0368942,7.8,17
tt0368944,5.5,63
tt0368946,6.1,20
tt0368951,5.8,7
tt0368954,7.2,1135
tt0368957,5.8,8
tt0368958,8.0,16
tt0368962,7.5,1157
tt0368964,4.5,13
tt0368968,7.6,41
tt0368969,7.7,572
tt0368972,6.5,110
tt0368975,5.3,17546
tt0368976,5.0,9
tt0368980,8.2,1281
tt0368983,8.1,2126
tt0369000,7.2,330
tt0369003,5.4,221
tt0369004,6.6,16
tt0369006,6.2,739
tt0369007,8.3,51
tt0369008,7.4,13
tt0369009,9.3,26
tt0369010,6.2,8
tt0369011,5.7,44
tt0369012,7.8,7
tt0369017,7.3,127
tt0369018,5.8,19
tt0369020,5.0,117
tt0369022,6.1,16
tt0369026,8.5,18
tt0369030,4.5,131
tt0369031,6.0,11
tt0369032,4.3,33
tt0369034,6.9,22
tt0369035,7.8,121
tt0369036,4.5,1053
tt0369039,5.5,487
tt0369044,7.1,30
tt0369046,7.0,40
tt0369047,9.0,29
tt0369048,4.0,26
tt0369049,6.7,20
tt0369051,5.8,7
tt0369052,8.7,7
tt0369053,6.4,4487
tt0369057,9.1,10
tt0369058,3.1,11
tt0369059,6.3,581
tt0369060,7.3,19161
tt0369061,6.1,128
tt0369063,7.8,48
tt0369064,7.2,59
tt0369068,7.7,14
tt0369071,7.2,11
tt0369073,8.6,116
tt0369077,7.3,14
tt0369078,7.5,10
tt0369079,7.4,77
tt0369081,8.0,384
tt0369084,7.0,1124
tt0369085,6.8,221
tt0369086,7.6,67
tt0369087,8.6,89
tt0369089,7.5,65
tt0369090,7.3,22
tt0369093,8.3,8
tt0369096,7.8,107
tt0369099,7.0,336
tt0369100,7.8,329
tt0369102,7.0,5
tt0369106,7.6,14
tt0369107,6.5,24
tt0369109,3.4,17
tt0369114,8.1,29
tt0369116,7.5,35
tt0369117,6.7,1785
tt0369118,5.7,7
tt0369120,6.2,6
tt0369121,8.3,471
tt0369122,6.1,74
tt0369126,5.9,15
tt0369127,8.3,146
tt0369128,6.2,9
tt0369129,6.2,24
tt0369130,4.3,31
tt0369131,9.1,2640
tt0369133,4.2,12
tt0369137,7.2,811
tt0369138,6.0,8
tt0369141,4.8,44
tt0369142,5.8,73
tt0369143,7.1,41
tt0369146,7.6,38
tt0369151,8.4,26
tt0369153,7.5,50
tt0369154,7.2,10
tt0369160,6.4,10
tt0369165,5.9,15
tt0369166,6.1,131
tt0369167,7.1,270
tt0369168,7.5,42
tt0369169,5.6,40
tt0369170,1.8,7
tt0369171,5.6,1490
tt0369173,7.0,5
tt0369175,6.1,10
tt0369176,4.4,17
tt0369179,7.1,273040
tt0369187,5.9,15
tt0369188,8.8,85
tt0369190,6.8,8
tt0369191,5.5,8
tt0369194,6.5,31
tt0369195,3.8,135
tt0369196,4.0,30
tt0369197,5.6,9
tt0369198,3.4,123
tt0369199,7.0,96
tt0369200,7.3,266
tt0369204,7.9,45
tt0369210,4.5,11
tt0369211,7.4,8
tt0369219,6.9,102
tt0369221,8.1,20
tt0369223,7.0,15
tt0369225,2.7,9
tt0369226,2.4,46546
tt0369229,6.0,7
tt0369232,6.6,55
tt0369234,7.4,14
tt0369235,5.3,75
tt0369238,7.0,21
tt0369239,8.9,17
tt0369242,4.6,11
tt0369244,7.2,6
tt0369245,7.2,175
tt0369247,4.5,9
tt0369251,7.6,27
tt0369255,6.4,41
tt0369256,8.4,17
tt0369258,7.7,2727
tt0369260,5.3,8
tt0369267,6.7,19
tt0369270,8.6,23
tt0369272,7.7,91
tt0369273,9.0,11
tt0369277,6.8,621
tt0369278,8.7,7
tt0369280,8.1,56
tt0369281,5.5,3675
tt0369284,6.4,66
tt0369287,4.6,13
tt0369289,7.2,7
tt0369290,5.8,40
tt0369291,5.0,23
tt0369292,6.1,239
tt0369294,6.7,423
tt0369295,6.4,239
tt0369296,8.0,10
tt0369297,4.4,19
tt0369299,6.0,11
tt0369301,5.1,70
tt0369302,5.6,67
tt0369303,6.8,19
tt0369304,8.1,20
tt0369307,8.0,6
tt0369312,8.7,17
tt0369313,8.8,11
tt0369315,7.8,6
tt0369316,4.8,22
tt0369317,7.2,52
tt0369319,5.7,8
tt0369321,5.0,8
tt0369323,3.3,44
tt0369324,4.7,7
tt0369328,7.8,97
tt0369330,4.1,82
tt0369333,6.9,42
tt0369339,7.5,421083
tt0369342,5.4,7
tt0369347,7.1,725
tt0369348,6.0,401
tt0369354,5.9,10
tt0369355,5.9,23
tt0369357,6.2,309
tt0369358,7.4,13
tt0369359,4.7,2315
tt0369360,5.6,385
tt0369363,7.3,38
tt0369364,3.8,51
tt0369366,3.9,75
tt0369370,6.5,10
tt0369371,5.9,24
tt0369373,6.6,59
tt0369374,6.2,56
tt0369377,8.9,12
tt0369378,7.1,83
tt0369379,6.8,6
tt0369380,8.1,9
tt0369382,6.6,9
tt0369386,7.7,35
tt0369392,5.4,13
tt0369399,7.2,31
tt0369400,7.7,648
tt0369407,5.5,7
tt0369409,6.2,15
tt0369411,6.4,10
tt0369412,6.4,20
tt0369413,8.0,9
tt0369416,7.0,13
tt0369417,2.8,208
tt0369422,6.7,141
tt0369424,4.0,235
tt0369434,5.5,25
tt0369436,5.7,76382
tt0369437,8.2,86
tt0369439,5.5,18
tt0369440,6.8,11
tt0369441,6.2,150441
tt0369445,7.5,2000
tt0369446,4.9,13
tt0369447,7.5,132
tt0369448,7.1,47
tt0369449,6.0,12
tt0369451,6.9,136
tt0369452,6.5,1271
tt0369456,6.5,66
