tconst,averagerating,numvotes
tt0351997,6.9,164
tt0351998,6.1,124
tt0351999,6.7,18
tt0352000,6.3,48
tt0352002,8.1,163
tt0352005,6.4,9
tt0352008,7.1,79
tt0352014,4.6,124
tt0352015,4.2,15
tt0352019,6.0,15
tt0352022,6.9,17
tt0352023,5.9,11
tt0352034,7.2,125
tt0352035,2.8,10
tt0352036,8.0,12
tt0352037,7.2,110
tt0352038,7.4,108
tt0352040,5.7,31
tt0352041,5.2,14
tt0352044,6.8,10
tt0352045,4.6,479
tt0352046,7.2,410
tt0352047,6.5,60
tt0352048,6.3,9
tt0352049,6.9,38
tt0352050,4.6,20
tt0352053,6.5,45
tt0352055,4.5,13
tt0352056,6.0,25
tt0352057,6.6,125
tt0352058,6.3,10
tt0352060,4.6,70
tt0352063,7.4,44
tt0352068,6.9,161
tt0352070,5.8,28
tt0352071,8.7,36
tt0352073,7.0,6
tt0352074,6.8,72
tt0352076,8.2,66
tt0352077,7.2,32
tt0352078,6.0,581
tt0352079,8.1,11
tt0352080,7.5,28
tt0352082,7.0,29
tt0352083,7.0,9
tt0352085,6.4,2848
tt0352086,8.2,26
tt0352087,8.4,9
tt0352088,5.9,219
tt0352089,8.7,745
tt0352090,6.2,76
tt0352091,8.9,539
tt0352093,6.2,15
tt0352095,8.0,64
tt0352098,7.1,202
tt0352099,7.9,33
tt0352101,7.4,11
tt0352103,6.9,20
tt0352104,7.0,6
tt0352106,8.0,17
tt0352110,7.1,2203
tt0352112,8.2,63
tt0352113,7.2,115
tt0352114,6.4,27
tt0352115,6.5,207
tt0352117,4.5,202
tt0352118,7.4,14
tt0352124,7.3,8
tt0352125,7.6,177
tt0352126,8.9,9
tt0352127,7.6,550
tt0352130,5.1,88
tt0352132,7.8,8
tt0352143,8.4,66
tt0352147,6.9,13
tt0352149,6.8,124
tt0352150,6.9,217
tt0352152,5.8,9
tt0352154,6.8,25
tt0352157,4.4,68
tt0352158,4.5,7
tt0352159,6.7,20
tt0352165,7.8,81
tt0352167,6.4,8
tt0352171,5.4,23
tt0352173,7.0,19
tt0352175,6.4,61
tt0352178,6.6,69
tt0352187,5.2,6
tt0352188,5.7,275
tt0352190,5.8,140
tt0352192,6.0,9
tt0352194,6.4,40
tt0352198,2.3,10
tt0352199,6.9,9
tt0352201,6.5,44
tt0352203,8.0,17
tt0352204,7.9,27
tt0352209,8.3,25
tt0352210,6.9,87
tt0352212,8.1,21
tt0352213,6.3,7
tt0352217,6.8,21
tt0352219,7.7,723
tt0352220,3.4,222
tt0352221,7.7,37
tt0352222,6.2,18
tt0352224,5.6,280
tt0352228,7.7,55
tt0352229,5.9,10
tt0352230,6.1,2242
tt0352235,7.6,38
tt0352236,7.1,15
tt0352237,6.8,20
tt0352246,5.6,18
tt0352247,5.9,146
tt0352248,8.0,193665
tt0352250,7.7,102
tt0352254,6.7,10
tt0352259,6.2,85
tt0352260,6.1,41
tt0352261,7.0,16
tt0352264,7.8,11
tt0352266,6.6,13
tt0352268,6.4,27
tt0352273,5.2,7
tt0352274,6.6,166
tt0352275,6.4,33
tt0352277,6.6,11652
tt0352278,6.4,37
tt0352280,7.1,46
tt0352286,6.6,6
tt0352295,6.3,94
tt0352297,5.2,531
tt0352305,8.6,17
tt0352307,5.6,302
tt0352310,6.6,75
tt0352312,5.9,31
tt0352314,7.5,7637
tt0352321,5.1,9
tt0352323,6.2,14
tt0352325,7.6,15
tt0352328,5.1,28
tt0352330,6.1,13
tt0352331,6.0,8
tt0352332,7.2,1967
tt0352333,7.6,34
tt0352334,5.9,14
tt0352337,4.7,10
tt0352343,7.2,11479
tt0352345,5.6,13
tt0352356,7.0,14
tt0352358,4.5,41
tt0352362,8.4,8
tt0352364,6.3,10
tt0352365,7.1,24
tt0352366,5.3,47
tt0352370,8.1,30
tt0352372,6.9,14
tt0352373,7.2,6
tt0352374,7.8,15
tt0352375,4.0,355
tt0352376,4.6,918
tt0352379,6.0,16
tt0352382,7.4,70
tt0352383,5.7,16
tt0352385,7.8,18
tt0352386,8.0,16
tt0352387,5.7,7
tt0352388,5.5,330
tt0352389,8.5,27
tt0352394,3.4,667
tt0352400,4.0,9
tt0352402,7.6,31
tt0352403,7.1,9
tt0352408,6.6,57
tt0352409,7.0,19
tt0352410,7.9,3316
tt0352413,4.1,14
tt0352416,6.2,624
tt0352417,7.5,76
tt0352418,6.6,209
tt0352420,5.0,244
tt0352421,7.1,45
tt0352425,4.8,8
tt0352426,6.2,582
tt0352428,6.1,11
tt0352429,3.8,8
tt0352431,7.0,10
tt0352441,7.2,10
tt0352442,8.5,365
tt0352443,8.8,778
tt0352453,7.1,118
tt0352454,5.1,13
tt0352455,6.5,17
tt0352457,7.6,37
tt0352460,6.2,18
tt0352461,4.4,10
tt0352464,6.4,241
tt0352465,6.7,1677
tt0352468,7.4,228
tt0352472,8.0,9
tt0352482,7.4,119
tt0352486,3.8,6
tt0352488,7.4,13
tt0352489,5.1,96
tt0352490,4.6,7
tt0352494,5.8,23
tt0352495,7.0,127
tt0352496,6.2,15
tt0352497,7.4,6
tt0352498,7.4,6
tt0352499,6.7,130
tt0352500,7.1,110
tt0352501,6.1,87
tt0352506,6.9,15
tt0352509,7.4,14
tt0352510,5.8,13
tt0352511,7.0,50
tt0352514,6.8,34
tt0352520,6.9,15125
tt0352521,5.6,30
tt0352524,5.6,1181
tt0352526,4.0,437
tt0352528,6.9,53
tt0352529,5.6,11
tt0352531,6.7,1403
tt0352542,8.3,7
tt0352545,5.8,14
tt0352546,6.8,28
tt0352547,3.9,218
tt0352553,8.2,14
tt0352556,6.0,13
tt0352557,7.1,46
tt0352560,5.8,7
tt0352561,6.0,172
tt0352565,5.7,574
tt0352566,5.1,328
tt0352570,7.2,15
tt0352572,5.7,13
tt0352575,7.4,339
tt0352579,8.6,7
tt0352582,7.2,80
tt0352584,6.8,34
tt0352593,10.0,12
tt0352596,8.4,106
tt0352599,5.5,77
tt0352600,6.0,85
tt0352602,8.0,45
tt0352606,8.5,13
tt0352608,9.1,25
tt0352609,7.6,6
tt0352610,8.5,10
tt0352613,4.4,108
tt0352614,5.9,18
tt0352615,5.8,64
tt0352618,4.9,21
tt0352620,9.0,13
tt0352621,7.3,331
tt0352622,6.7,589
tt0352624,7.3,16
tt0352625,7.7,107
tt0352626,9.2,18
tt0352628,8.4,17
tt0352629,9.1,27
tt0352631,7.8,23
tt0352636,5.4,25
tt0352637,8.9,24
tt0352638,8.9,31
tt0352639,5.7,110
tt0352640,5.3,47
tt0352641,4.6,7
tt0352642,8.7,19
tt0352646,8.9,15
tt0352651,7.5,99
tt0352656,9.3,20
tt0352657,7.5,8
tt0352658,8.8,14
tt0352661,9.8,19
tt0352663,9.2,14
tt0352670,5.0,23
tt0352676,6.1,10
tt0352680,4.8,7
tt0352684,6.2,21
tt0352686,3.9,28
tt0352687,4.2,10
tt0352688,6.2,12
tt0352691,4.9,41
tt0352692,4.0,12
tt0352693,9.0,15
tt0352694,9.4,11
tt0352695,9.6,12
tt0352696,3.3,360
tt0352697,7.1,38
tt0352699,2.8,640
tt0352701,8.7,9
tt0352704,5.9,42
tt0352705,4.7,179
tt0352706,4.7,69
tt0352708,3.1,19
tt0352710,4.8,12
tt0352712,8.2,19
tt0352713,5.8,28
tt0352716,6.9,152
tt0352718,6.2,27
tt0352719,7.6,42
tt0352720,7.3,51
tt0352721,7.1,29
tt0352722,7.2,45
tt0352723,6.6,44
tt0352724,6.8,48
tt0352728,8.4,10
tt0352729,6.0,43
tt0352730,5.9,44
tt0352731,7.3,33
tt0352732,8.1,659
tt0352734,5.8,13
tt0352735,9.4,25
tt0352737,8.9,27
tt0352739,6.6,98
tt0352743,8.4,30
tt0352744,5.7,14
tt0352746,8.5,10
tt0352748,7.4,35
tt0352753,8.5,17
tt0352757,3.4,526
tt0352761,9.4,26
tt0352762,6.8,5
tt0352763,6.3,22
tt0352764,8.7,41
tt0352768,9.0,19
tt0352769,10.0,10
tt0352770,8.7,11
tt0352775,9.2,17
tt0352778,9.5,18
tt0352779,6.5,18
tt0352781,9.0,15
tt0352784,4.2,47
tt0352786,4.1,22
tt0352788,8.6,15
tt0352789,2.8,11
tt0352791,3.8,1002
tt0352792,9.4,13
tt0352794,6.6,14
tt0352797,9.2,16
tt0352809,4.4,29
tt0352813,6.6,7
tt0352814,4.0,328
tt0352816,6.7,14
tt0352817,9.2,15
tt0352818,9.4,21
tt0352819,9.1,27
tt0352821,7.4,21
tt0352824,7.2,11
tt0352827,8.2,13
tt0352829,4.2,23
tt0352830,4.4,397
tt0352839,8.1,18
tt0352842,7.9,26
tt0352843,9.4,24
tt0352844,7.2,59
tt0352848,6.5,11
tt0352851,4.7,1989
tt0352854,7.3,101
tt0352855,8.7,7
tt0352856,8.1,7
tt0352857,9.0,22
tt0352859,4.4,64
tt0352862,7.7,42
tt0352863,8.0,13
tt0352864,5.3,432
tt0352865,8.9,16
tt0352866,9.0,34
tt0352867,7.0,78
tt0352868,7.7,7
tt0352869,4.3,35
tt0352874,8.8,37
tt0352875,7.2,973
tt0352880,6.4,10
tt0352885,5.3,9
tt0352888,5.4,26
tt0352894,7.9,72
tt0352895,9.0,30
tt0352897,8.9,10
tt0352899,8.5,8
tt0352901,6.3,520
tt0352902,8.2,15
tt0352907,8.4,17
tt0352909,9.8,26
tt0352910,8.5,11
tt0352917,7.0,83
tt0352920,7.7,21
tt0352921,6.6,12
tt0352925,5.9,741
tt0352929,9.8,16
tt0352930,4.9,42
tt0352935,3.3,17
tt0352937,7.9,32
tt0352939,4.9,18
tt0352940,7.8,14
tt0352948,7.0,7
tt0352950,5.3,33
tt0352951,5.9,215
tt0352952,6.8,13
tt0352965,5.3,14
tt0352969,4.7,19
tt0352971,8.8,7
tt0352972,7.2,9
tt0352980,6.1,28
tt0352981,7.0,6
tt0352986,7.0,28
tt0352987,6.7,45
tt0352989,6.7,339
tt0352990,6.8,121
tt0352991,6.4,46
tt0352992,6.6,22
tt0352993,5.9,19
tt0352994,7.3,6972
tt0352995,6.1,68
tt0352996,4.6,28
tt0352997,7.5,17
tt0353002,7.8,18
tt0353006,7.2,47
tt0353008,7.3,30
tt0353010,5.9,55
tt0353011,6.7,16
tt0353012,5.0,425
tt0353013,6.1,37
tt0353014,6.7,9381
tt0353015,8.3,1584
tt0353016,8.2,688
tt0353017,7.2,90
tt0353023,6.7,50
tt0353027,7.5,42
tt0353038,4.3,7
tt0353039,6.6,163
tt0353041,2.5,163
tt0353042,4.4,937
tt0353043,4.3,13
tt0353044,4.5,27
tt0353045,7.3,394
tt0353047,5.9,129
tt0353048,6.5,78
tt0353049,8.8,69148
tt0353051,4.7,16
tt0353052,4.6,45
tt0353055,5.4,38
tt0353057,8.2,16
tt0353059,6.2,11
tt0353063,7.5,32
tt0353064,6.6,35
tt0353065,8.7,167
tt0353066,5.7,22
tt0353068,6.5,21
tt0353070,6.9,324
tt0353071,9.0,5
tt0353074,8.2,100
tt0353075,6.6,15
tt0353076,7.8,6
tt0353078,5.8,117
tt0353079,7.9,124
tt0353081,6.9,101
tt0353083,4.5,11
tt0353085,8.6,18
tt0353089,8.1,24
tt0353091,7.2,9
tt0353092,5.8,28
tt0353093,7.5,11
tt0353094,7.2,29
tt0353096,7.8,7
tt0353099,7.5,563
tt0353101,7.8,101
tt0353104,7.5,1487
tt0353106,5.9,40
tt0353107,7.7,132
tt0353110,7.0,8
tt0353112,8.8,10
tt0353113,6.1,302
tt0353114,5.7,66
tt0353115,5.8,3188
tt0353116,6.8,21
tt0353118,7.1,15
tt0353120,3.4,23
tt0353121,8.0,84
tt0353122,7.0,29
tt0353124,7.2,233
tt0353125,8.3,17
tt0353126,6.5,114
tt0353127,8.1,171
tt0353128,6.3,87
tt0353129,6.5,121
tt0353130,4.5,65
tt0353131,6.8,144
tt0353132,6.4,177
tt0353133,6.9,146
tt0353134,6.3,150
tt0353135,5.7,175
tt0353136,6.0,178
tt0353137,5.9,184
tt0353138,5.9,275
tt0353139,5.8,284
tt0353140,5.5,279
tt0353141,4.9,19
tt0353142,9.0,420
tt0353143,4.5,15
tt0353146,4.5,15
tt0353147,6.2,15
tt0353149,5.1,11
tt0353150,5.5,21
tt0353154,6.9,251
tt0353156,8.2,13
tt0353161,5.1,1169
tt0353162,6.3,38
tt0353164,7.1,259
tt0353167,7.0,203
tt0353168,6.7,636
tt0353169,5.7,18
tt0353170,4.8,17
tt0353171,6.0,39
tt0353172,5.6,47
tt0353174,4.3,7
tt0353175,7.7,11
tt0353178,6.9,22
tt0353179,5.5,30
tt0353180,5.0,15
tt0353183,5.2,6
tt0353186,6.9,14
tt0353187,6.0,14
tt0353191,6.7,28
tt0353192,6.8,10
tt0353196,5.5,13
tt0353199,6.0,47
tt0353203,5.7,24
tt0353212,7.1,8
tt0353213,6.9,186
tt0353214,7.3,88
tt0353215,5.9,69
tt0353218,5.6,28
tt0353219,3.7,29
tt0353220,5.2,6
tt0353222,6.7,92
tt0353226,3.3,85
tt0353228,8.1,17
tt0353234,6.4,59
tt0353235,5.2,22
tt0353237,5.8,16
tt0353238,7.5,319
tt0353239,2.5,38
tt0353240,6.2,107
tt0353241,5.4,202
tt0353243,5.7,536
tt0353244,7.5,75
tt0353245,4.8,33
tt0353247,4.7,14
tt0353248,3.2,540
tt0353249,6.4,15
tt0353250,6.1,60
tt0353252,6.5,738
tt0353254,8.0,18
tt0353256,3.6,9
tt0353257,8.1,13
tt0353260,6.5,23
tt0353261,6.8,1274
tt0353264,6.9,60
tt0353265,6.8,331
tt0353269,5.6,71
tt0353270,7.4,168
tt0353272,4.7,8
tt0353273,5.2,228
tt0353274,8.0,12
tt0353278,4.8,198
tt0353279,8.5,12
tt0353280,7.0,115
tt0353281,7.2,42
tt0353282,6.6,18
tt0353283,5.9,58
tt0353285,4.8,33
tt0353288,6.9,57
tt0353291,7.7,11
tt0353292,6.5,66
tt0353293,6.4,13
tt0353294,3.4,10
tt0353297,7.6,16
tt0353298,7.3,16
tt0353302,4.3,26
tt0353303,7.1,15
tt0353308,4.3,16
tt0353313,7.9,8
tt0353314,4.7,446
tt0353315,7.0,24
tt0353316,6.0,143
tt0353317,4.8,17
tt0353319,4.5,22
tt0353320,8.1,14
tt0353324,3.0,9246
tt0353325,5.3,46
tt0353326,7.8,28
tt0353327,5.7,36
tt0353328,5.8,79
tt0353329,7.2,34
tt0353330,3.9,25
tt0353331,4.0,10
tt0353332,3.1,165
tt0353333,7.2,200
tt0353334,5.3,8
tt0353335,7.2,11
tt0353337,6.1,18
tt0353340,8.5,25
tt0353341,4.8,109
tt0353344,5.0,11
tt0353346,7.3,881
tt0353347,7.2,691
tt0353350,4.3,14
tt0353351,2.9,338
tt0353354,5.6,39
tt0353357,5.4,1985
tt0353358,4.2,9
tt0353360,5.4,22
tt0353361,4.9,11
tt0353364,6.8,5
tt0353365,6.7,27
tt0353369,2.6,17
tt0353371,5.2,21
tt0353373,5.9,58
tt0353374,8.8,5
tt0353376,7.6,12
tt0353380,6.7,8
tt0353381,5.5,99
tt0353384,4.1,30
tt0353386,6.9,251
tt0353390,6.8,22
tt0353391,6.2,44
tt0353393,6.9,2430
tt0353396,8.6,12
tt0353399,7.5,208
tt0353400,6.3,194
tt0353402,7.2,21
tt0353403,6.6,12
tt0353404,5.7,18
tt0353409,5.7,35
tt0353410,5.6,35
tt0353411,7.0,71
tt0353412,3.9,17
tt0353413,4.6,13
tt0353415,1.6,7
tt0353416,6.6,5
tt0353418,8.0,30
tt0353419,4.2,14
tt0353420,8.6,6
tt0353425,4.0,6
tt0353426,6.9,23
tt0353427,6.1,13
tt0353430,7.6,5
tt0353431,8.2,33
tt0353436,5.6,172
tt0353439,7.5,58
tt0353447,7.5,9
tt0353448,6.0,15
tt0353451,7.9,564
tt0353453,5.4,53
tt0353455,7.4,47
tt0353463,6.3,8
tt0353464,4.7,42
tt0353471,5.3,10
tt0353472,4.3,19
tt0353473,8.0,14
tt0353474,6.4,14
tt0353476,7.5,11
tt0353477,4.2,39
tt0353478,5.3,19
tt0353481,6.2,30
tt0353483,5.7,19
tt0353485,6.7,160
tt0353487,8.7,14
tt0353489,6.4,14725
tt0353490,6.9,53
tt0353491,8.0,5
tt0353493,9.3,14
tt0353496,8.6,3792
tt0353497,6.0,185
tt0353500,3.3,97
tt0353501,5.2,16
tt0353504,4.1,116
tt0353511,7.7,23
tt0353512,6.4,80
tt0353515,7.1,212
tt0353517,4.2,7
tt0353519,5.7,26
tt0353523,5.2,24
tt0353525,4.4,480
tt0353528,5.8,32
tt0353529,6.7,14
tt0353531,6.0,10
tt0353532,6.4,20
tt0353533,4.5,15
tt0353534,5.5,113
tt0353536,5.9,29
tt0353539,5.2,47
tt0353544,7.7,18
tt0353545,2.0,688
tt0353546,2.4,126
tt0353553,5.0,72
tt0353555,5.1,85
tt0353557,9.9,208
tt0353558,2.9,72
tt0353560,9.8,193
tt0353562,5.5,30
tt0353564,7.4,25
tt0353566,6.0,9
tt0353569,6.1,31
tt0353570,7.3,17
tt0353572,6.0,13
tt0353574,5.3,26
tt0353576,6.4,9
tt0353580,6.6,84
tt0353581,7.2,7
tt0353583,7.0,12
tt0353586,5.7,25
tt0353590,6.0,106
tt0353591,6.2,25
tt0353592,4.7,31
tt0353593,5.8,31
tt0353594,6.9,285
tt0353595,5.4,13
tt0353596,3.3,12
tt0353598,5.4,63
tt0353599,6.1,86
tt0353600,6.5,17
tt0353602,4.4,8
tt0353603,5.4,33
tt0353604,5.6,26
tt0353605,5.3,8
tt0353606,5.6,20
tt0353608,6.4,105
tt0353609,8.1,40
tt0353611,5.5,8
tt0353615,5.9,72
tt0353616,6.5,152
tt0353617,4.9,59
tt0353619,6.8,122
tt0353623,6.3,17
tt0353625,3.1,935
tt0353626,5.0,8
tt0353627,6.5,83
tt0353628,8.1,245
tt0353629,6.9,45
tt0353636,6.0,25
tt0353639,5.3,18
tt0353643,7.0,23
tt0353646,6.3,66
tt0353647,8.3,9
tt0353657,5.8,6
tt0353658,6.9,91
tt0353660,5.5,69
tt0353661,6.9,24
tt0353662,7.0,14
tt0353663,6.9,16
tt0353665,4.1,162
tt0353666,6.7,16
tt0353667,5.7,143
tt0353669,7.2,39
tt0353670,7.9,12
tt0353671,7.1,1127
tt0353672,7.1,409
tt0353675,5.1,153
tt0353676,9.2,8
tt0353683,6.5,33
tt0353684,6.1,33
tt0353685,7.7,1020
tt0353687,7.0,10
tt0353688,6.2,105
tt0353689,6.6,15
tt0353690,5.3,16
tt0353691,8.0,925
tt0353693,3.7,123
tt0353694,6.7,9
tt0353698,8.6,8
tt0353699,5.9,50
tt0353700,6.3,186
tt0353704,5.3,96
tt0353709,5.1,29
tt0353712,5.7,43
tt0353714,5.7,6
tt0353716,8.5,53
tt0353718,4.8,7
tt0353719,7.9,456
tt0353721,7.4,598
tt0353724,3.4,11
tt0353725,8.0,1803
tt0353729,5.2,6
tt0353730,7.7,19
tt0353731,7.5,9
tt0353737,8.0,162
tt0353739,6.3,149
tt0353743,7.3,14
tt0353748,4.7,16
tt0353751,7.5,678
tt0353753,7.6,443
tt0353759,5.8,34
tt0353761,6.4,28
tt0353765,5.7,61
tt0353766,5.6,27
tt0353767,6.4,63
tt0353769,6.3,130
tt0353771,8.2,16
tt0353772,9.8,17
tt0353773,7.0,29
tt0353774,6.9,643
tt0353777,5.4,44
tt0353778,7.0,12
tt0353779,4.7,24
tt0353780,5.1,18
tt0353782,6.2,93
tt0353783,6.2,23
tt0353784,6.8,15
tt0353785,5.8,11
tt0353786,6.0,24
tt0353790,5.9,11
tt0353791,5.9,30
tt0353792,6.6,42
tt0353794,5.5,325
tt0353795,5.7,30
tt0353796,6.6,53
tt0353802,5.1,27
tt0353811,6.2,18
tt0353814,7.5,14
tt0353816,5.9,149
tt0353817,6.2,14
tt0353818,5.8,942
tt0353823,5.4,8
tt0353824,7.4,73
tt0353825,8.1,12
tt0353832,6.3,26
tt0353835,6.4,103
tt0353836,3.8,6
tt0353838,5.4,60
tt0353842,6.3,14
tt0353843,6.4,70
tt0353845,8.0,8
tt0353848,5.7,84
tt0353849,7.7,461
tt0353857,7.9,304
tt0353859,5.1,17
tt0353860,6.2,19
tt0353867,8.0,683
tt0353868,7.4,25
tt0353869,8.2,7
tt0353871,7.5,32
tt0353875,5.6,17
tt0353879,3.7,131
tt0353880,5.6,115
tt0353882,5.2,27
tt0353884,6.4,94
tt0353885,6.9,43
tt0353886,6.2,52
tt0353887,7.1,46
tt0353893,4.4,23
tt0353894,4.0,10
tt0353898,5.5,16
tt0353899,6.9,233
tt0353900,5.1,22
tt0353902,6.7,26
tt0353909,5.6,45
tt0353913,8.2,39
tt0353916,5.2,26
tt0353917,3.2,52
tt0353920,5.0,9
tt0353921,5.2,15
tt0353922,6.6,6
tt0353923,5.2,79
tt0353935,8.5,3397
tt0353936,6.9,56
tt0353938,7.2,6
tt0353940,6.2,39
tt0353946,3.0,14
tt0353948,6.9,39
tt0353953,8.5,11
tt0353957,4.4,30
tt0353960,5.8,85
tt0353961,4.5,26
tt0353962,4.9,1718
tt0353963,4.4,18
tt0353964,7.0,21
tt0353965,6.0,340
tt0353969,8.1,201067
tt0353970,6.5,8
tt0353971,6.3,24
tt0353972,7.1,59
tt0353974,4.4,8
tt0353975,9.0,4837
tt0353978,7.1,50
tt0353980,9.7,22
tt0353981,7.2,11
tt0353982,6.3,18
tt0353983,7.8,49
tt0353984,2.4,881
tt0353987,8.0,6
tt0353991,4.1,170
tt0353993,5.3,42
tt0353995,7.4,7
tt0354002,5.8,406
tt0354004,4.8,20
tt0354005,5.9,12
tt0354008,3.2,16
tt0354009,5.6,32
tt0354010,3.8,7
tt0354012,3.7,240
tt0354013,6.9,138
tt0354017,7.0,7
tt0354020,4.7,20
tt0354021,6.7,12
tt0354024,6.0,87
tt0354027,7.2,12
tt0354028,4.9,13
tt0354029,4.6,9
tt0354034,6.5,26
tt0354038,7.3,40
tt0354039,4.9,18
tt0354041,5.4,30
tt0354042,5.5,16
tt0354043,4.2,99
tt0354052,7.0,65
tt0354053,5.0,10
tt0354054,5.6,99
tt0354055,6.4,108
tt0354056,6.2,145
tt0354057,6.1,105
tt0354058,7.0,47
tt0354063,8.5,25
tt0354066,5.2,14
tt0354067,4.3,8
tt0354068,4.7,872
tt0354069,7.1,28
tt0354072,8.2,32
tt0354074,6.6,35
tt0354077,5.9,50
tt0354078,5.3,12
tt0354079,6.4,178
tt0354082,6.8,15
tt0354083,6.7,46
tt0354084,6.9,52
tt0354087,4.3,479
tt0354088,7.0,73
tt0354091,6.1,45
tt0354092,6.3,32
tt0354096,6.3,44
tt0354098,7.4,41
tt0354100,5.9,63
tt0354104,6.5,44
tt0354105,5.7,26
tt0354106,7.5,27
tt0354108,4.8,8
tt0354109,4.3,544
tt0354112,5.0,14
tt0354114,6.5,56
tt0354124,7.4,6
tt0354125,7.7,38
tt0354130,7.1,16
tt0354131,5.0,56
tt0354134,8.7,11
tt0354139,9.6,12
tt0354140,9.0,26
tt0354141,6.2,56
tt0354143,6.5,30
tt0354144,5.0,20
tt0354146,5.8,20
tt0354148,8.3,2127
tt0354149,6.1,138
tt0354152,5.8,50
tt0354157,6.0,50
tt0354158,5.8,41
tt0354162,8.5,8
tt0354163,7.6,19
tt0354164,5.5,22
tt0354165,9.8,14
tt0354166,8.9,14
tt0354167,7.3,7
tt0354168,8.2,13
tt0354170,9.0,11
tt0354173,7.6,32
tt0354174,6.6,22
tt0354182,9.1,37
tt0354187,6.3,66
tt0354190,8.4,9
tt0354191,7.4,23
tt0354192,9.1,14
tt0354194,9.0,12
tt0354196,9.4,25
tt0354198,6.3,44
tt0354202,5.8,87
tt0354203,6.8,10
tt0354209,8.4,18
tt0354210,7.1,61
tt0354211,8.6,12
tt0354213,5.3,192
tt0354214,6.3,9
tt0354216,4.3,1758
tt0354222,7.7,7
tt0354224,7.5,18
tt0354226,6.8,594
tt0354227,5.7,8
tt0354228,5.2,20
tt0354230,6.5,32
tt0354233,5.0,52
tt0354234,5.4,259
tt0354238,8.3,16
tt0354239,8.6,77
tt0354240,7.8,6
tt0354243,6.5,1574
tt0354245,8.6,11
tt0354247,8.7,11
tt0354248,8.9,14
tt0354254,4.9,16
tt0354257,6.2,20
tt0354261,8.4,15
tt0354262,8.2,2117
tt0354263,6.2,7
tt0354264,6.9,43
tt0354266,5.5,23
tt0354267,1.5,188
tt0354268,2.6,10
tt0354271,6.5,954
tt0354273,8.4,6
tt0354274,5.4,13
tt0354275,6.7,12
tt0354276,5.3,33
tt0354279,7.9,138
tt0354281,9.3,10
tt0354282,6.5,23
tt0354284,6.0,20
tt0354286,6.4,7
tt0354287,7.8,25
tt0354289,6.0,8
tt0354290,7.8,23
tt0354292,9.1,25
tt0354293,7.0,270
tt0354294,7.6,10
tt0354295,6.6,14
tt0354296,6.4,7
tt0354298,7.2,26
tt0354302,6.2,45
tt0354303,7.7,28
tt0354304,5.8,27
tt0354305,6.3,10
tt0354306,7.1,104
tt0354307,4.0,10
tt0354309,8.7,34
tt0354310,7.3,9
tt0354313,5.9,35
tt0354314,7.4,31
tt0354316,7.7,13
tt0354317,7.9,14
tt0354318,7.1,932
tt0354319,9.2,7
tt0354320,7.0,25
tt0354322,5.9,7
tt0354323,3.3,30
tt0354325,7.1,12
tt0354331,2.0,10
tt0354333,7.9,622
tt0354334,7.6,108
tt0354335,7.0,12
tt0354336,7.3,116
tt0354338,5.6,91
tt0354342,8.0,49
tt0354345,5.9,16
tt0354346,4.4,117
tt0354351,7.1,192
tt0354352,7.0,36
tt0354354,4.5,26
tt0354355,7.4,111
tt0354356,6.6,10261
tt0354358,7.7,21
tt0354361,7.8,14
tt0354364,7.2,30
tt0354367,7.4,290
tt0354368,9.6,10
tt0354369,8.1,40
tt0354375,8.9,37
tt0354378,7.4,209
tt0354384,8.8,19
tt0354385,6.0,145
tt0354387,5.0,8
tt0354389,8.6,23
tt0354390,8.0,22
tt0354397,5.7,21
tt0354398,6.7,17
tt0354399,5.4,61
tt0354400,6.8,9
tt0354402,5.1,10
tt0354405,5.6,61
tt0354407,6.7,49
tt0354408,7.7,814
tt0354410,6.0,10
tt0354412,5.9,58
tt0354413,7.2,92
tt0354416,6.3,40
tt0354417,7.5,10
tt0354422,8.1,9
tt0354424,6.2,148
tt0354425,5.9,44
tt0354426,6.7,7
tt0354430,6.8,23
tt0354431,7.2,15
tt0354435,7.6,40
tt0354436,7.4,109
tt0354439,8.6,15
tt0354440,6.2,58
tt0354443,7.6,35
tt0354445,6.6,53
tt0354448,6.1,613
tt0354458,6.3,13
tt0354459,5.6,7
tt0354463,6.2,6
tt0354464,7.3,461
tt0354465,7.2,57
tt0354466,8.4,451
tt0354468,6.7,558
tt0354469,8.4,499
tt0354471,6.9,9
tt0354474,7.5,34
tt0354479,8.0,16
tt0354484,7.6,38
tt0354487,6.1,8
tt0354489,7.6,12
tt0354490,5.5,161
tt0354491,8.1,14
tt0354495,6.5,23
tt0354496,7.4,22
tt0354498,5.7,134
tt0354502,3.3,160
tt0354503,7.0,54
tt0354507,8.5,9
tt0354509,7.4,142
tt0354510,7.1,9
tt0354522,8.1,519
tt0354524,7.3,7
tt0354525,1.0,18
tt0354528,7.9,36
tt0354533,4.2,8
tt0354535,5.8,10
tt0354538,5.3,2174
tt0354547,7.4,99
tt0354551,7.2,11
tt0354553,5.6,63
tt0354558,5.0,80
tt0354559,7.8,39
tt0354560,5.4,21
tt0354561,7.6,36
tt0354562,4.6,9
tt0354563,8.3,102
tt0354564,6.1,8
tt0354565,4.1,9
tt0354566,4.6,23
tt0354568,5.4,7
tt0354574,7.5,8
tt0354575,7.4,8998
tt0354577,5.8,48
tt0354578,4.5,294
tt0354579,7.9,29
tt0354585,5.3,25
tt0354588,6.8,29
